cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,675552,207928150.08,3,ARKQ|ARKX|PRNT,"{""ARKQ"":330522.0,""ARKX"":341882.0,""PRNT"":3148.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,960264,185763070.80,3,ARKK|ARKQ|ARKX,"{""ARKK"":555908.0,""ARKQ"":280619.0,""ARKX"":123737.0}"
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,1631402,184054773.64,3,ARKF|ARKK|ARKW,"{""ARKK"":1422573.0,""ARKW"":138007.0,""ARKF"":70822.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,310063,175636736.67,3,ARKF|ARKK|ARKW,"{""ARKK"":212424.0,""ARKW"":60682.0,""ARKF"":36957.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,14426698,174707312.78,2,ARKG|ARKK,"{""ARKK"":11593770.0,""ARKG"":2832928.0}"
92337F107,VCYT,VERACYTE INC,equity,3643227,172433933.91,2,ARKG|ARKK,"{""ARKK"":2814815.0,""ARKG"":828412.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,755048,161580272.00,2,ARKK|ARKW,"{""ARKK"":658115.0,""ARKW"":96933.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,51263740,161480781.00,2,ARKG|ARKK,"{""ARKK"":40429162.0,""ARKG"":10834578.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,908675,155001781.50,2,ARKQ|ARKX,"{""ARKQ"":511383.0,""ARKX"":397292.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,2302543,137968376.56,2,ARKG|ARKK,"{""ARKK"":1907007.0,""ARKG"":395536.0}"
98386P102,XE,X-ENERGY INC,equity,7189850,133659311.50,3,ARKK|ARKQ|ARKX,"{""ARKK"":4850320.0,""ARKQ"":1530440.0,""ARKX"":809090.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,4224278,112450280.36,2,ARKQ|ARKX,"{""ARKQ"":2813958.0,""ARKX"":1410320.0}"
896239100,TRMB,TRIMBLE INC,equity,2012340,101462182.80,2,ARKQ|ARKX,"{""ARKQ"":1202276.0,""ARKX"":810064.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,5556396,92125045.68,2,ARKF|ARKK,"{""ARKK"":4325738.0,""ARKF"":1230658.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1903167,89772387.39,2,ARKQ|ARKX,"{""ARKQ"":830222.0,""ARKX"":1072945.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,9629273,88107847.95,2,ARKQ|ARKX,"{""ARKQ"":5466178.0,""ARKX"":4163095.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,235119,84567601.92,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":185332.0,""ARKQ"":25624.0,""ARKW"":13029.0,""ARKX"":11134.0}"
316841105,FIG,FIGMA INC-CL A,equity,4553580,84423373.20,2,ARKK|ARKW,"{""ARKK"":3485652.0,""ARKW"":1067928.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,95978,81970970.68,2,ARKQ|ARKX,"{""ARKQ"":64569.0,""ARKX"":31409.0}"
149123101,CAT,CATERPILLAR INC,equity,88239,80347786.23,1,ARKQ,"{""ARKQ"":88239.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,79586614.37,1,ARKW,"{""ARKW"":3775474.0}"
25809K105,DASH,DOORDASH INC - A,equity,520173,78327650.34,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":234613.0,""ARKW"":99861.0,""ARKF"":61102.0,""ARKX"":124597.0}"
00091E109,ABSI,ABSCI CORP,equity,10277389,69886245.20,1,ARKG,"{""ARKG"":10277389.0}"
71535D106,PSNL,PERSONALIS INC,equity,6921820,66380253.80,1,ARKG,"{""ARKG"":6921820.0}"
157085101,CERS,CERUS CORP,equity,24427346,62534005.76,2,ARKG|ARKK,"{""ARKK"":18036570.0,""ARKG"":6390776.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,88555,60465354.00,2,ARKF|ARKW,"{""ARKW"":65490.0,""ARKF"":23065.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,1464229,60414088.54,1,ARKQ,"{""ARKQ"":1464229.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,428313,56374557.06,1,ARKG,"{""ARKG"":428313.0}"
13321L108,CCJ,CAMECO CORP,equity,535545,54068623.20,1,ARKQ,"{""ARKQ"":535545.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,85701,53650540.02,2,ARKQ|ARKX,"{""ARKQ"":55905.0,""ARKX"":29796.0}"
051774107,AUR,AURORA INNOVATION INC,equity,8542278,52364164.14,1,ARKQ,"{""ARKQ"":8542278.0}"
871607107,SNPS,SYNOPSYS INC,equity,112215,50933266.35,3,ARKQ|ARKX|PRNT,"{""ARKQ"":71949.0,""ARKX"":33669.0,""PRNT"":6597.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,436430,50525501.10,2,ARKQ|ARKW,"{""ARKQ"":432699.0,""ARKW"":3731.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,37650943,49322735.33,2,ARKG|ARKK,"{""ARKK"":28245676.0,""ARKG"":9405267.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,9010931,48929355.33,2,ARKQ|ARKX,"{""ARKQ"":5146732.0,""ARKX"":3864199.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1964961,48770332.02,2,ARKF|ARKW,"{""ARKW"":760285.0,""ARKF"":1204676.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,1082618,45069387.34,1,ARKQ,"{""ARKQ"":1082618.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44196203.39,1,ARKF,"{""ARKF"":2096992.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,190755,43854574.50,1,ARKW,"{""ARKW"":190755.0}"
6496584,6301,KOMATSU LTD,equity,1038793,42306427.77,1,ARKX,"{""ARKX"":1038793.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,98153,40346772.18,1,ARKQ,"{""ARKQ"":98153.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1304174,37821046.00,2,ARKF|ARKW,"{""ARKW"":699846.0,""ARKF"":604328.0}"
14167L103,CDNA,CAREDX INC,equity,1621137,37237516.89,1,ARKG,"{""ARKG"":1621137.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,23268,36986812.80,2,ARKF|ARKW,"{""ARKW"":9228.0,""ARKF"":14040.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,154345,35264745.60,1,ARKW,"{""ARKW"":154345.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,2863059,34585752.72,1,ARKG,"{""ARKG"":2863059.0}"
950915108,WRD,WERIDE INC-ADR,equity,5482101,33824563.17,1,ARKQ,"{""ARKQ"":5482101.0}"
02156V109,OKLO,OKLO INC,equity,587259,33761519.91,1,ARKQ,"{""ARKQ"":587259.0}"
500081104,KDK,KODIAK AI INC,equity,5436201,33378274.14,1,ARKQ,"{""ARKQ"":5436201.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67113,32348466.00,2,ARKF|ARKW,"{""ARKW"":40149.0,""ARKF"":26964.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1759259,30962958.40,1,ARKG,"{""ARKG"":1759259.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,2715865,29955990.95,1,ARKQ,"{""ARKQ"":2715865.0}"
4162791,HO,THALES SA,equity,102427,27814938.50,1,ARKX,"{""ARKX"":102427.0}"
732908108,PONY,PONY AI INC,equity,3252179,26505258.85,1,ARKQ,"{""ARKQ"":3252179.0}"
80810D103,SDGR,SCHRODINGER INC,equity,1807196,26113982.20,1,ARKG,"{""ARKG"":1807196.0}"
422806109,HEI,HEICO CORP,equity,77388,25662634.68,1,ARKX,"{""ARKX"":77388.0}"
74624M102,P,EVERPURE INC-A,equity,350159,25319997.29,1,ARKW,"{""ARKW"":350159.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1488242,25225701.90,1,ARKG,"{""ARKG"":1488242.0}"
781154109,RBRK,RUBRIK INC-A,equity,352556,24040793.64,1,ARKW,"{""ARKW"":352556.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4221086,23384816.44,1,ARKG,"{""ARKG"":4221086.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3317919,22727745.15,1,ARKW,"{""ARKW"":3317919.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,94989,22517142.45,1,ARKX,"{""ARKX"":94989.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,156964,20763197.92,2,ARKF|ARKW,"{""ARKW"":67907.0,""ARKF"":89057.0}"
64110L106,NFLX,NETFLIX INC,equity,243358,19551381.72,1,ARKW,"{""ARKW"":243358.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,669005,18591648.95,1,ARKW,"{""ARKW"":669005.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,248906,18238587.15,1,ARKG,"{""ARKG"":248906.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,10867958,18043917.00,1,ARKX,"{""ARKX"":10867958.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2425295,16904306.15,1,ARKG,"{""ARKG"":2425295.0}"
438516106,HON,HONEYWELL INTERNATIONAL INC,equity,71901,15840509.31,1,ARKX,"{""ARKX"":71901.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,3783817,14832562.64,1,ARKG,"{""ARKG"":3783817.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,15454,14812609.02,1,ARKF,"{""ARKF"":15454.0}"
65443P102,MASS,908 DEVICES INC,equity,1685759,13941226.93,1,ARKG,"{""ARKG"":1685759.0}"
81141R100,SE,SEA LTD-ADR,equity,164875,13674732.50,1,ARKF,"{""ARKF"":164875.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1115304,13595555.76,1,ARKF,"{""ARKF"":1115304.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,24229,13091655.57,1,ARKX,"{""ARKX"":24229.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,326175,12564261.00,2,ARKF|IZRL,"{""ARKF"":268209.0,""IZRL"":57966.0}"
4012250,AIR,AIRBUS SE,equity,59516,12345711.97,1,ARKX,"{""ARKX"":59516.0}"
532457108,LLY,ELI LILLY & CO,equity,10876,12322508.00,1,ARKG,"{""ARKG"":10876.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,741301,12031315.23,1,ARKF,"{""ARKF"":741301.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4252836,11801619.90,1,ARKG,"{""ARKG"":4252836.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,515112,11332464.00,1,ARKG,"{""ARKG"":515112.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,104768,10219070.72,1,ARKF,"{""ARKF"":104768.0}"
09075V102,BNTX,BIONTECH SE-ADR,equity,109640,9926805.60,1,ARKG,"{""ARKG"":109640.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1387830,9007016.70,2,ARKF|ARKW,"{""ARKW"":849553.0,""ARKF"":538277.0}"
74765K105,QSI,QUANTUM-SI INC,equity,5981742,5662915.15,1,ARKG,"{""ARKG"":5981742.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,434827,5383158.26,1,ARKG,"{""ARKG"":434827.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,158800,5086364.00,1,ARKF,"{""ARKF"":158800.0}"
92259N302,VELO,VELO3D INC,equity,194753,4966201.50,1,PRNT,"{""PRNT"":194753.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4568645.60,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,836185,4523760.85,2,ARKF|ARKW,"{""ARKW"":453902.0,""ARKF"":382283.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,4005715.52,1,PRNT,"{""PRNT"":46048.0}"
M6191J100,FROG,JFROG LTD,equity,50621,3935276.54,1,IZRL,"{""IZRL"":50621.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,3655823.94,1,IZRL,"{""IZRL"":834663.0}"
70450C101,PAYP,PAYPAY CORP,equity,254990,3608108.50,1,ARKF,"{""ARKF"":254990.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,43220,3481803.20,1,ARKF,"{""ARKF"":43220.0}"
6878977,TLSY,TELSYS LTD,equity,25278,3143898.50,1,IZRL,"{""IZRL"":25278.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3129244.91,1,PRNT,"{""PRNT"":10225.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,3121779.70,1,IZRL,"{""IZRL"":1412570.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3108685.86,1,PRNT,"{""PRNT"":1032786.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3016817.76,1,IZRL,"{""IZRL"":101508.0}"
40434L105,HPQ,HP INC,equity,113869,2874053.56,1,PRNT,"{""PRNT"":113869.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,2857328.88,1,IZRL,"{""IZRL"":602812.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2795896.92,1,PRNT,"{""PRNT"":35418.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2795761.44,1,PRNT,"{""PRNT"":419784.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2745629.36,1,PRNT,"{""PRNT"":40703.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,2729297.10,1,IZRL,"{""IZRL"":277086.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2718628.20,1,IZRL,"{""IZRL"":9253.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2662327.92,1,IZRL,"{""IZRL"":10126.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2661885.84,1,IZRL,"{""IZRL"":40137.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,2634162.43,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2631486.21,1,IZRL,"{""IZRL"":9704.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2625511.36,1,IZRL,"{""IZRL"":281104.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2607741.99,1,IZRL,"{""IZRL"":183456.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2592880.14,1,PRNT,"{""PRNT"":130212.0}"
6267230,HLAN,HILAN LTD,equity,33916,2591099.94,1,IZRL,"{""IZRL"":33916.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2572764.19,1,IZRL,"{""IZRL"":33167.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2511780.84,1,IZRL,"{""IZRL"":198244.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2508503.90,1,IZRL,"{""IZRL"":106941.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,2460471.00,1,IZRL,"{""IZRL"":4220.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2435684.40,1,IZRL,"{""IZRL"":86280.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2426005.18,1,PRNT,"{""PRNT"":12226.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2417556.78,1,IZRL,"{""IZRL"":246438.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2414657.18,1,IZRL,"{""IZRL"":488797.0}"
69370C100,PTC,PTC INC,equity,21049,2392850.32,1,PRNT,"{""PRNT"":21049.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,2378805.26,1,IZRL,"{""IZRL"":173798.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2377453.39,1,IZRL,"{""IZRL"":68653.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2376578.42,1,PRNT,"{""PRNT"":235538.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,2350356.47,1,IZRL,"{""IZRL"":12161.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2338883.73,1,IZRL,"{""IZRL"":14106.0}"
6642321,7731,NIKON CORP,equity,184258,2324860.64,1,PRNT,"{""PRNT"":184258.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2318118.78,1,IZRL,"{""IZRL"":380522.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2307818.71,1,IZRL,"{""IZRL"":52284.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2303606.58,1,PRNT,"{""PRNT"":19606.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2287880.70,1,IZRL,"{""IZRL"":33306.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2276038.26,1,IZRL,"{""IZRL"":147603.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2229939.20,1,IZRL,"{""IZRL"":174214.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,2197380.36,1,IZRL,"{""IZRL"":2492.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2194651.32,1,IZRL,"{""IZRL"":170923.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,2167340.95,1,IZRL,"{""IZRL"":811433.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2153231.10,1,IZRL,"{""IZRL"":297726.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,2146187.18,1,IZRL,"{""IZRL"":75493.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2141666.50,1,IZRL,"{""IZRL"":43192.0}"
6458744,ISTA,ISSTA LTD,equity,59873,2124079.38,1,IZRL,"{""IZRL"":59873.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2084775.00,1,IZRL,"{""IZRL"":142500.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,2081728.94,1,IZRL,"{""IZRL"":77491.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2060862.80,1,IZRL,"{""IZRL"":153224.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,2030971.66,1,IZRL,"{""IZRL"":10475.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,2012308.44,1,IZRL,"{""IZRL"":202039.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,2003609.99,1,IZRL,"{""IZRL"":66106.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,2000543.70,1,IZRL,"{""IZRL"":225795.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,1998854.72,1,IZRL,"{""IZRL"":16112.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1961086.21,1,IZRL,"{""IZRL"":263304.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,1934112.60,1,IZRL,"{""IZRL"":614004.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,1866014.85,1,IZRL,"{""IZRL"":21035.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1247498,1858772.02,1,PRNT,"{""PRNT"":1247498.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1839875.24,1,IZRL,"{""IZRL"":427438.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1799910.72,1,IZRL,"{""IZRL"":126576.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,1784905.28,1,IZRL,"{""IZRL"":211984.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,118601,1779015.00,1,IZRL,"{""IZRL"":118601.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1022629,1773520.76,1,PRNT,"{""PRNT"":1022629.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,146754,1719956.88,1,IZRL,"{""IZRL"":146754.0}"
6049740,ARYT,ARYT INDUSTRIES LTD,equity,152427,1670289.87,1,IZRL,"{""IZRL"":152427.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,10268180,1665102.44,1,PRNT,"{""PRNT"":10268180.0}"
