trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,CRWV,COREWEAVE INC-CL A,21873S108,equity,1645991,1974027,1635538,338489,20.70,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKW,buy,CRWV,COREWEAVE INC-CL A,21873S108,equity,629740,756578,627073,129505,20.65,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,AMZN,AMAZON.COM INC,023135106,equity,608374,643597,604511,39086,6.47,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,CBRS,CEREBRAS SYSTEMS INC - A,15675D103,equity,504239,529892,501037,28855,5.76,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,CRCL,CIRCLE INTERNET GROUP INC,172573107,equity,3414174,3487546,3392492,95054,2.80,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,equity,1596040,1624661,1585904,38757,2.44,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKQ,buy,AMZN,AMAZON.COM INC,023135106,equity,259411,270884,257805,13079,5.07,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKW,buy,AMZN,AMAZON.COM INC,023135106,equity,263656,273898,262539,11359,4.33,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKQ,buy,RKLB UQ,ROCKET LAB,773121108,equity,960577,995704,954631,41073,4.30,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKX,buy,RKLB UQ,ROCKET LAB,773121108,equity,561875,587594,554068,33526,6.05,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKQ,buy,DASH,DOORDASH INC - A,25809K105,equity,143833,152414,142943,9471,6.63,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKW,buy,CBRS,CEREBRAS SYSTEMS INC - A,15675D103,equity,144595,152373,143983,8390,5.83,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKW,buy,CRCL,CIRCLE INTERNET GROUP INC,172573107,equity,905559,929120,901724,27396,3.04,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKW,buy,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,equity,377991,387523,376390,11133,2.96,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKX,buy,DASH,DOORDASH INC - A,25809K105,equity,69970,76840,68998,7842,11.37,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKX,buy,AMZN,AMAZON.COM INC,023135106,equity,138814,142252,136885,5367,3.92,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,AMZN,AMAZON.COM INC,023135106,equity,113794,117160,112206,4954,4.42,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,254476,254476,252860,1616,0.64,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,equity,254912,256234,251354,4880,1.94,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,,ARK BITCOIN ETF HOLDCO (ARKF),MM005473T,bitcoin_holdco,2096992,2096992,2067720,29272,1.42,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,CRCL,CIRCLE INTERNET GROUP INC,172573107,equity,532147,534505,524719,9786,1.87,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKQ,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,7237645,7570720,7192842,377878,5.25,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,31991,31991,31544,447,1.42,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKX,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,876249,1002570,864075,138495,16.03,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKQ,buy,KDK,KODIAK AI INC,500081104,equity,3942721,3942509,3918314,24195,0.62,0.993810
2026-07-31,2026-07-31,2026-08-04,IZRL,buy,SVRE,SAVERONE 2014 LTD -ADR,80516T600,equity,517190,537620,517190,20430,3.95,1.000000
2026-07-31,2026-07-31,2026-08-04,ARKW,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,451069,455930,449159,6771,1.51,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,373499,373296,368285,5011,1.36,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKK,buy,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,431626,431626,428885,2741,0.64,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKF,buy,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,78805,78805,77705,1100,1.42,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,3992492,3638942,3967138,-328196,-8.27,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,RBLX,ROBLOX CORP -CLASS A,771049103,equity,3763859,3346903,3739957,-393054,-10.51,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,17020070,3425316,16911984,-13486668,-79.75,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,SNOW,SNOWFLAKE INC,833445109,equity,141918,103422,141017,-37595,-26.66,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,468639,441825,465663,-23838,-5.12,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,CRWD,CROWDSTRIKE HOLDINGS INC - A,22788C105,equity,247340,208373,246292,-37919,-15.40,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,2130237,2069381,2116709,-47328,-2.24,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,NET,CLOUDFLARE INC - CLASS A,18915M107,equity,131870,113897,131311,-17414,-13.26,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,NTRA,NATERA INC,632307104,equity,258966,239266,257321,-18055,-7.02,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,RBLX,ROBLOX CORP -CLASS A,771049103,equity,1039650,922540,1035247,-112707,-10.89,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,252080,244129,251012,-6883,-2.74,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,628757,612452,626094,-13642,-2.18,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKQ,sell,CAT,CATERPILLAR INC,149123101,equity,40904,39044,40651,-1607,-3.95,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKF,sell,CRWD,CROWDSTRIKE HOLDINGS INC - A,22788C105,equity,86491,79132,85284,-6152,-7.21,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKF,sell,DKNG UW,DRAFTKINGS INC-CL A,26142V105,equity,566360,509034,558454,-49420,-8.85,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKQ,sell,ESLT,ELBIT SYSTEMS LTD,M3760D101,equity,35157,33558,34939,-1381,-3.95,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKQ,sell,KMTUY,KOMATSU LTD -SPONS ADR,500458401,equity,835419,803389,830247,-26858,-3.23,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,ESLT,ELBIT SYSTEMS LTD,M3760D101,equity,15936,14574,15715,-1141,-7.26,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,TDY,TELEDYNE TECHNOLOGIES INC,879360105,equity,15653,14029,15436,-1407,-9.11,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,GRMN UN,GARMIN LTD,B3Z5T14,equity,45621,41904,44987,-3083,-6.85,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,equity,294849,271319,290752,-19433,-6.68,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,10115835,9968148,10051594,-83446,-0.83,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,HEI,HEICO CORP,422806109,equity,41440,38481,40864,-2383,-5.83,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,DE,DEERE & CO,244199105,equity,70275,67894,69299,-1405,-2.03,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,6301,KOMATSU LTD,6496584,equity,603993,578146,595601,-17455,-2.93,0.986106
2026-07-31,2026-07-31,2026-08-04,ARKF,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,566679,552766,558769,-6003,-1.07,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKF,sell,ROKU,ROKU INC,77543R102,equity,3554,493,3504,-3011,-85.93,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2945710,2795485,2945710,-150225,-5.10,1.000000
2026-07-31,2026-07-31,2026-08-04,ARKQ,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,35664,9507,35443,-25936,-73.18,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKX,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,15256,2700,15044,-12344,-82.05,0.986106
2026-07-31,2026-07-31,2026-08-04,IZRL,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,351154,284163,351154,-66991,-19.08,1.000000
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,3588083,3521074,3572886,-51812,-1.45,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKK,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,326898,322110,324822,-2712,-0.83,0.993650
2026-07-31,2026-07-31,2026-08-04,ARKW,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,129436,127540,128888,-1348,-1.05,0.995765
2026-07-31,2026-07-31,2026-08-04,ARKF,exit,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,349495,0,344616,-349495,-100.00,0.986041
2026-07-31,2026-07-31,2026-08-04,ARKQ,exit,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,equity,396,0,394,-396,-100.00,0.993810
2026-07-31,2026-07-31,2026-08-04,ARKK,exit,FIG,FIGMA INC-CL A,316841105,equity,96,0,95,-96,-100.00,0.993650
