symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,3191785,1206303222.90,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2164429;ARKQ=563948;ARKW=392551;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,5720360,846784890.80,4,ARKK|ARKQ|ARKW|ARKX,ARKK=3552415;ARKQ=1053214;ARKW=571480;ARKX=543251
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8794379,723249728.96,2,ARKG|ARKK,ARKG=2406503;ARKK=6387876
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,6407575,595904475.00,3,ARKF|ARKK|ARKW,ARKF=613744;ARKK=4822555;ARKW=971276
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3191323,587299171.69,2,ARKG|ARKK,ARKG=1176903;ARKK=2014420
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2706143,539090747.03,3,ARKF|ARKK|ARKW,ARKF=264934;ARKK=2047090;ARKW=394119
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6262773,526761837.03,2,ARKG|ARKK,ARKG=2496137;ARKK=3766636
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4220536,509925159.52,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2975735;ARKW=811109
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,9068005,505087878.50,2,ARKG|ARKK,ARKG=2090265;ARKK=6977740
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,801875,504587862.50,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=27112;ARKK=413659;ARKQ=155626;ARKW=140152;ARKX=65326
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2376776,457743289.84,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=198961;ARKK=1245375;ARKQ=496166;ARKW=278960;ARKX=157314
NVDA,NASDAQ,67066G104,NVIDIA CORP,1922501,431755274.58,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115803;ARKK=939539;ARKQ=428976;ARKW=288308;ARKX=149875
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2854567,414368945.72,3,ARKF|ARKK|ARKW,ARKF=436467;ARKK=1892034;ARKW=526066
AMZN,NASDAQ,023135106,AMAZON.COM INC,1574224,392579981.12,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=121132;ARKK=774434;ARKQ=264140;ARKW=278558;ARKX=135960
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,435233,338432828.47,3,ARKF|ARKK|ARKW,ARKF=51314;ARKK=271459;ARKW=112460
XYZ,NYSE,852234103,BLOCK INC,4228316,324480969.84,3,ARKF|ARKK|ARKW,ARKF=817396;ARKK=2542093;ARKW=868827
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,3393944,305896172.72,2,ARKK|ARKW,ARKK=2577275;ARKW=816669
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,899369,304895084.69,4,ARKK|ARKQ|ARKW|ARKX,ARKK=364562;ARKQ=259897;ARKW=186272;ARKX=88638
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1356704,280037272.64,2,ARKK|ARKW,ARKK=1109533;ARKW=247171
BLSH,NYSE,G16910120,BULLISH,6674404,264907094.76,3,ARKF|ARKK|ARKW,ARKF=771195;ARKK=5020294;ARKW=882915
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,10689242,263596707.72,2,ARKG|ARKK,ARKG=2641723;ARKK=8047519
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,8783606,246204476.18,3,ARKF|ARKK|ARKW,ARKF=759426;ARKK=6484561;ARKW=1539619
RKLB,NASDAQ,773121108,ROCKET LAB,3343744,246132995.84,3,ARKK|ARKQ|ARKX,ARKK=1556449;ARKQ=1151191;ARKX=636104
TER,NASDAQ,880770102,TERADYNE INC,616311,238943774.70,3,ARKK|ARKQ|ARKX,ARKK=213211;ARKQ=324965;ARKX=78135
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4942598,232400957.96,3,ARKK|ARKQ|ARKX,ARKK=1727727;ARKQ=2241950;ARKX=972921
AVGO,NASDAQ,11135F101,BROADCOM INC,641033,224592321.88,3,ARKK|ARKQ|ARKW,ARKK=393733;ARKQ=121203;ARKW=126097
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,481033,217018037.95,4,ARKK|ARKQ|ARKW|ARKX,ARKK=192768;ARKQ=160893;ARKW=94929;ARKX=32443
ILMN,NASDAQ,452327109,ILLUMINA INC,779559,213521210.10,2,ARKG|ARKK,ARKG=362471;ARKK=417088
NTRA,NASDAQ,632307104,NATERA INC,499832,204326323.28,2,ARKG|ARKK,ARKG=241927;ARKK=257905
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,32009996,182777077.16,3,ARKK|ARKQ|ARKX,ARKK=18205991;ARKQ=8928306;ARKX=4875699
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,506128,181608848.96,3,ARKF|ARKK|ARKW,ARKF=31502;ARKK=346275;ARKW=128351
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,38933252,151450350.28,2,ARKG|ARKK,ARKG=13740307;ARKK=25192945
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12422701,151060044.16,2,ARKG|ARKK,ARKG=2583638;ARKK=9839063
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1691051,149624192.48,2,ARKG|ARKK,ARKG=504833;ARKK=1186218
VCYT,NASDAQ,92337F107,VERACYTE INC,2593029,125865627.66,2,ARKG|ARKK,ARKG=1034667;ARKK=1558362
XE,NASDAQ,98386P102,X-ENERGY INC,7789090,122444494.80,3,ARKK|ARKQ|ARKX,ARKK=5715411;ARKQ=1483627;ARKX=590052
LLY,NYSE,532457108,ELI LILLY & CO,99244,117295491.16,2,ARKG|ARKK,ARKG=63970;ARKK=35274
PSNL,NASDAQ,71535D106,PERSONALIS INC,6616275,109631676.75,1,ARKG,ARKG=6616275
ABSI,NASDAQ,00091E109,ABSCI CORP,10364381,107219521.45,1,ARKG,ARKG=10364381
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,746749,103559151.32,3,ARKK|ARKQ|ARKX,ARKK=464666;ARKQ=202133;ARKX=79950
DE,NYSE,244199105,DEERE & CO,145569,101161720.86,2,ARKQ|ARKX,ARKQ=82537;ARKX=63032
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,570668,100694368.60,1,ARKG,ARKG=570668
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,99328141.00,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,587016,93071386.80,2,ARKQ|ARKX,ARKQ=342070;ARKX=244946
CDNA,NASDAQ,14167L103,CAREDX INC,1474024,90460852.88,1,ARKG,ARKG=1474024
DASH,NASDAQ,25809K105,DOORDASH INC - A,375947,70501340.91,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58401;ARKQ=148622;ARKW=95472;ARKX=73452
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3950570,66369576.00,2,ARKF|ARKK,ARKF=1175901;ARKK=2774669
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2199509,64775540.05,1,ARKG,ARKG=2199509
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,63291179.79,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,237301,61619950.67,2,ARKF|ARKW,ARKF=73289;ARKW=164012
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4497061,58866528.49,1,ARKG,ARKG=4497061
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1173527,57303323.41,2,ARKF|ARKW,ARKF=331093;ARKW=842434
TOST,NYSE,888787108,TOAST INC-CLASS A,1877909,56543839.99,2,ARKF|ARKW,ARKF=1151075;ARKW=726834
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1787950,52869681.50,1,ARKG,ARKG=1787950
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,52511790.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
CERS,NASDAQ,157085101,CERUS CORP,18832787,49153574.07,2,ARKG|ARKK,ARKG=7530344;ARKK=11302443
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4806275,45227047.75,1,ARKG,ARKG=4806275
