symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,3040417,1113400705.40,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2013061;ARKQ=563948;ARKW=392551;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,5471888,847102981.28,4,ARKK|ARKQ|ARKW|ARKX,ARKK=3303943;ARKQ=1053214;ARKW=571480;ARKX=543251
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8558940,687796418.40,2,ARKG|ARKK,ARKG=2533783;ARKK=6025157
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,6060209,515663183.81,3,ARKF|ARKK|ARKW,ARKF=603658;ARKK=4485275;ARKW=971276
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,8690454,498180275.55,2,ARKG|ARKK,ARKG=2200818;ARKK=6489636
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3149014,489860617.84,2,ARKG|ARKK,ARKG=1275490;ARKK=1873524
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6213798,478276032.06,2,ARKG|ARKK,ARKG=2710594;ARKK=3503204
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2558585,445117032.45,3,ARKF|ARKK|ARKW,ARKF=260584;ARKK=1903882;ARKW=394119
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4012456,440607793.36,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2767655;ARKW=811109
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,772599,421135988.91,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=26668;ARKK=384827;ARKQ=155626;ARKW=140152;ARKX=65326
NVDA,NASDAQ,67066G104,NVIDIA CORP,1854911,406856178.74,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=113901;ARKK=873851;ARKQ=428976;ARKW=288308;ARKX=149875
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2286466,402966767.84,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=195691;ARKK=1158335;ARKQ=496166;ARKW=278960;ARKX=157314
AMZN,NASDAQ,023135106,AMAZON.COM INC,1518110,381334050.90,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=119146;ARKK=720306;ARKQ=264140;ARKW=278558;ARKX=135960
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2715069,349157873.40,3,ARKF|ARKK|ARKW,ARKF=429297;ARKK=1759706;ARKW=526066
XYZ,NYSE,852234103,BLOCK INC,4037130,308719331.10,3,ARKF|ARKK|ARKW,ARKF=803962;ARKK=2364341;ARKW=868827
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,873937,300354668.16,4,ARKK|ARKQ|ARKW|ARKX,ARKK=339130;ARKQ=259897;ARKW=186272;ARKX=88638
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,3213744,256713870.72,2,ARKK|ARKW,ARKK=2397075;ARKW=816669
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,369028,251791494.68,3,ARKF|ARKK|ARKW,ARKF=44827;ARKK=225081;ARKW=99120
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,10083349,248756219.83,2,ARKG|ARKK,ARKG=2598734;ARKK=7484615
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1279184,248340781.76,2,ARKK|ARKW,ARKK=1032013;ARKW=247171
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4821830,229808417.80,3,ARKK|ARKQ|ARKX,ARKK=1606959;ARKQ=2241950;ARKX=972921
BLSH,NYSE,G16910120,BULLISH,6310580,220302347.80,3,ARKF|ARKK|ARKW,ARKF=758523;ARKK=4669142;ARKW=882915
AVGO,NASDAQ,11135F101,BROADCOM INC,613561,213089735.30,3,ARKK|ARKQ|ARKW,ARKK=366261;ARKQ=121203;ARKW=126097
TER,NASDAQ,880770102,TERADYNE INC,601487,212403104.31,3,ARKK|ARKQ|ARKX,ARKK=198387;ARKQ=324965;ARKX=78135
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,467569,201176237.94,4,ARKK|ARKQ|ARKW|ARKX,ARKK=179304;ARKQ=160893;ARKW=94929;ARKX=32443
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,8317566,198706651.74,3,ARKF|ARKK|ARKW,ARKF=746946;ARKK=6031001;ARKW=1539619
RKLB,NASDAQ,773121108,ROCKET LAB,2923968,198303509.76,3,ARKK|ARKQ|ARKX,ARKK=1215132;ARKQ=1095025;ARKX=613811
ILMN,NASDAQ,452327109,ILLUMINA INC,769590,188688076.20,2,ARKG|ARKK,ARKG=381606;ARKK=387984
NTRA,NASDAQ,632307104,NATERA INC,494651,181195607.81,2,ARKG|ARKK,ARKG=254698;ARKK=239953
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1634751,171567117.45,2,ARKG|ARKK,ARKG=531493;ARKK=1103258
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,30736356,165976322.40,3,ARKK|ARKQ|ARKX,ARKK=16932351;ARKQ=8928306;ARKX=4875699
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,481404,160760051.76,3,ARKF|ARKK|ARKW,ARKF=30986;ARKK=322067;ARKW=128351
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12559312,153977165.12,2,ARKG|ARKK,ARKG=2720249;ARKK=9839063
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,37897528,134157249.12,2,ARKG|ARKK,ARKG=14467007;ARKK=23430521
XE,NASDAQ,98386P102,X-ENERGY INC,7389250,120666452.50,3,ARKK|ARKQ|ARKX,ARKK=5315571;ARKQ=1483627;ARKX=590052
LLY,NYSE,532457108,ELI LILLY & CO,100150,115416866.00,2,ARKG|ARKK,ARKG=67324;ARKK=32826
PSNL,NASDAQ,71535D106,PERSONALIS INC,6966209,113061572.07,1,ARKG,ARKG=6966209
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,600811,110008494.10,1,ARKG,ARKG=600811
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,714245,104529755.75,3,ARKK|ARKQ|ARKX,ARKK=432162;ARKQ=202133;ARKX=79950
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,417275,104510696.50,3,ARKQ|ARKX|PRNT,ARKQ=216314;ARKX=197139;PRNT=3822
ABSI,NASDAQ,00091E109,ABSCI CORP,10912545,101159292.15,1,ARKG,ARKG=10912545
DE,NYSE,244199105,DEERE & CO,145569,99806473.47,2,ARKQ|ARKX,ARKQ=82537;ARKX=63032
VCYT,NASDAQ,92337F107,VERACYTE INC,2428100,98508017.00,2,ARKG|ARKK,ARKG=978674;ARKK=1449426
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,587016,95906674.08,2,ARKQ|ARKX,ARKQ=342070;ARKX=244946
CDNA,NASDAQ,14167L103,CAREDX INC,1551983,84241637.24,1,ARKG,ARKG=1551983
DASH,NASDAQ,25809K105,DOORDASH INC - A,374987,72957470.72,4,ARKF|ARKQ|ARKW|ARKX,ARKF=57441;ARKQ=148622;ARKW=95472;ARKX=73452
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4734894,71023410.00,1,ARKG,ARKG=4734894
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2315824,70030517.76,1,ARKG,ARKG=2315824
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,264360,64953252.00,2,ARKF|ARKW,ARKF=80476;ARKW=183884
TRMB,NASDAQ,896239100,TRIMBLE INC,1097091,62896227.03,2,ARKQ|ARKX,ARKQ=668515;ARKX=428576
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3737172,62522887.56,2,ARKF|ARKK,ARKF=1156575;ARKK=2580597
TOST,NYSE,888787108,TOAST INC-CLASS A,1858991,56978074.15,2,ARKF|ARKW,ARKF=1132157;ARKW=726834
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1168085,55484037.50,2,ARKF|ARKW,ARKF=325651;ARKW=842434
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1882507,53745574.85,1,ARKG,ARKG=1882507
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3344700,49468113.00,2,ARKQ|ARKX,ARKQ=2332102;ARKX=1012598
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2907527,49224432.11,1,ARKG,ARKG=2907527
CERS,NASDAQ,157085101,CERUS CORP,18440349,49051328.34,2,ARKG|ARKK,ARKG=7928610;ARKK=10511739
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1784170,45496335.00,1,ARKG,ARKG=1784170
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24487,44693917.27,2,ARKF|ARKW,ARKF=13212;ARKW=11275
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,174544,41192384.00,1,ARKW,ARKW=174544
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,5060448,40281166.08,1,ARKG,ARKG=5060448
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,797292,37273401.00,1,ARKG,ARKG=797292
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,68961,36469335.24,2,ARKF|ARKW,ARKF=26926;ARKW=42035
RBRK,NYSE,781154109,RUBRIK INC-A,337046,36343670.18,1,ARKW,ARKW=337046
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,26094089,36009842.82,2,ARKG|ARKK,ARKG=11275691;ARKK=14818398
P,NYSE,74624M102,EVERPURE INC-A,334759,34811588.41,1,ARKW,ARKW=334759
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,33729638.07,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,32927352.48,1,ARKQ,ARKQ=5073552
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,1015292,32499496.92,1,ARKG,ARKG=1015292
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,32417887.92,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,639569,32151133.63,1,ARKW,ARKW=639569
CCJ,NYSE,13321L108,CAMECO CORP,318121,29521628.80,1,ARKQ,ARKQ=318121
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,28686995.82,1,ARKQ,ARKQ=643062
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1621099,27753214.88,1,ARKG,ARKG=1621099
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1153457,25918178.79,2,ARKF|ARKW,ARKF=517686;ARKW=635771
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,25881824.17,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
CAT,NYSE,149123101,CATERPILLAR INC,32131,25658852.67,1,ARKQ,ARKQ=32131
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,25281422.64,1,ARKQ,ARKQ=65916
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7969675,25024779.50,1,ARKG,ARKG=7969675
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,148624,24661180.32,2,ARKF|ARKW,ARKF=83698;ARKW=64926
MASS,NASDAQ,65443P102,908 DEVICES INC,2021021,22190810.58,1,ARKG,ARKG=2021021
NFLX,NASDAQ,64110L106,NETFLIX INC,270883,20400198.73,1,ARKW,ARKW=270883
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,20032723.20,1,ARKQ,ARKQ=3577272
PONY,NASDAQ,732908108,PONY AI INC,2796770,19241777.60,1,ARKQ,ARKQ=2796770
FIG,NYSE,316841105,FIGMA INC-CL A,811507,18899998.03,1,ARKW,ARKW=811507
SNOW,NYSE,833445109,SNOWFLAKE INC,55719,18854752.41,1,ARKW,ARKW=55719
OKLO,NYSE,02156V109,OKLO INC,444227,17613600.55,1,ARKQ,ARKQ=444227
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,16654109.52,1,ARKQ,ARKQ=184984
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2459924,15940307.52,1,ARKW,ARKW=2459924
SE,NYSE,81141R100,SEA LTD-ADR,154962,15693001.74,1,ARKF,ARKF=154962
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1100516,15231141.44,1,ARKF,ARKF=1100516
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,14723519.63,1,ARKQ,ARKQ=3844261
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,424269,13636005.66,1,ARKG,ARKG=424269
FRNM,NASDAQ,35661P100,FREENOME INC,765279,12466394.91,1,ARKG,ARKG=765279
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,109223,12163073.28,1,ARKF,ARKF=109223
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11029419.60,1,ARKX,ARKX=40056
HEI,NYSE,422806109,HEICO CORP,36787,10906609.76,1,ARKX,ARKX=36787
SECZ,NYSE,81517B101,SECURITIZE CORP,1199920,10715285.60,1,ARKF,ARKF=1199920
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,696681,9711733.14,1,ARKF,ARKF=696681
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,13413,8074357.74,1,ARKX,ARKX=13413
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,21411,7436682.63,2,ARKQ|ARKX,ARKQ=15341;ARKX=6070
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,252063,7040119.59,1,ARKF,ARKF=252063
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6906385.15,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,7171276,5521882.52,1,ARKG,ARKG=7171276
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,149255,4492575.50,1,ARKF,ARKF=149255
PAYP,NASDAQ,70450C101,PAYPAY CORP,239649,4292113.59,1,ARKF,ARKF=239649
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,40621,3957704.03,1,ARKF,ARKF=40621
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,73782,3503169.36,1,ARKX,ARKX=73782
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3187169.10,1,ARKX,ARKX=19070
HPQ,NYSE,40434L105,HP INC,90898,3150524.68,1,PRNT,PRNT=90898
PTC,NASDAQ,69370C100,PTC INC,23019,3094674.36,1,PRNT,PRNT=23019
ADSK,NASDAQ,052769106,AUTODESK INC,13382,2925840.48,1,PRNT,PRNT=13382
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2910910.14,1,PRNT,PRNT=822291
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2637768.33,1,PRNT,PRNT=342123
PRLB,NYSE,743713109,PROTO LABS INC,28649,2475846.58,1,PRNT,PRNT=28649
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2265292.45,1,PRNT,PRNT=1461479
VELO,NASDAQ,92259N302,VELO3D INC,209897,2252194.81,1,PRNT,PRNT=209897
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2200016.00,1,PRNT,PRNT=275002
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2172309.04,1,PRNT,PRNT=22804
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,1947440.63,1,PRNT,PRNT=207727
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1096105.00,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1069586.76,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,977982.50,1,PRNT,PRNT=2750
GE,NYSE,369604301,GENERAL ELECTRIC,3097,970816.59,1,PRNT,PRNT=3097
AME,NYSE,031100100,AMETEK INC,4110,963055.20,1,PRNT,PRNT=4110
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,396683,833034.30,1,ARKF,ARKF=396683
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,818464.57,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4379,475296.66,1,ARKF,ARKF=4379
MTRN,NYSE,576690101,MATERION CORP,340,85159.80,1,PRNT,PRNT=340
MMM,NYSE,88579Y101,3M CO,509,83837.39,1,PRNT,PRNT=509
ATI,NYSE,01741R102,ATI INC,444,81536.16,1,PRNT,PRNT=444
AVNT,NYSE,05368V106,AVIENT CORP,2007,81444.06,1,PRNT,PRNT=2007
JBL,NYSE,466313103,JABIL INC,249,73689.06,1,PRNT,PRNT=249
KMT,NYSE,489170100,KENNAMETAL INC,2150,64156.00,1,PRNT,PRNT=2150
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,60193.08,1,PRNT,PRNT=148
