trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-18,2026-09-18,2026-09-22,ARKK,new,,KALSHI INC.,PPKALSHIC,private,0,90024,0,90024,,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKW,new,,KALSHI INC.,PPKALSHIC,private,0,25318,0,25318,,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKF,new,,KALSHI INC.,PPKALSHIC,private,0,11252,0,11252,,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKK,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,225081,298147,265899,32248,12.13,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKW,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,99120,112460,99120,13340,13.46,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKW,buy,ABNB,AIRBNB INC-CLASS A,009066101,equity,64926,94513,64926,29587,45.57,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKG,buy,IONS,IONIS PHARMACEUTICALS INC,462222100,equity,797292,883568,783322,100246,12.80,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKF,buy,META,META PLATFORMS INC-CLASS A,30303M102,equity,44827,51314,45576,5738,12.59,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKG,buy,VCYT,VERACYTE INC,92337F107,equity,978674,1036407,961526,74881,7.79,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKG,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,8382096,11242422,8235226,3007196,36.52,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKG,buy,BEAM,BEAM THERAPEUTICS INC,07373V105,equity,2598734,2655774,2553199,102575,4.02,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKG,buy,SCTX,SCRIBE THERAPEUTICS INC,811033109,equity,424269,478702,416835,61867,14.84,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKQ,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2845376,3375816,3027143,348673,11.52,1.063881
2026-09-18,2026-09-18,2026-09-22,ARKX,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,863993,1110417,863993,246424,28.52,1.000000
2026-09-18,2026-09-18,2026-09-22,IZRL,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2578360,2593065,2578360,14705,0.57,1.000000
2026-09-18,2026-09-18,2026-09-22,PRNT,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,294091,298869,294091,4778,1.62,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKK,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,158892141,138183932,187706867,-49522935,-26.38,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKK,sell,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,254476,254476,300625,-46149,-15.35,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,36587161,5442623,36587161,-31144538,-85.12,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKK,sell,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,9839063,9839063,11623355,-1784292,-15.35,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKF,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,13237023,3521757,13458091,-9936334,-73.83,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKW,sell,P,EVERPURE INC-A,74624M102,equity,334759,275494,334759,-59265,-17.70,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKW,sell,CRWD,CROWDSTRIKE HOLDINGS INC - A,22788C105,equity,183884,164012,183884,-19872,-10.81,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKG,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,2710594,2630820,2663099,-32279,-1.21,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKF,sell,CRWD,CROWDSTRIKE HOLDINGS INC - A,22788C105,equity,80476,73289,81820,-8531,-10.43,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKG,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1275490,1240604,1253141,-12537,-1.00,0.982478
2026-09-18,2026-09-18,2026-09-22,ARKF,sell,,ARK BITCOIN ETF HOLDCO (ARKF),MM005473T,bitcoin_holdco,1630859,1601154,1658096,-56942,-3.43,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKF,sell,HOOD,ROBINHOOD MARKETS INC - A,770700102,equity,433692,433692,440935,-7243,-1.64,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKF,sell,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,31991,31991,32525,-534,-1.64,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKK,sell,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,431626,431626,509900,-78274,-15.35,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKF,sell,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,78805,78805,80121,-1316,-1.64,1.016701
2026-09-18,2026-09-18,2026-09-22,ARKK,exit,,BRERA HOLDINGS PLC-CL B,G13311132,equity,187723,0,221766,-187723,-100.00,1.181348
2026-09-18,2026-09-18,2026-09-22,ARKW,exit,,BRERA HOLDINGS PLC-CL B,G13311132,equity,74332,0,74332,-74332,-100.00,1.000000
2026-09-18,2026-09-18,2026-09-22,ARKF,exit,,BRERA HOLDINGS PLC-CL B,G13311132,equity,47046,0,47832,-47046,-100.00,1.016701
