symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2644121,1042999969.66,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1663240;ARKQ=548830;ARKW=365942;ARKX=66109
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1155138,611229721.32,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53137;ARKK=503771;ARKQ=249232;ARKW=262086;ARKX=86912
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,3900197,527579648.19,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2092368;ARKQ=878086;ARKW=426800;ARKX=502943
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8582802,491365414.50,2,ARKG|ARKK,ARKG=2247190;ARKK=6335612
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4200819,485362627.26,3,ARKF|ARKK|ARKW,ARKF=445972;ARKK=2797373;ARKW=957474
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3681856,454893308.80,3,ARKF|ARKK|ARKW,ARKF=601290;ARKK=2409606;ARKW=670960
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7897294,405683992.78,2,ARKG|ARKK,ARKG=2024378;ARKK=5872916
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2294022,383583418.62,3,ARKF|ARKK|ARKW,ARKF=258472;ARKK=1652756;ARKW=382794
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2860164,382575536.64,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=247660;ARKK=1468117;ARKQ=582544;ARKW=368947;ARKX=192896
AMZN,NASDAQ,023135106,AMAZON.COM INC,1438536,366769138.56,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115379;ARKK=645429;ARKQ=265032;ARKW=267007;ARKX=145689
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,7634017,349256277.75,2,ARKG|ARKK,ARKG=3071921;ARKK=4562096
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,905503,335226265.63,4,ARKK|ARKQ|ARKW|ARKX,ARKK=346542;ARKQ=274007;ARKW=186272;ARKX=98682
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3522974,326262622.14,2,ARKG|ARKK,ARKG=1308229;ARKK=2214745
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4857958,319119261.02,3,ARKF|ARKK|ARKW,ARKF=528065;ARKK=3439206;ARKW=890687
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5478646,312666327.22,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=3993669;ARKW=1052865
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8598366,265173607.44,2,ARKG|ARKK,ARKG=2258733;ARKK=6339633
