cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,4294989,227806216.56,3,ARKK|ARKQ|ARKX,"{""ARKK"":1208962.0,""ARKQ"":2067496.0,""ARKX"":1018531.0}"
244199105,DE,DEERE & CO,equity,359682,225747213.66,3,ARKK|ARKQ|ARKX,"{""ARKK"":121478.0,""ARKQ"":148737.0,""ARKX"":89467.0}"
852234103,XYZ,BLOCK INC,equity,2789951,215188920.63,3,ARKF|ARKK|ARKW,"{""ARKK"":1582530.0,""ARKW"":636601.0,""ARKF"":570820.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,424024,188364181.52,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":140879.0,""ARKQ"":163362.0,""ARKW"":85672.0,""ARKX"":34111.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2186957,187389410.55,2,ARKK|ARKW,"{""ARKK"":1604083.0,""ARKW"":582874.0}"
452327109,ILMN,ILLUMINA INC,equity,929260,170881621.40,2,ARKG|ARKK,"{""ARKK"":555900.0,""ARKG"":373360.0}"
632307104,NTRA,NATERA INC,equity,612300,169160121.00,2,ARKG|ARKK,"{""ARKK"":362590.0,""ARKG"":249710.0}"
G16910120,BLSH,BULLISH,equity,6137139,154840016.97,3,ARKF|ARKK|ARKW,"{""ARKK"":4410144.0,""ARKW"":957717.0,""ARKF"":769278.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1534235,153530896.45,2,ARKQ|ARKX,"{""ARKQ"":942940.0,""ARKX"":591295.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,669134,148059280.18,2,ARKK|ARKW,"{""ARKK"":527599.0,""ARKW"":141535.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,28806478,141727871.76,3,ARKK|ARKQ|ARKX,"{""ARKK"":14254051.0,""ARKQ"":9089013.0,""ARKX"":5463414.0}"
11135F101,AVGO,BROADCOM INC,equity,363888,134398393.92,3,ARKK|ARKQ|ARKW,"{""ARKK"":187156.0,""ARKQ"":84486.0,""ARKW"":92246.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,34183323,125452795.41,2,ARKG|ARKK,"{""ARKK"":21083950.0,""ARKG"":13099373.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,420318,122829529.14,3,ARKQ|ARKX|PRNT,"{""ARKQ"":208257.0,""ARKX"":208913.0,""PRNT"":3148.0}"
92337F107,VCYT,VERACYTE INC,equity,2014812,120586498.20,2,ARKG|ARKK,"{""ARKK"":1102880.0,""ARKG"":911932.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,195153,119611225.23,3,ARKF|ARKK|ARKW,"{""ARKK"":103552.0,""ARKW"":56084.0,""ARKF"":35517.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,8049282,113897340.30,3,ARKF|ARKK|ARKW,"{""ARKK"":5797605.0,""ARKW"":1488091.0,""ARKF"":763586.0}"
00091E109,ABSI,ABSCI CORP,equity,9888742,109863923.62,1,ARKG,"{""ARKG"":9888742.0}"
71535D106,PSNL,PERSONALIS INC,equity,7619788,105076876.52,1,ARKG,"{""ARKG"":7619788.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,522134,99858127.50,3,ARKK|ARKQ|ARKX,"{""ARKK"":269680.0,""ARKQ"":176879.0,""ARKX"":75575.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1358999,97453818.29,2,ARKG|ARKK,"{""ARKK"":923647.0,""ARKG"":435352.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,564918,97414459.92,2,ARKQ|ARKX,"{""ARKQ"":322233.0,""ARKX"":242685.0}"
532457108,LLY,ELI LILLY & CO,equity,68676,81843936.24,2,ARKG|ARKK,"{""ARKK"":29928.0,""ARKG"":38748.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,471441,80507979.57,1,ARKG,"{""ARKG"":471441.0}"
98386P102,XE,X-ENERGY INC,equity,4260629,79077274.24,3,ARKK|ARKQ|ARKX,"{""ARKK"":2802526.0,""ARKQ"":964160.0,""ARKX"":493943.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,75093800.31,1,ARKW,"{""ARKW"":3775474.0}"
25809K105,DASH,DOORDASH INC - A,equity,374921,70811329.27,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":147838.0,""ARKW"":92280.0,""ARKF"":58717.0,""ARKX"":76086.0}"
896239100,TRMB,TRIMBLE INC,equity,1252049,65832736.42,2,ARKQ|ARKX,"{""ARKQ"":757481.0,""ARKX"":494568.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1175423,65494569.56,2,ARKQ|ARKX,"{""ARKQ"":520931.0,""ARKX"":654492.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3478388,64141474.72,2,ARKF|ARKK,"{""ARKK"":2296045.0,""ARKF"":1182343.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,330760,63897870.60,2,ARKF|ARKW,"{""ARKW"":242100.0,""ARKF"":88660.0}"
833445109,SNOW,SNOWFLAKE INC,equity,232995,60855964.05,2,ARKK|ARKW,"{""ARKK"":159914.0,""ARKW"":73081.0}"
77543R102,ROKU,ROKU INC,equity,426463,59922316.13,3,ARKF|ARKK|ARKW,"{""ARKK"":129345.0,""ARKW"":176558.0,""ARKF"":120560.0}"
149123101,CAT,CATERPILLAR INC,equity,55674,55195760.34,1,ARKQ,"{""ARKQ"":55674.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1859887,53397355.77,2,ARKF|ARKW,"{""ARKW"":702506.0,""ARKF"":1157381.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2633847,53203709.40,2,ARKQ|ARKX,"{""ARKQ"":1772853.0,""ARKX"":860994.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5985279,52909866.36,2,ARKQ|ARKX,"{""ARKQ"":3443638.0,""ARKX"":2541641.0}"
14167L103,CDNA,CAREDX INC,equity,1784577,52198877.25,1,ARKG,"{""ARKG"":1784577.0}"
316841105,FIG,FIGMA INC-CL A,equity,2584547,50372821.03,2,ARKK|ARKW,"{""ARKK"":1597768.0,""ARKW"":986779.0}"
157085101,CERS,CERUS CORP,equity,15764946,47294838.00,2,ARKG|ARKK,"{""ARKK"":8729770.0,""ARKG"":7035176.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,176258,46616715.84,1,ARKW,"{""ARKW"":176258.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,59973,45578280.54,2,ARKQ|ARKX,"{""ARKQ"":40779.0,""ARKX"":19194.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,125759,45425408.39,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":90508.0,""ARKQ"":16264.0,""ARKW"":12041.0,""ARKX"":6946.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1936595,43321630.15,1,ARKG,"{""ARKG"":1936595.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3151707,41886186.03,1,ARKG,"{""ARKG"":3151707.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,41700782.91,1,ARKF,"{""ARKF"":2096992.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23852493,41503337.82,2,ARKG|ARKK,"{""ARKK"":13498842.0,""ARKG"":10353651.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1638290,39171513.90,1,ARKG,"{""ARKG"":1638290.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,22044,38404836.36,2,ARKF|ARKW,"{""ARKW"":8544.0,""ARKF"":13500.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5381523,38047367.61,1,ARKQ,"{""ARKQ"":5381523.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4646678,36848156.54,1,ARKG,"{""ARKG"":4646678.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,922519,35452405.17,1,ARKQ,"{""ARKQ"":922519.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,53514,35383456.80,2,ARKQ|ARKX,"{""ARKQ"":35235.0,""ARKX"":18279.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,142622,35129224.82,1,ARKW,"{""ARKW"":142622.0}"
871607107,SNPS,SYNOPSYS INC,equity,72782,33081602.46,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45429.0,""ARKX"":20756.0,""PRNT"":6597.0}"
13321L108,CCJ,CAMECO CORP,equity,337425,32861820.75,1,ARKQ,"{""ARKQ"":337425.0}"
80810D103,SDGR,SCHRODINGER INC,equity,1989428,32606724.92,1,ARKG,"{""ARKG"":1989428.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,272604,32150915.76,1,ARKQ,"{""ARKQ"":272604.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1227263,31626567.51,2,ARKF|ARKW,"{""ARKW"":646665.0,""ARKF"":580598.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,682088,30666676.48,1,ARKQ,"{""ARKQ"":682088.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,63023,29777107.04,2,ARKF|ARKW,"{""ARKW"":37109.0,""ARKF"":25914.0}"
781154109,RBRK,RUBRIK INC-A,equity,325766,26716069.66,1,ARKW,"{""ARKW"":325766.0}"
6496584,6301,KOMATSU LTD,equity,654893,25214377.55,1,ARKX,"{""ARKX"":654893.0}"
74624M102,P,EVERPURE INC-A,equity,323559,24959341.26,1,ARKW,"{""ARKW"":323559.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,61883,24900481.54,1,ARKQ,"{""ARKQ"":61883.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,23113555,23113554.55,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":6720994.0,""ARKQ"":9524199.0,""ARKW"":774340.0,""ARKG"":2434220.0,""ARKF"":946377.0,""ARKX"":2232949.0,""PRNT"":373333.0,""IZRL"":107143.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,148320,21849019.20,2,ARKF|ARKW,"{""ARKW"":62758.0,""ARKF"":85562.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,273962,21695050.78,1,ARKG,"{""ARKG"":273962.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,4165345,20326883.60,1,ARKG,"{""ARKG"":4165345.0}"
950915108,WRD,WERIDE INC-ADR,equity,3453711,19720689.81,1,ARKQ,"{""ARKQ"":3453711.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3065770,19498297.20,1,ARKW,"{""ARKW"":3065770.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,618161,19490616.33,1,ARKW,"{""ARKW"":618161.0}"
02156V109,OKLO,OKLO INC,equity,370029,19408021.05,1,ARKQ,"{""ARKQ"":370029.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,730583,19090133.79,1,ARKG,"{""ARKG"":730583.0}"
500081104,KDK,KODIAK AI INC,equity,3424776,18939011.28,1,ARKQ,"{""ARKQ"":3424776.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2669807,18394970.23,1,ARKG,"{""ARKG"":2669807.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4681668,18211688.52,1,ARKG,"{""ARKG"":4681668.0}"
422806109,HEI,HEICO CORP,equity,47374,17040427.80,1,ARKX,"{""ARKX"":47374.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1711030,16733873.40,1,ARKQ,"{""ARKQ"":1711030.0}"
64110L106,NFLX,NETFLIX INC,equity,224871,16683179.49,1,ARKW,"{""ARKW"":224871.0}"
65443P102,MASS,908 DEVICES INC,equity,1855751,16479068.88,1,ARKG,"{""ARKG"":1855751.0}"
4162791,HO,THALES SA,equity,62641,16352225.72,1,ARKX,"{""ARKX"":62641.0}"
81141R100,SE,SEA LTD-ADR,equity,158410,16210095.30,1,ARKF,"{""ARKF"":158410.0}"
732908108,PONY,PONY AI INC,equity,2048834,14935999.86,1,ARKQ,"{""ARKQ"":2048834.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,712201,14557388.44,1,ARKF,"{""ARKF"":712201.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,877278,14475087.00,1,ARKG,"{""ARKG"":877278.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14854,14355863.54,1,ARKF,"{""ARKF"":14854.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1071519,14347639.41,1,ARKF,"{""ARKF"":1071519.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,57995,13781931.80,1,ARKX,"{""ARKX"":57995.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,315645,12752058.00,2,ARKF|IZRL,"{""ARKF"":257679.0,""IZRL"":57966.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,2224872,11747324.16,2,ARKQ|ARKX,"{""ARKQ"":1291896.0,""ARKX"":932976.0}"
09075V102,BNTX,BIONTECH SE-ADR,equity,120656,11332011.52,1,ARKG,"{""ARKG"":120656.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,100658,10057747.36,1,ARKF,"{""ARKF"":100658.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6645058,9953969.12,1,ARKX,"{""ARKX"":6645058.0}"
4012250,AIR,AIRBUS SE,equity,36482,8229072.50,1,ARKX,"{""ARKX"":36482.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1302133,7864883.32,2,ARKF|ARKW,"{""ARKW"":784991.0,""ARKF"":517142.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,14806,7726066.92,1,ARKX,"{""ARKX"":14806.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6584886,6085093.15,1,ARKG,"{""ARKG"":6584886.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,5500429.17,1,IZRL,"{""IZRL"":834663.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,152575,5038026.50,1,ARKF,"{""ARKF"":152575.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,21990,4998107.10,1,ARKX,"{""ARKX"":21990.0}"
438516205,HON UW,HONEYWELL INTERNATIONAL -WI,equity,21990,4876282.50,1,ARKX,"{""ARKX"":21990.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,786700,4712333.00,2,ARKF|ARKW,"{""ARKW"":419417.0,""ARKF"":367283.0}"
M6191J100,FROG,JFROG LTD,equity,50621,4575632.19,1,IZRL,"{""IZRL"":50621.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,4410477.44,1,PRNT,"{""PRNT"":46048.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4343286.40,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3851213.52,1,IZRL,"{""IZRL"":101508.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41525,3668318.50,1,ARKF,"{""ARKF"":41525.0}"
70450C101,PAYP,PAYPAY CORP,equity,244985,3579230.85,1,ARKF,"{""ARKF"":244985.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,3502367.04,1,IZRL,"{""IZRL"":277086.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3282202.39,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3181749.78,1,PRNT,"{""PRNT"":10225.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,3150031.10,1,IZRL,"{""IZRL"":1412570.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,3134622.40,1,IZRL,"{""IZRL"":602812.0}"
92259N302,VELO,VELO3D INC,equity,194753,3131628.24,1,PRNT,"{""PRNT"":194753.0}"
6878977,TLSY,TELSYS LTD,equity,25278,3114323.97,1,IZRL,"{""IZRL"":25278.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3057046.56,1,PRNT,"{""PRNT"":1032786.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2984664.24,1,PRNT,"{""PRNT"":419784.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2788813.32,1,PRNT,"{""PRNT"":35418.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2770508.31,1,IZRL,"{""IZRL"":147603.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2737494.29,1,PRNT,"{""PRNT"":40703.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2724202.72,1,PRNT,"{""PRNT"":130212.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2718275.68,1,IZRL,"{""IZRL"":281104.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2654748.39,1,IZRL,"{""IZRL"":297726.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2653972.80,1,IZRL,"{""IZRL"":86280.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2640760.35,1,IZRL,"{""IZRL"":170923.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2630767.41,1,PRNT,"{""PRNT"":19606.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2629881.41,1,IZRL,"{""IZRL"":9253.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2612116.42,1,PRNT,"{""PRNT"":235538.0}"
6642321,7731,NIKON CORP,equity,184258,2567246.15,1,PRNT,"{""PRNT"":184258.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2529315.42,1,IZRL,"{""IZRL"":33167.0}"
69370C100,PTC,PTC INC,equity,21049,2521249.22,1,PRNT,"{""PRNT"":21049.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2510191.37,1,IZRL,"{""IZRL"":52284.0}"
40434L105,HPQ,HP INC,equity,113869,2507395.38,1,PRNT,"{""PRNT"":113869.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2503455.18,1,IZRL,"{""IZRL"":174214.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,146754,2496285.54,1,IZRL,"{""IZRL"":146754.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2485527.96,1,IZRL,"{""IZRL"":10126.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2453760.94,1,IZRL,"{""IZRL"":488797.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2442336.45,1,IZRL,"{""IZRL"":40137.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2442265.76,1,PRNT,"{""PRNT"":12226.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2442200.58,1,IZRL,"{""IZRL"":246438.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,2351635.32,1,IZRL,"{""IZRL"":614004.0}"
6267230,HLAN,HILAN LTD,equity,33916,2335906.39,1,IZRL,"{""IZRL"":33916.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2329803.54,1,IZRL,"{""IZRL"":9704.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2310527.42,1,IZRL,"{""IZRL"":183456.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2295756.32,1,IZRL,"{""IZRL"":68653.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2251579.14,1,IZRL,"{""IZRL"":33306.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2249328.32,1,IZRL,"{""IZRL"":153224.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,2204245.49,1,IZRL,"{""IZRL"":202039.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2178825.00,1,IZRL,"{""IZRL"":142500.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2173859.18,1,IZRL,"{""IZRL"":106941.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2169428.28,1,IZRL,"{""IZRL"":14106.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2163680.48,1,IZRL,"{""IZRL"":16112.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2151329.66,1,IZRL,"{""IZRL"":380522.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,2120972.00,1,IZRL,"{""IZRL"":4220.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2081860.26,1,IZRL,"{""IZRL"":198244.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,2060084.71,1,IZRL,"{""IZRL"":75493.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,2030806.72,1,IZRL,"{""IZRL"":211984.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,2023123.20,1,IZRL,"{""IZRL"":225795.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2008695.15,1,IZRL,"{""IZRL"":43192.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,2004691.07,1,IZRL,"{""IZRL"":173798.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,1994749.05,1,IZRL,"{""IZRL"":21035.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1992166.34,1,IZRL,"{""IZRL"":263304.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,1983520.88,1,IZRL,"{""IZRL"":77491.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,1951942.64,1,IZRL,"{""IZRL"":811433.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,1914115.95,1,IZRL,"{""IZRL"":2492.0}"
BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,650000,1904500.29,3,ARKF|ARKK|ARKW,"{""ARKK"":431626.0,""ARKW"":139569.0,""ARKF"":78805.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,1890792.28,1,IZRL,"{""IZRL"":12161.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1875856.32,1,IZRL,"{""IZRL"":126576.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1247498,1858772.02,1,PRNT,"{""PRNT"":1247498.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,1858747.78,1,IZRL,"{""IZRL"":66106.0}"
6458744,ISTA,ISSTA LTD,equity,59873,1841630.22,1,IZRL,"{""IZRL"":59873.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1022629,1717467.63,1,PRNT,"{""PRNT"":1022629.0}"
6432403,CGEN,COMPUGEN LTD,equity,786536,1692196.31,1,IZRL,"{""IZRL"":786536.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1692031.40,1,IZRL,"{""IZRL"":427438.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,1652675.53,1,IZRL,"{""IZRL"":10475.0}"
