trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-02,2026-09-02,2026-09-03,ARKG,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,7780269,11683358,7771202,3912156,50.34,0.998835
2026-09-02,2026-09-02,2026-09-03,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1146247,4265700,1144713,3120987,272.64,0.998661
2026-09-02,2026-09-02,2026-09-03,ARKG,buy,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,2789710,2882660,2786459,96201,3.45,0.998835
2026-09-02,2026-09-02,2026-09-03,ARKW,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,484625,491542,484625,6917,1.43,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKQ,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1460467,1487589,1460467,27122,1.86,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKF,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,396271,399357,396271,3086,0.78,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKX,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1629560,1650464,1629560,20904,1.28,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKK,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,1537145,1499765,1535087,-35322,-2.30,0.998661
2026-09-02,2026-09-02,2026-09-03,ARKQ,sell,DE,DEERE & CO,244199105,equity,83904,82537,83904,-1367,-1.63,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKW,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,517930,512860,517930,-5070,-0.98,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKW,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,147471,145911,147471,-1560,-1.06,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,686709,633975,686709,-52734,-7.68,1.000000
2026-09-02,2026-09-02,2026-09-03,ARKF,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1451469,1415261,1451469,-36208,-2.49,1.000000
