symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2732706,1006073040.96,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1717003;ARKQ=562147;ARKW=382699;ARKX=70857
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4968196,762469040.12,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2817961;ARKQ=1049850;ARKW=557134;ARKX=543251
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5509081,529863410.58,3,ARKF|ARKK|ARKW,ARKF=593572;ARKK=3939630;ARKW=975879
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,7764470,499177776.30,2,ARKG|ARKK,ARKG=2480503;ARKK=5283967
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3608869,423464688.46,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2360675;ARKW=814502
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7641963,418626733.14,2,ARKG|ARKK,ARKG=2143401;ARKK=5498562
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2301078,411754897.32,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1660619;ARKW=384225
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6037594,396066166.40,2,ARKG|ARKK,ARKG=2937022;ARKK=3100572
NVDA,NASDAQ,67066G104,NVIDIA CORP,1715925,387335750.25,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=111999;ARKK=745373;ARKQ=427606;ARKW=281072;ARKX=149875
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,2908071,372407572.26,2,ARKG|ARKK,ARKG=1248670;ARKK=1659401
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,732292,370349356.08,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=26224;ARKK=339702;ARKQ=155129;ARKW=145911;ARKX=65326
AMZN,NASDAQ,023135106,AMAZON.COM INC,1422540,365550103.80,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=634555;ARKQ=263297;ARKW=271568;ARKX=135960
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2139124,364292817.20,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=192421;ARKK=1022850;ARKQ=494581;ARKW=271958;ARKX=157314
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2486007,333373538.70,3,ARKF|ARKK|ARKW,ARKF=422127;ARKK=1551020;ARKW=512860
XYZ,NYSE,852234103,BLOCK INC,3654224,292703342.40,3,ARKF|ARKK|ARKW,ARKF=790528;ARKK=2016679;ARKW=847017
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,857189,287484046.82,4,ARKK|ARKQ|ARKW|ARKX,ARKK=327886;ARKQ=259067;ARKW=181598;ARKX=88638
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2696403,269181911.49,2,ARKK|ARKW,ARKK=1946263;ARKW=750140
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8653900,232184137.00,2,ARKG|ARKK,ARKG=2468437;ARKK=6185463
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,1121360,224014087.20,2,ARKK|ARKW,ARKK=880393;ARKW=240967
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4578460,220681772.00,3,ARKK|ARKQ|ARKX,ARKK=1370751;ARKQ=2234788;ARKX=972921
TER,NASDAQ,880770102,TERADYNE INC,571455,212615547.30,3,ARKK|ARKQ|ARKX,ARKK=169393;ARKQ=323927;ARKX=78135
AVGO,NASDAQ,11135F101,BROADCOM INC,556280,205022556.80,3,ARKK|ARKQ|ARKW,ARKK=312529;ARKQ=120816;ARKW=122935
BLSH,NYSE,G16910120,BULLISH,5729090,203554567.70,3,ARKF|ARKK|ARKW,ARKF=745851;ARKK=4122488;ARKW=860751
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,438339,192430821.00,4,ARKK|ARKQ|ARKW|ARKX,ARKK=152970;ARKQ=160379;ARKW=92547;ARKX=32443
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7534120,186620152.40,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5298681;ARKW=1500973
RKLB,NASDAQ,773121108,ROCKET LAB,2741718,180596964.66,3,ARKK|ARKQ|ARKX,ARKK=1036380;ARKQ=1091527;ARKX=613811
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,278678,170963379.44,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=153743;ARKW=80852
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28216742,164503605.86,3,ARKK|ARKQ|ARKX,ARKK=14441261;ARKQ=8899782;ARKX=4875699
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12526588,159588731.12,2,ARKG|ARKK,ARKG=2868132;ARKK=9658456
ILMN,NASDAQ,452327109,ILLUMINA INC,714037,150704649.22,2,ARKG|ARKK,ARKG=373596;ARKK=340441
NTRA,NASDAQ,632307104,NATERA INC,462043,149766618.02,2,ARKG|ARKK,ARKG=249352;ARKK=212691
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1491709,128093051.83,2,ARKG|ARKK,ARKG=520333;ARKK=971376
XE,NASDAQ,98386P102,X-ENERGY INC,6602470,126437300.50,3,ARKK|ARKQ|ARKX,ARKK=4533531;ARKQ=1478887;ARKX=590052
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,430318,122339407.40,3,ARKF|ARKK|ARKW,ARKF=30470;ARKK=274719;ARKW=125129
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,34146234,117463044.96,2,ARKG|ARKK,ARKG=14162807;ARKK=19983427
PSNL,NASDAQ,71535D106,PERSONALIS INC,6819725,113207435.00,1,ARKG,ARKG=6819725
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,416584,106537192.16,3,ARKQ|ARKX|PRNT,ARKQ=215623;ARKX=197139;PRNT=3822
LLY,NYSE,532457108,ELI LILLY & CO,93958,105600335.78,2,ARKG|ARKK,ARKG=65920;ARKK=28038
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,650026,104270670.66,3,ARKK|ARKQ|ARKX,ARKK=368588;ARKQ=201488;ARKX=79950
DE,NYSE,244199105,DEERE & CO,145306,98914153.38,2,ARKQ|ARKX,ARKQ=82274;ARKX=63032
ABSI,NASDAQ,00091E109,ABSCI CORP,10683081,95186251.71,1,ARKG,ARKG=10683081
VCYT,NASDAQ,92337F107,VERACYTE INC,2194460,93154827.00,2,ARKG|ARKK,ARKG=958100;ARKK=1236360
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,529351,85214923.98,1,ARKG,ARKG=529351
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,547913,81518496.14,2,ARKQ|ARKX,ARKQ=327693;ARKX=220220
CDNA,NASDAQ,14167L103,CAREDX INC,1519349,76438448.19,1,ARKG,ARKG=1519349
DASH,NASDAQ,25809K105,DOORDASH INC - A,371159,74395109.96,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=148148;ARKW=93078;ARKX=73452
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4635336,65080117.44,1,ARKG,ARKG=4635336
TRMB,NASDAQ,896239100,TRIMBLE INC,1094956,64361513.68,2,ARKQ|ARKX,ARKQ=666380;ARKX=428576
TOST,NYSE,888787108,TOAST INC-CLASS A,1821827,60648620.83,2,ARKF|ARKW,ARKF=1113239;ARKW=708588
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3338264,60122134.64,2,ARKF|ARKK,ARKF=1137249;ARKK=2201015
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,258402,54269588.04,2,ARKF|ARKW,ARKF=79132;ARKW=179270
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3337250,52328080.00,2,ARKQ|ARKX,ARKQ=2324652;ARKX=1012598
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1141499,51161985.18,2,ARKF|ARKW,ARKF=320209;ARKW=821290
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,23989,46208811.25,2,ARKF|ARKW,ARKF=12996;ARKW=10993
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1746658,45640173.54,1,ARKG,ARKG=1746658
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2267134,45410694.02,1,ARKG,ARKG=2267134
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1842925,44856794.50,1,ARKG,ARKG=1842925
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2846399,44489216.37,1,ARKG,ARKG=2846399
CERS,NASDAQ,157085101,CERUS CORP,16727109,42486856.86,2,ARKG|ARKK,ARKG=7761894;ARKK=8965215
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4954050,37254456.00,1,ARKG,ARKG=4954050
JOBY,NYSE,G65163100,JOBY AVIATION INC,5438681,37200578.04,2,ARKQ|ARKX,ARKQ=3236198;ARKX=2202483
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,108288,36640327.68,4,ARKK|ARKQ|ARKW|ARKX,ARKK=74781;ARKQ=15292;ARKW=12145;ARKX=6070
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,170164,35773577.72,1,ARKW,ARKW=170164
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67461,35662583.04,2,ARKF|ARKW,ARKF=26476;ARKW=40985
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,606461,34392403.31,1,ARKG,ARKG=606461
P,NYSE,74624M102,EVERPURE INC-A,326359,33007949.26,1,ARKW,ARKW=326359
