symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24318,44738067.78,2,ARKF|ARKW,ARKF=12996;ARKW=11322
CERS,NASDAQ,157085101,CERUS CORP,17643687,44638528.11,2,ARKG|ARKK,ARKG=7428462;ARKK=10215225
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2724143,42496630.80,1,ARKG,ARKG=2724143
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1671634,42041595.10,1,ARKG,ARKG=1671634
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,175274,40451486.46,1,ARKW,ARKW=175274
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,68686,37600776.98,2,ARKF|ARKW,ARKF=26476;ARKW=42210
RBRK,NYSE,781154109,RUBRIK INC-A,338456,35531110.88,1,ARKW,ARKW=338456
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4741254,34421504.04,1,ARKG,ARKG=4741254
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,747018,33496287.12,1,ARKG,ARKG=747018
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,24964805,33452838.70,2,ARKG|ARKK,ARKG=10564403;ARKK=14400402
JOBY,NYSE,G65163100,JOBY AVIATION INC,5449053,33130242.24,2,ARKQ|ARKX,ARKQ=3246570;ARKX=2202483
P,NYSE,74624M102,EVERPURE INC-A,336159,32812479.99,1,ARKW,ARKW=336159
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5073552,32267790.72,1,ARKQ,ARKQ=5073552
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43307,31967495.12,2,ARKQ|ARKX,ARKQ=29371;ARKX=13936
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,642245,31322288.65,1,ARKW,ARKW=642245
CCJ,NYSE,13321L108,CAMECO CORP,318121,28917198.90,1,ARKQ,ARKQ=318121
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,951248,27947666.24,1,ARKG,ARKG=951248
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1147465,27917823.45,2,ARKF|ARKW,ARKF=509034;ARKW=638431
SYM,NASDAQ,87151X101,SYMBOTIC INC,643062,27722402.82,1,ARKQ,ARKQ=643062
SNPS,NASDAQ,871607107,SYNOPSYS INC,67901,25698491.47,3,ARKQ|ARKX|PRNT,ARKQ=42845;ARKX=18026;PRNT=7030
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,65916,25199027.64,1,ARKQ,ARKQ=65916
CAT,NYSE,149123101,CATERPILLAR INC,32131,25149576.32,1,ARKQ,ARKQ=32131
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,147497,24707222.47,2,ARKF|ARKW,ARKF=82300;ARKW=65197
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1518877,23815991.36,1,ARKG,ARKG=1518877
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7466935,22400805.00,1,ARKG,ARKG=7466935
NFLX,NASDAQ,64110L106,NETFLIX INC,272016,20784742.56,1,ARKW,ARKW=272016
WRD,NASDAQ,950915108,WERIDE INC-ADR,3577272,19710768.72,1,ARKQ,ARKQ=3577272
FIG,NYSE,316841105,FIGMA INC-CL A,814902,18791640.12,1,ARKW,ARKW=814902
MASS,NASDAQ,65443P102,908 DEVICES INC,1893527,18783787.84,1,ARKG,ARKG=1893527
SNOW,NYSE,833445109,SNOWFLAKE INC,55952,18521231.04,1,ARKW,ARKW=55952
PONY,NASDAQ,732908108,PONY AI INC,2796770,18318843.50,1,ARKQ,ARKQ=2796770
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,184984,16380333.20,1,ARKQ,ARKQ=184984
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2470216,16352829.92,1,ARKW,ARKW=2470216
OKLO,NYSE,02156V109,OKLO INC,444227,15823365.74,1,ARKQ,ARKQ=444227
SE,NYSE,81141R100,SEA LTD-ADR,152376,15770916.00,1,ARKF,ARKF=152376
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,14944160.06,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3844261,13839339.60,1,ARKQ,ARKQ=3844261
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,11794558.18,1,ARKF,ARKF=107399
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,397539,11568384.90,1,ARKG,ARKG=397539
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11092708.08,1,ARKX,ARKX=40056
HEI,NYSE,422806109,HEICO CORP,36787,11015131.41,1,ARKX,ARKX=36787
FRNM,NASDAQ,35661P100,FREENOME INC,717003,10561454.19,1,ARKG,ARKG=717003
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,9590574.00,1,ARKF,ARKF=685041
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,9167574.36,1,ARKF,ARKF=1179868
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,13413,8062554.30,1,ARKX,ARKX=13413
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,21411,7341189.57,2,ARKQ|ARKX,ARKQ=15341;ARKX=6070
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7001790.75,1,ARKF,ARKF=247851
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6895603.75,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6718918,4905482.03,1,ARKG,ARKG=6718918
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,4595212.15,1,ARKF,ARKF=146765
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,4159169.55,1,ARKF,ARKF=235647
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,3904428.25,1,ARKF,ARKF=39943
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,73782,3488412.96,1,ARKX,ARKX=73782
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3130912.60,1,ARKX,ARKX=19070
PTC,NASDAQ,69370C100,PTC INC,23019,3019172.04,1,PRNT,PRNT=23019
HPQ,NYSE,40434L105,HP INC,90898,2972364.60,1,PRNT,PRNT=90898
ADSK,NASDAQ,052769106,AUTODESK INC,13382,2948188.42,1,PRNT,PRNT=13382
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2634347.10,1,PRNT,PRNT=342123
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2581993.74,1,PRNT,PRNT=822291
PRLB,NYSE,743713109,PROTO LABS INC,28649,2384742.76,1,PRNT,PRNT=28649
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2250677.66,1,PRNT,PRNT=1461479
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2124192.60,1,PRNT,PRNT=22804
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2106351.78,1,PRNT,PRNT=207727
VELO,NASDAQ,92259N302,VELO3D INC,209897,2096871.03,1,PRNT,PRNT=209897
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2081765.14,1,PRNT,PRNT=275002
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1088854.50,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1050964.86,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,989175.00,1,PRNT,PRNT=2750
GE,NYSE,369604301,GENERAL ELECTRIC,3097,969051.30,1,PRNT,PRNT=3097
AME,NYSE,031100100,AMETEK INC,4110,954300.90,1,PRNT,PRNT=4110
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,822510.15,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,795720.36,1,ARKF,ARKF=390059
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,462011.89,1,ARKF,ARKF=4307
MTRN,NYSE,576690101,MATERION CORP,340,84425.40,1,PRNT,PRNT=340
ATI,NYSE,01741R102,ATI INC,444,84204.60,1,PRNT,PRNT=444
MMM,NYSE,88579Y101,3M CO,509,82788.85,1,PRNT,PRNT=509
AVNT,NYSE,05368V106,AVIENT CORP,2007,82146.51,1,PRNT,PRNT=2007
JBL,NYSE,466313103,JABIL INC,249,74012.76,1,PRNT,PRNT=249
KMT,NYSE,489170100,KENNAMETAL INC,2150,63855.00,1,PRNT,PRNT=2150
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,60946.40,1,PRNT,PRNT=148
