cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
244199105,DE,DEERE & CO,equity,356833,212936524.42,3,ARKK|ARKQ|ARKX,"{""ARKK"":120748.0,""ARKQ"":148737.0,""ARKX"":87348.0}"
852234103,XYZ,BLOCK INC,equity,2774131,212359728.05,3,ARKF|ARKK|ARKW,"{""ARKK"":1572930.0,""ARKW"":636601.0,""ARKF"":564600.0}"
880770102,TER,TERADYNE INC,equity,587721,206625071.97,3,ARKK|ARKQ|ARKX,"{""ARKK"":152838.0,""ARKQ"":344687.0,""ARKX"":90196.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2210354,198931860.00,2,ARKK|ARKW,"{""ARKK"":1627480.0,""ARKW"":582874.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,422368,184566368.64,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":140029.0,""ARKQ"":163362.0,""ARKW"":85672.0,""ARKX"":33305.0}"
632307104,NTRA,NATERA INC,equity,577631,158496170.09,2,ARKG|ARKK,"{""ARKK"":333785.0,""ARKG"":243846.0}"
G16910120,BLSH,BULLISH,equity,6214274,158463987.00,3,ARKF|ARKK|ARKW,"{""ARKK"":4475901.0,""ARKW"":971402.0,""ARKF"":766971.0}"
452327109,ILMN,ILLUMINA INC,equity,819792,153965135.52,2,ARKG|ARKK,"{""ARKK"":461771.0,""ARKG"":358021.0}"
11135F101,AVGO,BROADCOM INC,equity,362758,141000407.02,3,ARKK|ARKQ|ARKW,"{""ARKK"":186026.0,""ARKQ"":84486.0,""ARKW"":92246.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,28590107,138376117.88,3,ARKK|ARKQ|ARKX,"{""ARKK"":14167511.0,""ARKQ"":9089013.0,""ARKX"":5333583.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,34406021,127990398.12,2,ARKG|ARKK,"{""ARKK"":20998901.0,""ARKG"":13407120.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1520195,126708253.25,2,ARKQ|ARKX,"{""ARKQ"":942940.0,""ARKX"":577255.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,415365,121884705.60,3,ARKQ|ARKX|PRNT,"{""ARKQ"":208257.0,""ARKX"":203960.0,""PRNT"":3148.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,665934,121013526.48,2,ARKK|ARKW,"{""ARKK"":524399.0,""ARKW"":141535.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,8005762,118965623.32,3,ARKF|ARKK|ARKW,"{""ARKK"":5762405.0,""ARKW"":1488091.0,""ARKF"":755266.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,194149,117095144.88,3,ARKF|ARKK|ARKW,"{""ARKK"":102932.0,""ARKW"":56084.0,""ARKF"":35133.0}"
00091E109,ABSI,ABSCI CORP,equity,9907031,109968044.10,1,ARKG,"{""ARKG"":9907031.0}"
532457108,LLY,ELI LILLY & CO,equity,90256,109735952.48,2,ARKG|ARKK,"{""ARKK"":29748.0,""ARKG"":60508.0}"
92337F107,VCYT,VERACYTE INC,equity,1948070,109325688.40,2,ARKG|ARKK,"{""ARKK"":1096190.0,""ARKG"":851880.0}"
71535D106,PSNL,PERSONALIS INC,equity,7565444,106748414.84,1,ARKG,"{""ARKG"":7565444.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,518710,95499698.10,3,ARKK|ARKQ|ARKX,"{""ARKK"":268050.0,""ARKQ"":176879.0,""ARKX"":73781.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1362800,89426936.00,2,ARKG|ARKK,"{""ARKK"":918047.0,""ARKG"":444753.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,559159,88224107.02,2,ARKQ|ARKX,"{""ARKQ"":322233.0,""ARKX"":236926.0}"
98386P102,XE,X-ENERGY INC,equity,5047971,85613588.16,3,ARKK|ARKQ|ARKX,"{""ARKK"":3426450.0,""ARKQ"":1086720.0,""ARKX"":534801.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,77887651.07,1,ARKW,"{""ARKW"":3775474.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,469734,73358358.78,1,ARKG,"{""ARKG"":469734.0}"
25809K105,DASH,DOORDASH INC - A,equity,372478,70528709.30,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":147838.0,""ARKW"":92280.0,""ARKF"":58081.0,""ARKX"":74279.0}"
896239100,TRMB,TRIMBLE INC,equity,1240297,64991562.80,2,ARKQ|ARKX,"{""ARKQ"":757481.0,""ARKX"":482816.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,329796,63030611.52,2,ARKF|ARKW,"{""ARKW"":242100.0,""ARKF"":87696.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3506039,62162071.47,2,ARKF|ARKK,"{""ARKK"":2336580.0,""ARKF"":1169459.0}"
833445109,SNOW,SNOWFLAKE INC,equity,232025,60630452.75,2,ARKK|ARKW,"{""ARKK"":158944.0,""ARKW"":73081.0}"
316841105,FIG,FIGMA INC-CL A,equity,2574847,55796934.49,2,ARKK|ARKW,"{""ARKK"":1588068.0,""ARKW"":986779.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,1081895,54614059.60,2,ARKQ|ARKX,"{""ARKQ"":520931.0,""ARKX"":560964.0}"
149123101,CAT,CATERPILLAR INC,equity,55674,52783405.92,1,ARKQ,"{""ARKQ"":55674.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1847275,52776646.75,2,ARKF|ARKW,"{""ARKW"":702506.0,""ARKF"":1144769.0}"
157085101,CERS,CERUS CORP,equity,15864096,49813261.44,2,ARKG|ARKK,"{""ARKK"":8676770.0,""ARKG"":7187326.0}"
14167L103,CDNA,CAREDX INC,equity,1748541,48172304.55,1,ARKG,"{""ARKG"":1748541.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3437489,48004533.89,1,ARKG,"{""ARKG"":3437489.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5924881,46984306.33,2,ARKQ|ARKX,"{""ARKQ"":3443638.0,""ARKX"":2481243.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,59518,46427015.90,2,ARKQ|ARKX,"{""ARKQ"":40779.0,""ARKX"":18739.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,176258,46019201.22,1,ARKW,"{""ARKW"":176258.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,125063,45262800.96,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":89968.0,""ARKQ"":16264.0,""ARKW"":12041.0,""ARKX"":6790.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,2613385,44479812.70,2,ARKQ|ARKX,"{""ARKQ"":1772853.0,""ARKX"":840532.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,43252556.99,1,ARKF,"{""ARKF"":2096992.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1673718,40688084.58,1,ARKG,"{""ARKG"":1673718.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,21900,39625422.00,2,ARKF|ARKW,"{""ARKW"":8544.0,""ARKF"":13356.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,142622,38992854.80,1,ARKW,"{""ARKW"":142622.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1874080,37781452.80,1,ARKG,"{""ARKG"":1874080.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,922519,37071426.02,1,ARKQ,"{""ARKQ"":922519.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23994457,35991685.50,2,ARKG|ARKK,"{""ARKK"":13416882.0,""ARKG"":10577575.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4747165,34844191.10,1,ARKG,"{""ARKG"":4747165.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,53085,33948388.35,2,ARKQ|ARKX,"{""ARKQ"":35235.0,""ARKX"":17850.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1220935,33172803.95,2,ARKF|ARKW,"{""ARKW"":646665.0,""ARKF"":574270.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5381523,33096366.45,1,ARKQ,"{""ARKQ"":5381523.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2032455,32702200.95,1,ARKG,"{""ARKG"":2032455.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,272604,32063682.48,1,ARKQ,"{""ARKQ"":272604.0}"
13321L108,CCJ,CAMECO CORP,equity,337425,31964270.25,1,ARKQ,"{""ARKQ"":337425.0}"
871607107,SNPS,SYNOPSYS INC,equity,72301,31414784.50,3,ARKQ|ARKX|PRNT,"{""ARKQ"":45429.0,""ARKX"":20275.0,""PRNT"":6597.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,62743,30444158.46,2,ARKF|ARKW,"{""ARKW"":37109.0,""ARKF"":25634.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,682088,28436248.72,1,ARKQ,"{""ARKQ"":682088.0}"
77543R102,ROKU,ROKU INC,equity,201632,28077256.00,2,ARKF|ARKW,"{""ARKW"":87635.0,""ARKF"":113997.0}"
781154109,RBRK,RUBRIK INC-A,equity,325766,27494650.40,1,ARKW,"{""ARKW"":325766.0}"
6496584,6301,KOMATSU LTD,equity,640593,25724647.35,1,ARKX,"{""ARKX"":640593.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,61883,25687633.30,1,ARKQ,"{""ARKQ"":61883.0}"
74624M102,P,EVERPURE INC-A,equity,323559,25150241.07,1,ARKW,"{""ARKW"":323559.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,279878,23638495.88,1,ARKG,"{""ARKG"":279878.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,4987081,23040314.22,1,ARKG,"{""ARKG"":4987081.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,22964027,22964026.14,8,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|IZRL|PRNT,"{""ARKK"":1427745.0,""ARKQ"":8644879.0,""ARKW"":1542497.0,""ARKG"":7871049.0,""ARKF"":1125696.0,""ARKX"":1829900.0,""PRNT"":374261.0,""IZRL"":148000.0}"
04650F101,ATAI UQ,ATAIBECKLEY INC,equity,4255428,22000562.76,1,ARKG,"{""ARKG"":4255428.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,835545,21139288.50,1,ARKG,"{""ARKG"":835545.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,147388,21069114.60,2,ARKF|ARKW,"{""ARKW"":62758.0,""ARKF"":84630.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2727539,19911034.70,1,ARKG,"{""ARKG"":2727539.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,618161,19620430.14,1,ARKW,"{""ARKW"":618161.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,3065770,19528954.90,1,ARKW,"{""ARKW"":3065770.0}"
950915108,WRD,WERIDE INC-ADR,equity,3453711,18580965.18,1,ARKQ,"{""ARKQ"":3453711.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1711030,18393572.50,1,ARKQ,"{""ARKQ"":1711030.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1119425,17765274.75,1,ARKG,"{""ARKG"":1119425.0}"
02156V109,OKLO,OKLO INC,equity,370029,17494971.12,1,ARKQ,"{""ARKQ"":370029.0}"
500081104,KDK,KODIAK AI INC,equity,3424776,17432109.84,1,ARKQ,"{""ARKQ"":3424776.0}"
64110L106,NFLX,NETFLIX INC,equity,224871,16997998.89,1,ARKW,"{""ARKW"":224871.0}"
81141R100,SE,SEA LTD-ADR,equity,156686,16500602.66,1,ARKF,"{""ARKF"":156686.0}"
4162791,HO,THALES SA,equity,61159,16333948.51,1,ARKX,"{""ARKX"":61159.0}"
422806109,HEI,HEICO CORP,equity,46256,16086911.68,1,ARKX,"{""ARKX"":46256.0}"
65443P102,MASS,908 DEVICES INC,equity,1895888,14939597.44,1,ARKG,"{""ARKG"":1895888.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1059843,14170100.91,1,ARKF,"{""ARKF"":1059843.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14694,13939350.66,1,ARKF,"{""ARKF"":14694.0}"
732908108,PONY,PONY AI INC,equity,2048834,13911582.86,1,ARKQ,"{""ARKQ"":2048834.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,56617,13787938.01,1,ARKX,"{""ARKX"":56617.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,704441,13405512.23,1,ARKF,"{""ARKF"":704441.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,312837,12497838.15,2,ARKF|IZRL,"{""ARKF"":254871.0,""IZRL"":57966.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,6487758,10369356.57,1,ARKX,"{""ARKX"":6487758.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,99562,9521114.06,1,ARKF,"{""ARKF"":99562.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1296497,8634670.02,2,ARKF|ARKW,"{""ARKW"":784991.0,""ARKF"":511506.0}"
4012250,AIR,AIRBUS SE,equity,35624,8034778.57,1,ARKX,"{""ARKX"":35624.0}"
092667104,SRTA,STRATA CRITICAL MEDICAL INC,equity,1537807,7935084.12,2,ARKQ|ARKX,"{""ARKQ"":903987.0,""ARKX"":633820.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,14455,7631661.80,1,ARKX,"{""ARKX"":14455.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6727295,6140002.15,1,ARKG,"{""ARKG"":6727295.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,834663,5158217.34,1,IZRL,"{""IZRL"":834663.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,782700,4907529.00,2,ARKF|ARKW,"{""ARKW"":419417.0,""ARKF"":363283.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,150915,4870027.05,1,ARKF,"{""ARKF"":150915.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,21470,4816794.50,1,ARKX,"{""ARKX"":21470.0}"
438516205,HON UW,HONEYWELL INTERNATIONAL INC,equity,21470,4731129.20,1,ARKX,"{""ARKX"":21470.0}"
M6191J100,FROG,JFROG LTD,equity,50621,4694085.33,1,IZRL,"{""IZRL"":50621.0}"
M85548101,SSYS,STRATASYS LTD,equity,512180,4292068.40,2,IZRL|PRNT,"{""PRNT"":257471.0,""IZRL"":254709.0}"
98423F109,XMTR,XOMETRY INC-A,equity,46048,4121986.72,1,PRNT,"{""PRNT"":46048.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,101508,3860349.24,1,IZRL,"{""IZRL"":101508.0}"
70450C101,PAYP,PAYPAY CORP,equity,242317,3610523.30,1,ARKF,"{""ARKF"":242317.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41073,3593066.04,1,ARKF,"{""ARKF"":41073.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,277086,3541159.08,1,IZRL,"{""IZRL"":277086.0}"
M8744T106,TBLA,TABOOLA.COM LTD,equity,602812,3273269.16,1,IZRL,"{""IZRL"":602812.0}"
5727973,SIE,SIEMENS AG-REG,equity,10225,3102999.58,1,PRNT,"{""PRNT"":10225.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,1032786,3067374.42,1,PRNT,"{""PRNT"":1032786.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,600037,3018186.11,3,ARKF|ARKK|ARKW,"{""ARKK"":364423.0,""ARKW"":144292.0,""ARKF"":91322.0}"
6878977,TLSY,TELSYS LTD,equity,25278,2992341.20,1,IZRL,"{""IZRL"":25278.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,419784,2888113.92,1,PRNT,"{""PRNT"":419784.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1412570,2881642.80,1,IZRL,"{""IZRL"":1412570.0}"
M2197Q107,CLBT,CELLEBRITE DI LTD,equity,170923,2821938.73,1,IZRL,"{""IZRL"":170923.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,235538,2774637.64,1,PRNT,"{""PRNT"":235538.0}"
40434L105,HPQ,HP INC,equity,113869,2707804.82,1,PRNT,"{""PRNT"":113869.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,33167,2687190.34,1,IZRL,"{""IZRL"":33167.0}"
92259N302,VELO,VELO3D INC,equity,194753,2677853.75,1,PRNT,"{""PRNT"":194753.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,9253,2675140.44,1,IZRL,"{""IZRL"":9253.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,130212,2673316.17,1,PRNT,"{""PRNT"":130212.0}"
M81873107,RDWR,RADWARE LTD,equity,86280,2623774.80,1,IZRL,"{""IZRL"":86280.0}"
743713109,PRLB,PROTO LABS INC,equity,35418,2584097.28,1,PRNT,"{""PRNT"":35418.0}"
69370C100,PTC,PTC INC,equity,21049,2580817.89,1,PRNT,"{""PRNT"":21049.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,281104,2569290.56,1,IZRL,"{""IZRL"":281104.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,488797,2536856.43,1,IZRL,"{""IZRL"":488797.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,147603,2526963.36,1,IZRL,"{""IZRL"":147603.0}"
052769106,ADSK,AUTODESK INC,equity,12226,2519045.04,1,PRNT,"{""PRNT"":12226.0}"
0732358,RSW,RENISHAW PLC,equity,40703,2501560.70,1,PRNT,"{""PRNT"":40703.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,19606,2491249.49,1,PRNT,"{""PRNT"":19606.0}"
M81865111,RDCM,RADCOM LTD,equity,174214,2472096.66,1,IZRL,"{""IZRL"":174214.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,297726,2464628.94,1,IZRL,"{""IZRL"":297726.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,146754,2424376.08,1,IZRL,"{""IZRL"":146754.0}"
6642321,7731,NIKON CORP,equity,184258,2410884.13,1,PRNT,"{""PRNT"":184258.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,246438,2368269.18,1,IZRL,"{""IZRL"":246438.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9704,2356580.72,1,IZRL,"{""IZRL"":9704.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,52284,2306976.19,1,IZRL,"{""IZRL"":52284.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2282025.72,1,IZRL,"{""IZRL"":68653.0}"
6267230,HLAN,HILAN LTD,equity,33916,2274914.95,1,IZRL,"{""IZRL"":33916.0}"
72815L107,PLTK,PLAYTIKA HOLDING CORP,equity,614004,2228834.52,1,IZRL,"{""IZRL"":614004.0}"
M5425M103,INMD,INMODE LTD,equity,153224,2215619.04,1,IZRL,"{""IZRL"":153224.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,183456,2212780.56,1,IZRL,"{""IZRL"":183456.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2204927.20,1,IZRL,"{""IZRL"":16112.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,202039,2196163.93,1,IZRL,"{""IZRL"":202039.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,40137,2195895.27,1,IZRL,"{""IZRL"":40137.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,10126,2194304.20,1,IZRL,"{""IZRL"":10126.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,106941,2183259.90,1,IZRL,"{""IZRL"":106941.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,380522,2176452.02,1,IZRL,"{""IZRL"":380522.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,173798,2174120.33,1,IZRL,"{""IZRL"":173798.0}"
BMXT7N9,NYAX,NAYAX LTD,equity,33306,2166003.16,1,IZRL,"{""IZRL"":33306.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,142500,2131800.00,1,IZRL,"{""IZRL"":142500.0}"
6747754,MTRX,MATRIX IT LTD,equity,75493,2110484.17,1,IZRL,"{""IZRL"":75493.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14106,2105518.72,1,IZRL,"{""IZRL"":14106.0}"
6875923,MLTM,MALAM - TEAM LTD,equity,77491,2060710.98,1,IZRL,"{""IZRL"":77491.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2041908.63,1,IZRL,"{""IZRL"":198244.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21035,2036188.00,1,IZRL,"{""IZRL"":21035.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,225795,2034412.95,1,IZRL,"{""IZRL"":225795.0}"
6468226,ISRO,ISROTEL LTD,equity,43192,2023847.21,1,IZRL,"{""IZRL"":43192.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2492,1961499.16,1,IZRL,"{""IZRL"":2492.0}"
M78673114,PERI,PERION NETWORK LTD,equity,211984,1956612.32,1,IZRL,"{""IZRL"":211984.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,66106,1929479.35,1,IZRL,"{""IZRL"":66106.0}"
B0L2CR5,KMDA,KAMADA LTD,equity,263304,1913503.66,1,IZRL,"{""IZRL"":263304.0}"
M7516K103,NVMI,NOVA LTD,equity,4220,1907397.80,1,IZRL,"{""IZRL"":4220.0}"
6432403,CGEN,COMPUGEN LTD,equity,786536,1902562.96,1,IZRL,"{""IZRL"":786536.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,811433,1885835.59,1,IZRL,"{""IZRL"":811433.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1247498,1883721.98,1,PRNT,"{""PRNT"":1247498.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,126576,1860667.20,1,IZRL,"{""IZRL"":126576.0}"
6458744,ISTA,ISSTA LTD,equity,59873,1832130.76,1,IZRL,"{""IZRL"":59873.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,427438,1732609.50,1,IZRL,"{""IZRL"":427438.0}"
6221689,QLTU,QUALITAU LTD,equity,10475,1732208.83,1,IZRL,"{""IZRL"":10475.0}"
M20791105,CAMT,CAMTEK LTD,equity,12161,1703148.05,1,IZRL,"{""IZRL"":12161.0}"
BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,650000,1703000.26,3,ARKF|ARKK|ARKW,"{""ARKK"":431626.0,""ARKW"":139569.0,""ARKF"":78805.0}"
M98068105,WIX,WIX.COM LTD,equity,32312,1543221.12,1,IZRL,"{""IZRL"":32312.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,118601,1448118.21,1,IZRL,"{""IZRL"":118601.0}"
