cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
88025U109,TXG,10X GENOMICS INC-CLASS A,equity,5999462,383185637.90,2,ARKG|ARKK,"{""ARKK"":3104582.0,""ARKG"":2894880.0}"
023135106,AMZN,AMAZON.COM INC,equity,1424480,370521492.78,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":633322.0,""ARKQ"":264140.0,""ARKW"":273898.0,""ARKF"":117160.0,""ARKX"":135960.0}"
770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,3580650,340519815.00,3,ARKF|ARKK|ARKW,"{""ARKK"":2300350.0,""ARKW"":846608.0,""ARKF"":433692.0}"
67066G104,NVDA,NVIDIA CORP,equity,1473147,319451926.95,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":683966.0,""ARKQ"":341914.0,""ARKW"":199858.0,""ARKF"":104539.0,""ARKX"":142870.0}"
02079K107,GOOG,ALPHABET INC-CL C,equity,858941,290493846.20,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":327250.0,""ARKQ"":259897.0,""ARKW"":183156.0,""ARKX"":88638.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,4578203,257203444.54,3,ARKK|ARKQ|ARKX,"{""ARKK"":1368087.0,""ARKQ"":2241950.0,""ARKX"":968166.0}"
852234103,XYZ,BLOCK INC,equity,3195254,255875940.36,3,ARKF|ARKK|ARKW,"{""ARKK"":1815522.0,""ARKW"":765466.0,""ARKF"":614266.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2699055,242267176.78,2,ARKK|ARKW,"{""ARKK"":1942477.0,""ARKW"":756578.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,236657627.62,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,8270542,234800687.42,2,ARKG|ARKK,"{""ARKK"":5985734.0,""ARKG"":2284808.0}"
880770102,TER,TERADYNE INC,equity,572166,219225402.95,3,ARKK|ARKQ|ARKX,"{""ARKK"":169066.0,""ARKQ"":324965.0,""ARKX"":78135.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,922283,193541087.60,2,ARKK|ARKW,"{""ARKK"":714899.0,""ARKW"":207384.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,439350,182769600.00,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":152673.0,""ARKQ"":160893.0,""ARKW"":93341.0,""ARKX"":32443.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,27642593,168343391.37,3,ARKK|ARKQ|ARKX,"{""ARKK"":13838588.0,""ARKQ"":8928306.0,""ARKX"":4875699.0}"
G16910120,BLSH,BULLISH,equity,5728459,162917374.00,3,ARKF|ARKK|ARKW,"{""ARKK"":4114469.0,""ARKW"":868139.0,""ARKF"":745851.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7536694,162566489.57,3,ARKF|ARKK|ARKW,"{""ARKK"":5288373.0,""ARKW"":1513855.0,""ARKF"":734466.0}"
11135F101,AVGO,BROADCOM INC,equity,442340,161025030.20,3,ARKK|ARKQ|ARKW,"{""ARKK"":238713.0,""ARKQ"":99952.0,""ARKW"":103675.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12548454,156102767.74,2,ARKG|ARKK,"{""ARKK"":9904008.0,""ARKG"":2644446.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,279073,152326415.59,3,ARKF|ARKK|ARKW,"{""ARKK"":153446.0,""ARKW"":81544.0,""ARKF"":44083.0}"
452327109,ILMN,ILLUMINA INC,equity,696467,148514623.08,2,ARKG|ARKK,"{""ARKK"":339781.0,""ARKG"":356686.0}"
773121108,RKLB UQ,ROCKET LAB,equity,2017023,147141827.85,3,ARKK|ARKQ|ARKX,"{""ARKK"":394725.0,""ARKQ"":1034861.0,""ARKX"":587437.0}"
632307104,NTRA,NATERA INC,equity,450346,146290394.64,2,ARKG|ARKK,"{""ARKK"":212280.0,""ARKG"":238066.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1466262,121039928.10,2,ARKG|ARKK,"{""ARKK"":969489.0,""ARKG"":496773.0}"
98386P102,XE,X-ENERGY INC,equity,6598390,120684553.10,3,ARKK|ARKQ|ARKX,"{""ARKK"":4524711.0,""ARKQ"":1483627.0,""ARKX"":590052.0}"
532457108,LLY,ELI LILLY & CO,equity,90940,113165736.00,2,ARKG|ARKK,"{""ARKK"":27984.0,""ARKG"":62956.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,417275,112847851.00,3,ARKQ|ARKX|PRNT,"{""ARKQ"":216314.0,""ARKX"":197139.0,""PRNT"":3822.0}"
71535D106,PSNL,PERSONALIS INC,equity,6675404,112680819.50,1,ARKG,"{""ARKG"":6675404.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33465157,111773624.38,2,ARKG|ARKK,"{""ARKK"":19944550.0,""ARKG"":13520607.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,381965,106533858.15,3,ARKF|ARKK|ARKW,"{""ARKK"":239248.0,""ARKW"":116573.0,""ARKF"":26144.0}"
244199105,DE,DEERE & CO,equity,153679,95425438.26,2,ARKQ|ARKX,"{""ARKQ"":89516.0,""ARKX"":64163.0}"
00091E109,ABSI,ABSCI CORP,equity,10198657,94643536.96,1,ARKG,"{""ARKG"":10198657.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,90988545.85,1,ARKW,"{""ARKW"":3775474.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,579943,90726282.92,3,ARKK|ARKQ|ARKX,"{""ARKK"":318684.0,""ARKQ"":187295.0,""ARKX"":73964.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,548963,87718797.77,2,ARKQ|ARKX,"{""ARKQ"":328743.0,""ARKX"":220220.0}"
25809K105,DASH,DOORDASH INC - A,equity,372431,82813757.16,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":148622.0,""ARKW"":93876.0,""ARKF"":56481.0,""ARKX"":73452.0}"
92337F107,VCYT,VERACYTE INC,equity,1858971,77686398.09,2,ARKG|ARKK,"{""ARKK"":1010271.0,""ARKG"":848700.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,451937,75871183.56,1,ARKG,"{""ARKG"":451937.0}"
14167L103,CDNA,CAREDX INC,equity,1450455,68156880.45,1,ARKG,"{""ARKG"":1450455.0}"
896239100,TRMB,TRIMBLE INC,equity,1097091,65474390.88,2,ARKQ|ARKX,"{""ARKQ"":668515.0,""ARKX"":428576.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1827909,64561745.88,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4425158,61155683.56,1,ARKG,"{""ARKG"":4425158.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3344700,59970471.00,2,ARKQ|ARKX,"{""ARKQ"":2332102.0,""ARKX"":1012598.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3333983,59744975.36,2,ARKF|ARKK,"{""ARKK"":2196734.0,""ARKF"":1137249.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,274340,52217875.60,2,ARKF|ARKW,"{""ARKW"":195208.0,""ARKF"":79132.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,50537297.50,1,ARKF,"{""ARKF"":2096992.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,1286036,49679570.68,3,ARKF|ARKK|ARKW,"{""ARKK"":78616.0,""ARKW"":828338.0,""ARKF"":379082.0}"
58733R102,MELI,MERCADOLIBRE INC,equity,24083,46286562.68,2,ARKF|ARKW,"{""ARKW"":11087.0,""ARKF"":12996.0}"
157085101,CERS,CERUS CORP,equity,16357711,45638013.69,2,ARKG|ARKK,"{""ARKK"":8947773.0,""ARKG"":7409938.0}"
67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1667466,45104955.30,1,ARKG,"{""ARKG"":1667466.0}"
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1759363,44758194.72,1,ARKG,"{""ARKG"":1759363.0}"
124155102,BFLY,BUTTERFLY NETWORK INC,equity,4729432,43368891.44,1,ARKG,"{""ARKG"":4729432.0}"
80810D103,SDGR,SCHRODINGER INC,equity,2164344,42377855.52,1,ARKG,"{""ARKG"":2164344.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5449053,41303821.74,2,ARKQ|ARKX,"{""ARKQ"":3246570.0,""ARKX"":2202483.0}"
23804L103,DDOG,DATADOG INC - CLASS A,equity,171624,39911161.20,1,ARKW,"{""ARKW"":171624.0}"
02079K305,GOOGL,ALPHABET INC-CL A,equity,108297,36893538.99,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":74637.0,""ARKQ"":15341.0,""ARKW"":12249.0,""ARKX"":6070.0}"
74624M102,P,EVERPURE INC-A,equity,329159,36200906.82,1,ARKW,"{""ARKW"":329159.0}"
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,67811,36152078.43,2,ARKF|ARKW,"{""ARKW"":41335.0,""ARKF"":26476.0}"
500458401,KMTUY,KOMATSU LTD -SPONS ADR,equity,783373,34531081.84,1,ARKQ,"{""ARKQ"":783373.0}"
462222100,IONS,IONIS PHARMACEUTICALS INC,equity,578987,34021276.12,1,ARKG,"{""ARKG"":578987.0}"
010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,948876,32869064.64,1,ARKG,"{""ARKG"":948876.0}"
781154109,RBRK,RUBRIK INC-A,equity,331406,32318713.12,1,ARKW,"{""ARKW"":331406.0}"
M3760D101,ESLT,ELBIT SYSTEMS LTD,equity,43307,32206116.69,2,ARKQ|ARKX,"{""ARKQ"":29371.0,""ARKX"":13936.0}"
051774107,AUR,AURORA INNOVATION INC,equity,5073552,31050138.24,1,ARKQ,"{""ARKQ"":5073552.0}"
13321L108,CCJ,CAMECO CORP,equity,318121,30409186.39,1,ARKQ,"{""ARKQ"":318121.0}"
03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2717351,29863687.49,1,ARKG,"{""ARKG"":2717351.0}"
69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,23151733,28476631.59,2,ARKG|ARKK,"{""ARKK"":12613674.0,""ARKG"":10538059.0}"
26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,1134165,28388149.95,2,ARKF|ARKW,"{""ARKW"":625131.0,""ARKF"":509034.0}"
009066101,ABNB,AIRBNB INC-CLASS A,equity,146142,27036270.00,2,ARKF|ARKW,"{""ARKW"":63842.0,""ARKF"":82300.0}"
871607107,SNPS,SYNOPSYS INC,equity,67901,27019165.92,3,ARKQ|ARKX|PRNT,"{""ARKQ"":42845.0,""ARKX"":18026.0,""PRNT"":7030.0}"
X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,26769124,26769124.30,7,ARKF|ARKG|ARKK|ARKQ|ARKW|ARKX|PRNT,"{""ARKK"":5711223.0,""ARKQ"":2460695.0,""ARKW"":1905588.0,""ARKG"":12285822.0,""ARKF"":2031384.0,""ARKX"":2055343.0,""PRNT"":319069.0}"
87151X101,SYM UQ,SYMBOTIC INC,equity,643062,26661350.52,1,ARKQ,"{""ARKQ"":643062.0}"
37637K108,GTLB,GITLAB INC-CL A,equity,628865,26462639.20,1,ARKW,"{""ARKW"":628865.0}"
149123101,CAT,CATERPILLAR INC,equity,32131,26199296.09,1,ARKQ,"{""ARKQ"":32131.0}"
46120E602,ISRG,INTUITIVE SURGICAL INC,equity,65916,24684223.68,1,ARKQ,"{""ARKQ"":65916.0}"
74168J101,PRME,PRIME MEDICINE INC,equity,7448315,24132540.60,1,ARKG,"{""ARKG"":7448315.0}"
6496584,6301,KOMATSU LTD,equity,526325,23316144.58,1,ARKX,"{""ARKX"":526325.0}"
316841105,FIG,FIGMA INC-CL A,equity,797927,21791386.37,1,ARKW,"{""ARKW"":797927.0}"
950915108,WRD,WERIDE INC-ADR,equity,3577272,21714041.04,1,ARKQ,"{""ARKQ"":3577272.0}"
732908108,PONY,PONY AI INC,equity,2796770,21660983.65,1,ARKQ,"{""ARKQ"":2796770.0}"
64110L106,NFLX,NETFLIX INC,equity,266351,21345369.14,1,ARKW,"{""ARKW"":266351.0}"
00214Q724,ARKY,ARK ACTIVE AUTOCALL INC ETF,equity,1000000,20180000.00,1,ARKK,"{""ARKK"":1000000.0}"
370920100,GENB,GENERATE BIOMEDICINES INC,equity,1227160,19622288.40,1,ARKG,"{""ARKG"":1227160.0}"
65443P102,MASS,908 DEVICES INC,equity,1888805,19549131.75,1,ARKG,"{""ARKG"":1888805.0}"
G3934V109,GENI,GENIUS SPORTS LTD,equity,2418756,19180735.08,1,ARKW,"{""ARKW"":2418756.0}"
05606L100,BYDDY,BYD CO LTD-UNSPONSORED ADR,equity,1613123,18744489.26,1,ARKQ,"{""ARKQ"":1613123.0}"
02156V109,OKLO,OKLO INC,equity,444227,18506496.82,1,ARKQ,"{""ARKQ"":444227.0}"
81141R100,SE,SEA LTD-ADR,equity,152376,17864562.24,1,ARKF,"{""ARKF"":152376.0}"
BZ1HM42,ADYEN,ADYEN NV,equity,14294,17741674.00,1,ARKF,"{""ARKF"":14294.0}"
833445109,SNOW,SNOWFLAKE INC,equity,54787,17602515.23,1,ARKW,"{""ARKW"":54787.0}"
056752108,BIDU,BAIDU INC - SPON ADR,equity,184984,17012978.48,1,ARKQ,"{""ARKQ"":184984.0}"
4162791,HO,THALES SA,equity,54319,16246155.89,1,ARKX,"{""ARKX"":54319.0}"
G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126,15377010.46,1,ARKF,"{""ARKF"":1082126.0}"
500081104,KDK,KODIAK AI INC,equity,3844261,14685077.02,1,ARKQ,"{""ARKQ"":3844261.0}"
422806109,HEI,HEICO CORP,equity,36787,12896786.46,1,ARKX,"{""ARKX"":36787.0}"
811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,370813,12173790.79,1,ARKG,"{""ARKG"":370813.0}"
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,107399,12107089.27,1,ARKF,"{""ARKF"":107399.0}"
879360105,TDY,TELEDYNE TECHNOLOGIES INC,equity,18907,11986092.65,2,ARKQ|ARKX,"{""ARKQ"":5494.0,""ARKX"":13413.0}"
B3Z5T14,GRMN UN,GARMIN LTD,equity,40056,11740013.04,1,ARKX,"{""ARKX"":40056.0}"
BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,1295999,11560311.08,2,ARKF|ARKW,"{""ARKW"":798583.0,""ARKF"":497416.0}"
G5279N105,KLAR,KLARNA GROUP PLC,equity,685041,9590574.00,1,ARKF,"{""ARKF"":685041.0}"
35661P100,FRNM,FREENOME INC,equity,673850,9103713.50,1,ARKG,"{""ARKG"":673850.0}"
G32089107,ETOR,ETORO GROUP LTD-A,equity,305540,9065371.80,2,ARKF|IZRL,"{""ARKF"":247851.0,""IZRL"":57689.0}"
BNMBPD9,2618,JD LOGISTICS INC,equity,5761758,8587961.29,1,ARKX,"{""ARKX"":5761758.0}"
4012250,AIR,AIRBUS SE,equity,31664,7573297.21,1,ARKX,"{""ARKX"":31664.0}"
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,equity,154246,7473218.70,1,ARKX,"{""ARKX"":154246.0}"
539830109,LMT,LOCKHEED MARTIN CORP,equity,12835,7334945.80,1,ARKX,"{""ARKX"":12835.0}"
81517B101,SECZ,SECURITIZE CORP,equity,1094475,7004640.00,1,ARKF,"{""ARKF"":1094475.0}"
BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,857238,6034955.52,2,ARKF|ARKW,"{""ARKW"":472066.0,""ARKF"":385172.0}"
98954M200,Z,ZILLOW GROUP INC - C,equity,146765,5242445.80,1,ARKF,"{""ARKF"":146765.0}"
74765K105,QSI,QUANTUM-SI INC,equity,6702164,5227687.92,1,ARKG,"{""ARKG"":6702164.0}"
M85548101,SSYS,STRATASYS LTD,equity,538219,4230401.34,2,IZRL|PRNT,"{""PRNT"":275002.0,""IZRL"":263217.0}"
BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943,4142089.10,1,ARKF,"{""ARKF"":39943.0}"
BM8H5Y5,DSY FP,DASSAULT SYSTEMES SE,equity,140010,3634860.85,1,PRNT,"{""PRNT"":140010.0}"
69370C100,PTC,PTC INC,equity,23019,3533876.88,1,PRNT,"{""PRNT"":23019.0}"
M98068105,WIX,WIX.COM LTD,equity,41078,3384416.42,1,IZRL,"{""IZRL"":41078.0}"
70450C101,PAYP,PAYPAY CORP,equity,235647,3367395.63,1,ARKF,"{""ARKF"":235647.0}"
052769106,ADSK,AUTODESK INC,equity,13382,3359149.64,1,PRNT,"{""PRNT"":13382.0}"
43849R105,HONA,HONEYWELL AEROSPACE INC,equity,19070,3163522.30,1,ARKX,"{""ARKX"":19070.0}"
BKMFJ94,BICO,BICO GROUP AB,equity,1527673,3104718.76,1,PRNT,"{""PRNT"":1527673.0}"
5727973,SIE,SIEMENS AG-REG,equity,9631,3104343.26,1,PRNT,"{""PRNT"":9631.0}"
92259N302,VELO,VELO3D INC,equity,209897,2764343.49,1,PRNT,"{""PRNT"":209897.0}"
40434L105,HPQ,HP INC,equity,90898,2678764.06,1,PRNT,"{""PRNT"":90898.0}"
M0740A108,DRTS,ALPHA TAU MEDICAL LTD,equity,184377,2647653.72,1,IZRL,"{""IZRL"":184377.0}"
88554D205,DDD,3D SYSTEMS CORP,equity,822291,2598439.56,1,PRNT,"{""PRNT"":822291.0}"
M96088105,URGN UQ,UROGEN PHARMA LTD,equity,54250,2538900.00,1,IZRL,"{""IZRL"":54250.0}"
881624209,TEVA,TEVA PHARMACEUTICAL-SP ADR,equity,68653,2527116.93,1,IZRL,"{""IZRL"":68653.0}"
M84137104,SMWB,SIMILARWEB LTD,equity,307891,2512390.56,1,IZRL,"{""IZRL"":307891.0}"
M8216R109,RSKD,RISKIFIED LTD-A,equity,421877,2510168.15,1,IZRL,"{""IZRL"":421877.0}"
BQ5J6B6,PGY,PAGAYA TECHNOLOGIES LTD -A,equity,123942,2508586.08,1,IZRL,"{""IZRL"":123942.0}"
M7S64H106,MNDY,MONDAY.COM LTD,equity,27267,2489477.10,1,IZRL,"{""IZRL"":27267.0}"
6747754,MTRX,MATRIX IT LTD,equity,76131,2457749.46,1,IZRL,"{""IZRL"":76131.0}"
0732358,RSW,RENISHAW PLC,equity,34439,2349095.00,1,PRNT,"{""PRNT"":34439.0}"
6098032,BEZQ,BEZEQ THE ISRAELI TELECOM CO,equity,911628,2294657.47,1,IZRL,"{""IZRL"":911628.0}"
M84116108,SILC,SILICOM LTD,equity,55329,2290620.60,1,IZRL,"{""IZRL"":55329.0}"
6878977,TLSY,TELSYS LTD,equity,18834,2287923.72,1,IZRL,"{""IZRL"":18834.0}"
B23WQK8,CEL,CELLCOM ISRAEL LTD,equity,198244,2266380.91,1,IZRL,"{""IZRL"":198244.0}"
M6191J100,FROG,JFROG LTD,equity,25182,2259329.04,1,IZRL,"{""IZRL"":25182.0}"
743713109,PRLB,PROTO LABS INC,equity,28649,2257254.71,1,PRNT,"{""PRNT"":28649.0}"
24906P109,XRAY UW,DENTSPLY SIRONA INC,equity,207727,2239297.06,1,PRNT,"{""PRNT"":207727.0}"
6432403,CGEN,COMPUGEN LTD,equity,887867,2233666.70,1,IZRL,"{""IZRL"":887867.0}"
57667T100,MTLS,MATERIALISE NV-ADR,equity,342123,2227220.73,1,PRNT,"{""PRNT"":342123.0}"
M8694L103,SLGL,SOL-GEL TECHNOLOGIES LTD,equity,28318,2222821.41,1,IZRL,"{""IZRL"":28318.0}"
63008G203,NNDM,NANO DIMENSION LTD - ADR,equity,1461479,2221448.08,1,PRNT,"{""PRNT"":1461479.0}"
6267230,HLAN,HILAN LTD,equity,29748,2214776.30,1,IZRL,"{""IZRL"":29748.0}"
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,equity,1251107,2214459.39,1,IZRL,"{""IZRL"":1251107.0}"
M20791105,CAMT,CAMTEK LTD,equity,14844,2204482.44,1,IZRL,"{""IZRL"":14844.0}"
10501L106,BWAY,BRAINSWAY LTD-ADR,equity,146850,2198344.50,1,IZRL,"{""IZRL"":146850.0}"
6308913,ESLT,ELBIT SYSTEMS LTD,equity,2912,2198065.00,1,IZRL,"{""IZRL"":2912.0}"
BQ7ZV06,STMN SE,STRAUMANN HOLDING AG-REG,equity,18259,2190030.83,1,PRNT,"{""PRNT"":18259.0}"
6458744,ISTA,ISSTA LTD,equity,74097,2188397.24,1,IZRL,"{""IZRL"":74097.0}"
6987709,ONE,ONE SOFTWARE TECHNOLOGIES LT,equity,100590,2176077.08,1,IZRL,"{""IZRL"":100590.0}"
60741F104,MBLY,MOBILEYE GLOBAL INC-A,equity,243997,2166693.36,1,IZRL,"{""IZRL"":243997.0}"
653656108,NICE,NICE LTD - SPON ADR,equity,21536,2161568.32,1,IZRL,"{""IZRL"":21536.0}"
M15342104,AUDC,AUDIOCODES LTD,equity,224791,2151249.87,1,IZRL,"{""IZRL"":224791.0}"
BG1YKN5,FTAL,FATTAL HOLDINGS 1998 LTD,equity,9471,2144068.09,1,IZRL,"{""IZRL"":9471.0}"
M78673114,PERI,PERION NETWORK LTD,equity,225335,2140682.50,1,IZRL,"{""IZRL"":225335.0}"
B054MX3,PCBT,P.C.B TECHNOLOGIES LTD,equity,541570,2119668.91,1,IZRL,"{""IZRL"":541570.0}"
M25133105,CGNT,COGNYTE SOFTWARE LTD,equity,244586,2108331.32,1,IZRL,"{""IZRL"":244586.0}"
M22465104,CHKP,CHECK POINT SOFTWARE TECH,equity,16112,2099715.84,1,IZRL,"{""IZRL"":16112.0}"
BV6MJF4,AMAL,AMAL HOLDINGS,equity,382908,2079795.84,1,IZRL,"{""IZRL"":382908.0}"
6374420,PTNR,PARTNER COMMUNICATIONS CO,equity,171916,2079252.97,1,IZRL,"{""IZRL"":171916.0}"
M5425M103,INMD,INMODE LTD,equity,139148,2076088.16,1,IZRL,"{""IZRL"":139148.0}"
M51474118,GILT,GILAT SATELLITE NETWORKS LTD,equity,196785,2070178.20,1,IZRL,"{""IZRL"":196785.0}"
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,equity,9196,2057880.88,1,IZRL,"{""IZRL"":9196.0}"
BYZ03N6,TTT,TITOMIC LTD,equity,16946200,2048869.54,1,PRNT,"{""PRNT"":16946200.0}"
6335825,AFHL,AFCON HOLDINGS LTD,equity,11233,2046849.88,1,IZRL,"{""IZRL"":11233.0}"
M8T80P204,NEXN,NEXXEN INTERNATIONAL LTD,equity,210004,2045438.96,1,IZRL,"{""IZRL"":210004.0}"
6253433,DANE,DANEL (ADIR YEOSHUA) LTD,equity,14562,2037948.18,1,IZRL,"{""IZRL"":14562.0}"
6468226,ISRO,ISROTEL LTD,equity,50535,2008180.32,1,IZRL,"{""IZRL"":50535.0}"
6103936,BSEN,BET SHEMESH ENGINES HOLDINGS,equity,7492,1999761.70,1,IZRL,"{""IZRL"":7492.0}"
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,equity,39397,1991518.35,1,IZRL,"{""IZRL"":39397.0}"
6642321,7731,NIKON CORP,equity,159759,1973895.14,1,PRNT,"{""PRNT"":159759.0}"
B5MN8M9,ALLT,ALLOT LTD,equity,259103,1966135.29,1,IZRL,"{""IZRL"":259103.0}"
M81873107,RDWR,RADWARE LTD,equity,72865,1965897.70,1,IZRL,"{""IZRL"":72865.0}"
B0H5D20,TATTF,TAT TECHNOLOGIES LTD,equity,51337,1930701.08,1,IZRL,"{""IZRL"":51337.0}"
M68830112,MDWD UQ,MEDIWOUND LTD,equity,146717,1924193.46,1,IZRL,"{""IZRL"":146717.0}"
98423F109,XMTR,XOMETRY INC-A,equity,22804,1895468.48,1,PRNT,"{""PRNT"":22804.0}"
BRQQ0K0,RPOL,RP OPTICAL LAB LTD,equity,159460,1843158.37,1,IZRL,"{""IZRL"":159460.0}"
G13311132,,BRERA HOLDINGS PLC-CL B,equity,432638,1821405.98,3,ARKF|ARKK|ARKW,"{""ARKK"":262751.0,""ARKW"":104039.0,""ARKF"":65848.0}"
M7516K103,NVMI,NOVA LTD,equity,4628,1776550.36,1,IZRL,"{""IZRL"":4628.0}"
BW5TWW1,SMSH,SMART SHOOTER LTD,equity,243525,1770118.32,1,IZRL,"{""IZRL"":243525.0}"
6051875,ASHO,ASHOT -ASHKELON INDUSTRIES,equity,77982,1751879.59,1,IZRL,"{""IZRL"":77982.0}"
M4R82T106,FVRR,FIVERR INTERNATIONAL LTD,equity,184562,1694279.16,1,IZRL,"{""IZRL"":184562.0}"
BNNFCW8,SOFW,SOFWAVE MEDICAL LTD,equity,144844,1686267.33,1,IZRL,"{""IZRL"":144844.0}"
80516T600,SVRE,SAVERONE 2014 LTD -ADR,equity,596213,1681320.66,1,IZRL,"{""IZRL"":596213.0}"
6221689,QLTU,QUALITAU LTD,equity,12912,1673383.86,1,IZRL,"{""IZRL"":12912.0}"
M7518J104,ODD,ODDITY TECH LTD-CL A,equity,132485,1657387.35,1,IZRL,"{""IZRL"":132485.0}"
M81865111,RDCM,RADCOM LTD,equity,159788,1628239.72,1,IZRL,"{""IZRL"":159788.0}"
