trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-08,2026-09-08,2026-09-09,ARKK,buy,CBRS,CEREBRAS SYSTEMS INC - A,15675D103,equity,842891,880393,847835,32558,3.84,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,buy,BEAM,BEAM THERAPEUTICS INC,07373V105,equity,5962400,6185463,5997375,188088,3.14,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,buy,CRSP,CRISPR THERAPEUTICS AG,H17182108,equity,5381655,5498562,5413223,85339,1.58,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,buy,ACHR,ARCHER AVIATION INC-A,03945R102,equity,13784642,14441261,13865501,575760,4.15,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,buy,HOOD,ROBINHOOD MARKETS INC - A,770700102,equity,2319975,2360675,2333584,27091,1.16,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKG,buy,BEAM,BEAM THERAPEUTICS INC,07373V105,equity,2421896,2468437,2393340,75097,3.14,0.988209
2026-09-08,2026-09-08,2026-09-09,ARKK,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,14443264,16231978,14527986,1703992,11.73,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKG,buy,CRSP,CRISPR THERAPEUTICS AG,H17182108,equity,2143147,2143401,2117878,25523,1.21,0.988209
2026-09-08,2026-09-08,2026-09-09,ARKG,buy,SCTX,SCRIBE THERAPEUTICS INC,811033109,equity,408930,415066,404108,10958,2.71,0.988209
2026-09-08,2026-09-08,2026-09-09,ARKG,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,9891590,9836790,9774961,61829,0.63,0.988209
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,357105,339702,359200,-19498,-5.43,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,1055053,1022850,1061242,-38392,-3.62,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,TEM,TEMPUS AI INC-CL A,88023B103,equity,5321487,5283967,5352702,-68735,-1.28,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKG,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1287658,1248670,1272476,-23806,-1.87,0.988209
2026-09-08,2026-09-08,2026-09-09,ARKG,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,3019023,2937022,2983427,-46405,-1.56,0.988209
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1662903,1659401,1672657,-13256,-0.79,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,,OPENAI GROUP PBC SERIES C,PPOPENAIC,private,254476,254476,255969,-1493,-0.58,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,206357,203381,207567,-4186,-2.02,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,2011496,1996724,2011496,-14772,-0.73,1.000000
2026-09-08,2026-09-08,2026-09-09,ARKF,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1396870,1383570,1396870,-13300,-0.95,1.000000
2026-09-08,2026-09-08,2026-09-09,ARKW,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,81710,80532,81710,-1178,-1.44,1.000000
2026-09-08,2026-09-08,2026-09-09,ARKK,sell,,BRERA HOLDINGS PLC WTS,BREADUMMY,equity,431626,431626,434158,-2532,-0.58,1.005866
2026-09-08,2026-09-08,2026-09-09,ARKF,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,51716,50970,51716,-746,-1.44,1.000000
