symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
LUNR,INTUITIVE MACHINES INC,NASDAQ,12.3400,7.7800,46.7500,11.70,-73.60,58.61,12.2500,0.73,42644014.00,ARKQ|ARKX,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,267.9700,98.0100,278.7580,94.03,-3.87,173.41,268.5600,-0.22,42436776.96,ARKW,ok
MELI,MERCADOLIBRE INC,NASDAQ,1877.9500,1495.0000,2548.5000,36.35,-26.31,25.62,1885.7300,-0.41,41297487.00,ARKF|ARKW,ok
JOBY,JOBY AVIATION INC,NYSE,7.1500,6.6300,20.9500,3.63,-65.87,7.84,7.2400,-1.24,41177550.68,ARKQ|ARKX,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,808.6500,432.8500,1016.0600,64.44,-20.41,86.82,785.9600,2.89,40157054.28,ARKQ|ARKX,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,23.2100,8.1950,25.0850,88.90,-7.47,183.22,23.5800,-1.57,39761114.76,ARKG,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,7.1100,1.3200,9.6900,69.18,-26.63,438.64,8.1700,-12.97,39074095.27,ARKG,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,278.9800,158.8300,293.8000,89.02,-5.04,75.65,283.3900,-1.56,37370639.30,ARKW,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,356.1300,187.8200,408.6100,76.23,-12.84,89.61,333.6600,6.73,36991883.22,ARKK|ARKQ|ARKW|ARKX,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.4000,1.0900,2.7300,18.90,-48.72,28.44,1.4800,-5.41,34864568.68,ARKG|ARKK,ok
CAT,CATERPILLAR INC,NYSE,814.8100,405.4600,1073.4600,61.28,-24.09,100.96,809.1400,0.70,33097062.56,ARKQ,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,499.9400,405.0000,748.3000,27.66,-33.19,23.44,522.6100,-4.34,33025293.73,ARKF|ARKW,ok
AUR,AURORA INNOVATION INC,NASDAQ,6.4500,3.6000,8.5650,57.40,-24.69,79.17,6.2400,3.37,32670406.08,ARKQ,ok
SDGR,SCHRODINGER INC,NASDAQ,15.1400,10.9450,23.0200,34.74,-34.23,38.33,15.3500,-1.37,31431289.35,ARKG,ok
CCJ,CAMECO CORP,NYSE,86.3800,68.9600,135.2400,26.28,-36.13,25.26,88.2300,-2.10,28964232.63,ARKQ,ok
SYM,SYMBOTIC INC,NASDAQ,43.0500,38.1850,87.8800,9.79,-51.01,12.74,42.9400,0.26,28495069.88,ARKQ,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,51.7700,40.0300,86.7400,25.13,-40.32,29.33,53.2800,-2.83,28395522.72,ARKG,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,23.4800,20.4600,48.7800,10.66,-51.87,14.76,23.7200,-1.01,28325261.72,ARKF|ARKW,ok
SNPS,SYNOPSYS INC,NASDAQ,388.7600,366.0000,636.6100,8.41,-38.93,6.22,372.3300,4.41,26198255.79,ARKQ|ARKX|PRNT,ok
P,EVERPURE INC-A,NYSE,77.1700,54.3700,100.5900,49.33,-23.28,41.93,75.0600,2.81,24811758.54,ARKW,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,25.3600,18.8500,29.4300,61.53,-13.83,34.54,25.0700,1.16,24055918.50,ARKG,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,353.3300,328.5700,603.8800,8.99,-41.49,7.54,352.9700,0.10,24007607.52,ARKQ,ok
RBRK,RUBRIK INC-A,NYSE,72.3600,42.2500,99.7500,52.37,-27.46,71.27,71.5800,1.09,23822969.28,ARKW,ok
PONY,PONY AI INC,NASDAQ,7.8700,6.3650,24.9200,8.11,-68.42,23.64,7.9400,-0.88,22812302.84,ARKQ,ok
PRME,PRIME MEDICINE INC,NASDAQ,2.9200,2.6700,6.9400,5.85,-57.93,9.36,3.0200,-3.31,22746957.10,ARKG,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,151.5200,110.8100,156.5000,89.10,-3.18,36.74,152.0800,-0.37,22443662.24,ARKF|ARKW,ok
WRD,WERIDE INC-ADR,NASDAQ,5.8200,5.1800,12.5500,8.68,-53.63,12.36,5.9500,-2.18,21964734.40,ARKQ,ok
GTLB,GITLAB INC-CL A,NASDAQ,34.5100,18.7300,52.3800,46.89,-34.12,84.25,33.7200,2.34,21295562.52,ARKW,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,111.1100,84.6400,165.3000,32.82,-32.78,31.27,107.4800,3.38,20516212.32,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,71.7100,65.0800,126.7100,10.76,-43.41,10.19,73.1700,-2.00,19571804.28,ARKW,ok
FIG,FIGMA INC-CL A,NYSE,24.3200,16.6000,142.9200,6.11,-82.98,46.51,23.7600,2.36,19041691.68,ARKK|ARKW,ok
OKLO,OKLO INC,NYSE,38.8300,36.6100,193.8400,1.41,-79.97,6.06,41.0900,-5.50,18836354.53,ARKQ,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,14.0000,11.0000,18.1800,41.78,-22.99,27.27,14.0300,-0.21,17410626.71,ARKG,ok
GENI,GENIUS SPORTS LTD,NYSE,6.9300,3.8250,13.7300,31.35,-49.53,81.18,6.9800,-0.72,16954755.04,ARKW,ok
KDK,KODIAK AI INC,NASDAQ,4.3500,3.9700,11.3500,5.15,-61.67,9.57,4.2200,3.08,16638282.62,ARKQ,ok
SE,SEA LTD-ADR,NYSE,106.7400,77.0500,199.3000,24.29,-46.44,38.53,106.2400,0.47,16417373.44,ARKF,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,5.7600,5.5000,24.1700,1.39,-76.17,4.73,5.9200,-2.70,16267656.80,ARKG,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,655.5700,483.0200,693.3800,82.03,-5.45,35.72,649.1800,0.98,15732877.30,ARKQ|ARKX,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,14.3300,11.2000,18.9800,40.23,-24.50,27.95,14.4900,-1.10,15145643.52,ARKF,ok
HEI,HEICO CORP,NYSE,356.3600,256.1100,369.4800,88.43,-3.55,39.14,354.1700,0.62,14676804.80,ARKX,ok
MASS,908 DEVICES INC,NASDAQ,8.0100,5.0250,9.3400,69.18,-14.24,59.40,7.6400,4.84,14592812.56,ARKG,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,47.3400,15.6500,57.1800,76.31,-17.21,202.49,47.6400,-0.63,14065471.80,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,293.7800,186.6700,304.0000,91.29,-3.36,57.38,297.5500,-1.27,13574528.55,ARKX,ok
KLAR,KLARNA GROUP PLC,NYSE,18.9400,12.0600,47.4800,19.42,-60.11,57.05,19.0000,-0.32,13200079.00,ARKF,ok
ATAI,ATAIBECKLEY INC,NASDAQ,7.1800,3.2650,7.2200,98.99,-0.55,119.91,7.1800,-0.00,11835504.82,ARKG,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,105.1200,80.5000,202.5300,20.18,-48.10,30.58,103.4200,1.64,10155016.64,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,35.6700,24.7400,59.7500,31.22,-40.30,44.18,36.1400,-1.30,9084186.54,ARKF,ok
LMT,LOCKHEED MARTIN CORP,NYSE,582.7400,417.0000,692.0000,60.27,-15.79,39.75,574.1100,1.50,7818229.98,ARKX,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,19.4800,17.3050,25.4900,26.57,-23.58,12.57,20.4000,-4.51,7200567.60,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,34.0600,29.2300,93.8800,7.47,-63.72,16.52,33.7100,1.04,5017396.40,ARKF,ok
QSI,QUANTUM-SI INC,NASDAQ,0.7120,0.6900,3.1000,0.91,-77.03,3.19,0.7200,-1.11,4879841.04,ARKG,ok
SECZ,SECURITIZE CORP,NYSE,6.6700,6.0400,13.7000,8.22,-51.31,10.43,7.0700,-5.66,4657518.04,ARKF,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,206.7400,192.0300,297.5000,13.95,-30.51,7.66,204.3200,1.18,4133393.60,ARKX,ok
PAYP,PAYPAY CORP,NASDAQ,15.1300,12.0700,24.8900,23.87,-39.21,25.35,16.0900,-5.97,3845220.38,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,88.7800,68.5900,99.2000,65.96,-10.50,29.44,89.0400,-0.29,3606832.32,ARKF,ok
ADSK,AUTODESK INC,NASDAQ,234.2000,185.5000,329.0900,33.92,-28.83,26.25,234.9700,-0.33,3144368.54,PRNT,ok
PTC,PTC INC,NASDAQ,137.2000,108.5000,218.0000,26.21,-37.06,26.45,136.3000,0.66,3137489.70,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,13.3700,9.4100,14.8600,72.66,-10.03,42.08,13.7400,-2.69,2854168.98,PRNT,ok
HPQ,HP INC,NYSE,27.2700,17.5600,29.6500,80.31,-8.03,55.30,26.8600,1.53,2441520.28,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5000,1.1900,2.3200,27.43,-35.34,26.05,1.5400,-2.60,2250677.66,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,2.6400,1.5700,4.1200,41.96,-35.92,68.15,2.7000,-2.22,2220185.70,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,7.8200,7.3400,12.8100,8.78,-38.95,6.54,8.0300,-2.62,2208266.06,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,6.3500,4.7800,7.5000,57.72,-15.33,32.85,6.4100,-0.94,2193008.43,PRNT,ok
PRLB,PROTO LABS INC,NYSE,75.0500,42.8400,83.1500,79.91,-9.74,75.19,75.1400,-0.12,2152685.86,PRNT,ok
VELO,VELO3D INC,NASDAQ,10.1300,2.8100,31.7500,25.29,-68.09,260.50,9.7050,4.38,2037050.39,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,85.7200,30.6300,106.0800,73.02,-19.19,179.86,84.9100,0.95,1936287.64,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,389.8500,185.6200,430.5200,83.39,-9.45,110.03,419.2500,-7.01,1152937.50,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,159.6800,71.4400,195.9600,70.86,-18.51,123.52,159.7200,-0.03,1101588.84,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,360.0700,261.7100,382.9700,81.11,-5.98,37.58,355.0400,1.42,1099558.88,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,261.3100,216.2200,310.0000,48.08,-15.71,20.85,250.2200,4.43,1067188.30,PRNT,ok
AME,AMETEK INC,NYSE,241.7100,179.2400,244.9700,95.04,-1.33,34.85,240.0100,0.71,986441.10,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,169.1600,122.0000,200.4400,60.12,-15.61,38.66,173.4100,-2.45,948032.47,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,1.9300,1.0810,9.0800,10.61,-78.74,78.54,1.8500,4.32,731821.15,ARKF,ok
ROKU,ROKU INC,NASDAQ,145.0100,78.5300,148.8800,94.50,-2.60,84.66,145.0900,-0.06,515649.86,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,122.2500,91.9900,192.6700,30.06,-36.55,32.89,116.3200,5.10,507969.44,ARKF,ok
SRTA,STRATA CRITICAL MEDICAL INC,NASDAQ,5.0200,3.6750,6.5000,47.61,-22.77,36.60,5.0900,-1.38,259182.80,ARKQ|ARKX,ok
MMM,3M CO,NYSE,176.2800,139.3400,184.9000,81.08,-4.66,26.51,176.0700,0.12,89619.63,PRNT,ok
ATI,ATI INC,NYSE,187.4400,70.4200,205.3100,86.75,-8.70,166.17,181.9000,3.05,80763.60,PRNT,ok
JBL,JABIL INC,NYSE,315.0500,189.6000,428.9300,52.42,-26.55,66.17,308.5200,2.12,76821.48,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,519.6600,228.0000,625.9900,73.28,-16.99,127.92,503.7100,3.17,74549.08,PRNT,ok
AVNT,AVIENT CORP,NYSE,36.3200,27.4800,44.8500,50.89,-19.02,32.17,36.6800,-0.98,73616.76,PRNT,ok
KMT,KENNAMETAL INC,NYSE,33.9700,17.6200,43.8100,62.43,-22.46,92.79,33.3200,1.95,71638.00,PRNT,ok
MTRN,MATERION CORP,NYSE,210.8400,101.4500,298.8700,55.41,-29.45,107.83,208.1100,1.31,70757.40,PRNT,ok
