cusip,ticker,company,asset_class,total_shares,total_market_value,n_funds,funds,by_fund_shares
88160R101,TSLA,TESLA INC,equity,2751419,901117236.69,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1724794.0,""ARKQ"":567550.0,""ARKW"":385983.0,""ARKX"":73092.0}"
84615Q103,SPCX,SPACE EXPLORATION TECHN-CL A,equity,4806456,702463544.40,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":2708587.0,""ARKQ"":1023773.0,""ARKW"":528535.0,""ARKX"":545561.0}"
007903107,AMD,ADVANCED MICRO DEVICES,equity,1045092,504706279.56,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":437595.0,""ARKQ"":234201.0,""ARKW"":244129.0,""ARKF"":51677.0,""ARKX"":77490.0}"
88023B103,TEM,TEMPUS AI INC-CL A,equity,8401543,458808263.23,2,ARKG|ARKK,"{""ARKK"":6141683.0,""ARKG"":2259860.0}"
69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,2578975,441107884.00,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":1312036.0,""ARKQ"":526859.0,""ARKW"":334632.0,""ARKF"":231838.0,""ARKX"":173610.0}"
82509L107,SHOP,SHOPIFY INC - CLASS A,equity,2917945,438888107.45,3,ARKF|ARKK|ARKW,"{""ARKK"":1860728.0,""ARKW"":564658.0,""ARKF"":492559.0}"
90184D100,TWST,TWIST BIOSCIENCE CORP,equity,3233763,404899465.23,2,ARKG|ARKK,"{""ARKK"":1963964.0,""ARKG"":1269799.0}"
H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,7416707,400428010.93,2,ARKG|ARKK,"{""ARKK"":5437815.0,""ARKG"":1978892.0}"
172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,5500143,392050193.04,3,ARKF|ARKK|ARKW,"{""ARKK"":3957508.0,""ARKW"":984255.0,""ARKF"":558380.0}"
023135106,AMZN,AMAZON.COM INC,equity,1434566,383430800.48,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":637432.0,""ARKQ"":265826.0,""ARKW"":273898.0,""ARKF"":117160.0,""ARKX"":140250.0}"
88025U109,TXG,10X GENOMICS INC-CLASS A,equity,6418772,370684083.00,2,ARKG|ARKK,"{""ARKK"":3433045.0,""ARKG"":2985727.0}"
19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,2311908,344566768.32,3,ARKF|ARKK|ARKW,"{""ARKK"":1668151.0,""ARKW"":387523.0,""ARKF"":256234.0}"
770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,3595590,341257446.90,3,ARKF|ARKK|ARKW,"{""ARKK"":2315290.0,""ARKW"":846608.0,""ARKF"":433692.0}"
67066G104,NVDA,NVIDIA CORP,equity,1383124,309944257.16,5,ARKF|ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":632246.0,""ARKQ"":325899.0,""ARKW"":183964.0,""ARKF"":101153.0,""ARKX"":139862.0}"
02079K107,GOOG,ALPHABET INC-CL C,equity,865511,296325001.07,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":329370.0,""ARKQ"":261557.0,""ARKW"":183156.0,""ARKX"":91428.0}"
50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,4632037,295616601.34,3,ARKK|ARKQ|ARKX,"{""ARKK"":1376967.0,""ARKQ"":2256274.0,""ARKX"":998796.0}"
21873S108,CRWV,COREWEAVE INC-CL A,equity,2711675,292128747.75,2,ARKK|ARKW,"{""ARKK"":1955097.0,""ARKW"":756578.0}"
PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,348995,236657627.64,3,ARKF|ARKK|ARKW,"{""ARKK"":254476.0,""ARKW"":62528.0,""ARKF"":31991.0}"
852234103,XYZ,BLOCK INC,equity,2999179,234775732.12,3,ARKF|ARKK|ARKW,"{""ARKK"":1629170.0,""ARKW"":765466.0,""ARKF"":604543.0}"
880770102,TER,TERADYNE INC,equity,577792,232699950.08,3,ARKK|ARKQ|ARKX,"{""ARKK"":170156.0,""ARKQ"":327041.0,""ARKX"":80595.0}"
07373V105,BEAM,BEAM THERAPEUTICS INC,equity,8260880,220648104.80,2,ARKG|ARKK,"{""ARKK"":6024624.0,""ARKG"":2236256.0}"
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,442388,189850810.20,4,ARKK|ARKQ|ARKW|ARKX,"{""ARKK"":153663.0,""ARKQ"":161921.0,""ARKW"":93341.0,""ARKX"":33463.0}"
15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,705413,184860530.78,2,ARKK|ARKW,"{""ARKK"":546721.0,""ARKW"":158692.0}"
03945R102,ACHR,ARCHER AVIATION INC-A,equity,27943841,175766759.89,3,ARKK|ARKQ|ARKX,"{""ARKK"":13928498.0,""ARKQ"":8985354.0,""ARKX"":5029989.0}"
30303M102,META,META PLATFORMS INC-CLASS A,equity,280063,162114467.55,3,ARKF|ARKK|ARKW,"{""ARKK"":154436.0,""ARKW"":81544.0,""ARKF"":44083.0}"
11135F101,AVGO,BROADCOM INC,equity,388680,161710314.00,3,ARKK|ARKQ|ARKW,"{""ARKK"":205211.0,""ARKQ"":89627.0,""ARKW"":93842.0}"
45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,12818727,154978409.43,2,ARKG|ARKK,"{""ARKK"":10144416.0,""ARKG"":2674311.0}"
773121108,RKLB UQ,ROCKET LAB,equity,1847074,149926996.58,3,ARKK|ARKQ|ARKX,"{""ARKK"":199579.0,""ARKQ"":1041473.0,""ARKX"":606022.0}"
632307104,NTRA,NATERA INC,equity,466884,147516668.64,2,ARKG|ARKK,"{""ARKK"":233867.0,""ARKG"":233017.0}"
452327109,ILMN,ILLUMINA INC,equity,739925,142738931.75,2,ARKG|ARKK,"{""ARKK"":390804.0,""ARKG"":349121.0}"
G16910120,BLSH,BULLISH,equity,5755189,141750305.07,3,ARKF|ARKK|ARKW,"{""ARKK"":4141199.0,""ARKW"":868139.0,""ARKF"":745851.0}"
98386P102,XE,X-ENERGY INC,equity,6655930,135448175.50,3,ARKK|ARKQ|ARKX,"{""ARKK"":4554111.0,""ARKQ"":1493107.0,""ARKX"":608712.0}"
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,7571054,135446156.06,3,ARKF|ARKK|ARKW,"{""ARKK"":5322733.0,""ARKW"":1513855.0,""ARKF"":734466.0}"
502431109,LHX,L3HARRIS TECHNOLOGIES INC,equity,424882,123530192.68,3,ARKQ|ARKX|PRNT,"{""ARKQ"":217696.0,""ARKX"":203364.0,""PRNT"":3822.0}"
81663L200,WGS,GENEDX HOLDINGS CORP,equity,1462012,120455168.68,2,ARKG|ARKK,"{""ARKK"":975779.0,""ARKG"":486233.0}"
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,33307447,109581500.63,2,ARKG|ARKK,"{""ARKK"":20074140.0,""ARKG"":13233307.0}"
532457108,LLY,ELI LILLY & CO,equity,89794,109573822.32,2,ARKG|ARKK,"{""ARKK"":28164.0,""ARKG"":61630.0}"
008073108,AVAV,AEROVIRONMENT INC,equity,558023,108150437.63,2,ARKQ|ARKX,"{""ARKQ"":330843.0,""ARKX"":227180.0}"
244199105,DE,DEERE & CO,equity,159814,99047922.78,3,ARKK|ARKQ|ARKX,"{""ARKK"":985.0,""ARKQ"":91887.0,""ARKX"":66942.0}"
18915M107,NET,CLOUDFLARE INC - CLASS A,equity,314433,97930157.85,3,ARKF|ARKK|ARKW,"{""ARKK"":197253.0,""ARKW"":104358.0,""ARKF"":12822.0}"
00091E109,ABSI,ABSCI CORP,equity,9981941,94828439.50,1,ARKG,"{""ARKG"":9981941.0}"
05605H100,BWXT,BWX TECHNOLOGIES INC,equity,538038,92843837.28,3,ARKK|ARKQ|ARKX,"{""ARKK"":287490.0,""ARKQ"":178487.0,""ARKX"":72061.0}"
71535D106,PSNL,PERSONALIS INC,equity,6533556,92841830.76,1,ARKG,"{""ARKG"":6533556.0}"
771049103,RBLX,ROBLOX CORP -CLASS A,equity,2545393,90463267.22,3,ARKF|ARKK|ARKW,"{""ARKK"":1337973.0,""ARKW"":828338.0,""ARKF"":379082.0}"
92337F107,VCYT,VERACYTE INC,equity,1847511,82546791.48,2,ARKG|ARKK,"{""ARKK"":1016831.0,""ARKG"":830680.0}"
25809K105,DASH,DOORDASH INC - A,equity,375689,79830155.61,4,ARKF|ARKQ|ARKW|ARKX,"{""ARKQ"":149570.0,""ARKW"":93876.0,""ARKF"":56481.0,""ARKX"":75762.0}"
MM0051EWE,,ARK BITCOIN ETF HOLDCO (ARKW),bitcoin_holdco,3775474,79322331.19,1,ARKW,"{""ARKW"":3775474.0}"
40131M109,GH,GUARDANT HEALTH INC,equity,442349,73036243.39,1,ARKG,"{""ARKG"":442349.0}"
14167L103,CDNA,CAREDX INC,equity,1486051,70305072.81,1,ARKG,"{""ARKG"":1486051.0}"
896239100,TRMB,TRIMBLE INC,equity,1114921,62825798.35,2,ARKQ|ARKX,"{""ARKQ"":672785.0,""ARKX"":442136.0}"
888787108,TOST,TOAST INC-CLASS A,equity,1827909,62258580.54,2,ARKF|ARKW,"{""ARKW"":714670.0,""ARKF"":1113239.0}"
20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4331131,61588682.82,1,ARKG,"{""ARKG"":4331131.0}"
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,274340,60843125.20,2,ARKF|ARKW,"{""ARKW"":195208.0,""ARKF"":79132.0}"
83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,3348253,60067658.82,2,ARKF|ARKK,"{""ARKK"":2211004.0,""ARKF"":1137249.0}"
46125A100,LUNR,INTUITIVE MACHINES INC,equity,3391640,57488298.00,2,ARKQ|ARKX,"{""ARKQ"":2347002.0,""ARKX"":1044638.0}"
G65163100,JOBY,JOBY AVIATION INC,equity,5539487,44094316.52,2,ARKQ|ARKX,"{""ARKQ"":3267314.0,""ARKX"":2272173.0}"
MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992,44057592.22,1,ARKF,"{""ARKF"":2096992.0}"
