symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
RBRK,NYSE,781154109,RUBRIK INC-A,328586,30571641.44,1,ARKW,ARKW=328586
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,43400,30402134.00,2,ARKQ|ARKX,ARKQ=29464;ARKX=13936
P,NYSE,74624M102,EVERPURE INC-A,326359,30335069.05,1,ARKW,ARKW=326359
SNPS,NASDAQ,871607107,SYNOPSYS INC,68037,29908384.83,3,ARKQ|ARKX|PRNT,ARKQ=42981;ARKX=18026;PRNT=7030
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,623513,29018295.02,1,ARKW,ARKW=623513
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5089761,28655354.43,1,ARKQ,ARKQ=5089761
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7941745,28510864.55,1,ARKG,ARKG=7941745
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1128845,27419645.05,2,ARKF|ARKW,ARKF=509034;ARKW=619811
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,145600,26676832.00,2,ARKF|ARKW,ARKF=82300;ARKW=63300
CAT,NYSE,149123101,CATERPILLAR INC,32233,25704850.51,1,ARKQ,ARKQ=32233
SYM,NASDAQ,87151X101,SYMBOTIC INC,645116,25591751.72,1,ARKQ,ARKQ=645116
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,66126,24920244.36,1,ARKQ,ARKQ=66126
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1615420,24667463.40,1,ARKG,ARKG=1615420
FIG,NYSE,316841105,FIGMA INC-CL A,791137,21748356.13,1,ARKW,ARKW=791137
MASS,NASDAQ,65443P102,908 DEVICES INC,2013938,21488718.46,1,ARKG,ARKG=2013938
NFLX,NASDAQ,64110L106,NETFLIX INC,264085,21404089.25,1,ARKW,ARKW=264085
WRD,NASDAQ,950915108,WERIDE INC-ADR,3588700,20670912.00,1,ARKQ,ARKQ=3588700
PONY,NASDAQ,732908108,PONY AI INC,2805705,19892448.45,1,ARKQ,ARKQ=2805705
OKLO,NYSE,02156V109,OKLO INC,445646,18079858.22,1,ARKQ,ARKQ=445646
SNOW,NYSE,833445109,SNOWFLAKE INC,54321,18003609.03,1,ARKW,ARKW=54321
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2398172,17794436.24,1,ARKW,ARKW=2398172
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,185575,17681586.00,1,ARKQ,ARKQ=185575
SE,NYSE,81141R100,SEA LTD-ADR,152376,17291628.48,1,ARKF,ARKF=152376
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1082126,15744933.30,1,ARKF,ARKF=1082126
KDK,NASDAQ,500081104,KODIAK AI INC,3856542,14577728.76,1,ARKQ,ARKQ=3856542
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,107399,13117713.86,1,ARKF,ARKF=107399
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,411340,12562323.60,1,ARKG,ARKG=411340
HEI,NYSE,422806109,HEICO CORP,36787,12182015.05,1,ARKX,ARKX=36787
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,18924,11599465.80,2,ARKQ|ARKX,ARKQ=5511;ARKX=13413
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11380310.16,1,ARKX,ARKX=40056
FRNM,NASDAQ,35661P100,FREENOME INC,762555,11278188.45,1,ARKG,ARKG=762555
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,10063252.29,1,ARKF,ARKF=685041
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7926274.98,1,ARKF,ARKF=247851
SECZ,NYSE,81517B101,SECURITIZE CORP,1179868,7621947.28,1,ARKF,ARKF=1179868
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,154246,7246477.08,1,ARKX,ARKX=154246
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,7159106.30,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,7146145,5473232.46,1,ARKG,ARKG=7146145
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,5130904.40,1,ARKF,ARKF=146765
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,4199607.02,1,ARKF,ARKF=39943
PTC,NASDAQ,69370C100,PTC INC,23019,3584979.06,1,PRNT,PRNT=23019
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,3565339.11,1,ARKF,ARKF=235647
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3459648.46,1,PRNT,PRNT=13382
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3015157.70,1,ARKX,ARKX=19070
HPQ,NYSE,40434L105,HP INC,90898,2728757.96,1,PRNT,PRNT=90898
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2697114.48,1,PRNT,PRNT=822291
VELO,NASDAQ,92259N302,VELO3D INC,209897,2499873.27,1,PRNT,PRNT=209897
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2466706.83,1,PRNT,PRNT=342123
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2320310.59,1,PRNT,PRNT=207727
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2294522.03,1,PRNT,PRNT=1461479
PRLB,NYSE,743713109,PROTO LABS INC,28649,2293638.94,1,PRNT,PRNT=28649
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2131265.50,1,PRNT,PRNT=275002
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2113702.76,1,PRNT,PRNT=22804
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1199445.95,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1095105.66,1,PRNT,PRNT=6897
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1039693.87,1,PRNT,PRNT=3097
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1021625.00,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,966548.70,1,PRNT,PRNT=4110
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,889334.52,1,ARKF,ARKF=390059
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,873571.93,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,491084.14,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,90664.80,1,PRNT,PRNT=444
AVNT,NYSE,05368V106,AVIENT CORP,2007,88428.42,1,PRNT,PRNT=2007
MMM,NYSE,88579Y101,3M CO,509,87461.47,1,PRNT,PRNT=509
MTRN,NYSE,576690101,MATERION CORP,340,80267.20,1,PRNT,PRNT=340
JBL,NYSE,466313103,JABIL INC,249,76009.74,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,70510.16,1,PRNT,PRNT=148
KMT,NYSE,489170100,KENNAMETAL INC,2150,63081.00,1,PRNT,PRNT=2150
