symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2581412,954012432.84,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1605100;ARKQ=547167;ARKW=364411;ARKX=64734
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1102212,555040896.84,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53137;ARKK=468342;ARKQ=244603;ARKW=254216;ARKX=81914
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4130251,495010582.35,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2211786;ARKQ=937786;ARKW=462587;ARKX=518092
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3391451,422167820.48,3,ARKF|ARKK|ARKW,ARKF=574589;ARKK=2182777;ARKW=634085
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8600575,416353835.75,2,ARKG|ARKK,ARKG=2363756;ARKK=6236819
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3970221,394163540.88,3,ARKF|ARKK|ARKW,ARKF=445972;ARKK=2602756;ARKW=921493
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2801541,377787803.85,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=247660;ARKK=1416817;ARKQ=580779;ARKW=367404;ARKX=188881
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7737409,363580848.91,2,ARKG|ARKK,ARKG=2069864;ARKK=5667545
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2234680,358509712.40,3,ARKF|ARKK|ARKW,ARKF=258472;ARKK=1595015;ARKW=381193
AMZN,NASDAQ,023135106,AMAZON.COM INC,1411072,352753889.28,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115379;ARKK=622910;ARKQ=264229;ARKW=265890;ARKX=142664
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,7405683,320073619.26,2,ARKG|ARKK,ARKG=3140951;ARKK=4264732
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,889764,312636376.68,4,ARKK|ARKQ|ARKW|ARKX,ARKK=334458;ARKQ=273177;ARKW=185493;ARKX=96636
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4734019,309841543.55,3,ARKF|ARKK|ARKW,ARKF=528065;ARKK=3318993;ARKW=886961
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3457433,302352515.85,2,ARKG|ARKK,ARKG=1334284;ARKK=2123149
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5334591,284066970.75,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=3854019;ARKW=1048460
NVDA,NASDAQ,67066G104,NVIDIA CORP,1135020,230726865.60,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=85949;ARKK=498676;ARKQ=292957;ARKW=129553;ARKX=127885
XYZ,NYSE,852234103,BLOCK INC,2822344,223783655.76,3,ARKF|ARKK|ARKW,ARKF=588583;ARKK=1511490;ARKW=722271
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8457032,222673652.56,2,ARKG|ARKK,ARKG=2339072;ARKK=6117960
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4599336,211293495.84,3,ARKK|ARKQ|ARKX,ARKK=1271477;ARKQ=2297297;ARKX=1030562
TER,NASDAQ,880770102,TERADYNE INC,575799,192178674.24,3,ARKK|ARKQ|ARKX,ARKK=146886;ARKQ=341573;ARKX=87340
DE,NYSE,244199105,DEERE & CO,305508,179027688.00,3,ARKK|ARKQ|ARKX,ARKK=106045;ARKQ=120856;ARKX=78607
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,416988,167754272.40,4,ARKK|ARKQ|ARKW|ARKX,ARKK=134589;ARKQ=161886;ARKW=88262;ARKX=32251
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,258119,166706156.15,3,ARKF|ARKK|ARKW,ARKF=42568;ARKK=140716;ARKW=74835
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2280022,166578407.32,2,ARKK|ARKW,ARKK=1644946;ARKW=635076
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,13629294,148831890.48,2,ARKG|ARKK,ARKG=2853292;ARKK=10776002
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,27905644,148178969.64,3,ARKK|ARKQ|ARKX,ARKK=13676936;ARKQ=9048059;ARKX=5180649
ILMN,NASDAQ,452327109,ILLUMINA INC,764900,141261732.00,2,ARKG|ARKK,ARKG=365141;ARKK=399759
BLSH,NYSE,G16910120,BULLISH,6068733,137699551.77,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4300925;ARKW=1000837
AVGO,NASDAQ,11135F101,BROADCOM INC,357557,135213755.12,3,ARKK|ARKQ|ARKW,ARKK=178794;ARKQ=83724;ARKW=95039
NTRA,NASDAQ,632307104,NATERA INC,513842,134950324.46,2,ARKG|ARKK,ARKG=243709;ARKK=270133
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7825569,130139212.47,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5537125;ARKW=1533178
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,649738,114925657.44,2,ARKK|ARKW,ARKK=503919;ARKW=145819
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,407759,114396787.45,3,ARKQ|ARKX|PRNT,ARKQ=206376;ARKX=197483;PRNT=3900
VCYT,NASDAQ,92337F107,VERACYTE INC,1922214,110065973.64,2,ARKG|ARKK,ARKG=868840;ARKK=1053374
