trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-08-14,2026-08-14,2026-08-18,ARKK,buy,XYZ,BLOCK INC,852234103,equity,1630221,1819426,1636524,182902,11.18,1.003866
2026-08-14,2026-08-14,2026-08-18,ARKK,buy,NVDA,NVIDIA CORP,67066G104,equity,632654,691514,635100,56414,8.88,1.003866
2026-08-14,2026-08-14,2026-08-18,ARKQ,buy,NVDA,NVIDIA CORP,67066G104,equity,324865,343006,324865,18141,5.58,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKW,buy,NVDA,NVIDIA CORP,67066G104,equity,183964,199858,183964,15894,8.64,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKG,buy,FRNM,FREENOME INC,35661P100,equity,315460,505065,315460,189605,60.10,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKX,buy,NVDA,NVIDIA CORP,67066G104,equity,139862,147385,139862,7523,5.38,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,buy,NET,CLOUDFLARE INC - CLASS A,18915M107,equity,12822,17823,12822,5001,39.00,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKK,buy,CERS,CERUS CORP,157085101,equity,8602405,9046583,8635663,410920,4.76,1.003866
2026-08-14,2026-08-14,2026-08-18,ARKG,buy,TEM,TEMPUS AI INC-CL A,88023B103,equity,2274290,2296956,2274290,22666,1.00,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,buy,SECZ,SECURITIZE CORP,81517B101,equity,842274,1032070,842274,189796,22.53,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,buy,NVDA,NVIDIA CORP,67066G104,equity,101153,104539,101153,3386,3.35,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,buy,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,G6683N103,equity,1030653,1082126,1030653,51473,4.99,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,buy,XYZ,BLOCK INC,852234103,equity,604543,613315,604543,8772,1.45,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKG,buy,IONS,IONIS PHARMACEUTICALS INC,462222100,equity,519131,525970,519131,6839,1.32,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKG,buy,CERS,CERUS CORP,157085101,equity,7171482,7298794,7171482,127312,1.78,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKQ,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1957958,2331516,1957958,373558,19.08,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKG,buy,SCTX,SCRIBE THERAPEUTICS INC,811033109,equity,343813,359636,343813,15823,4.60,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKX,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1959424,2170361,1959424,210937,10.77,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKW,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,1847695,1917522,1847695,69827,3.78,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKW,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,462821,472066,462821,9245,2.00,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,buy,SOLQ/U,3IQ SOLANA STAKING ETF,BTRDQ40,equity,377229,385172,377229,7943,2.11,1.000000
2026-08-14,2026-08-14,2026-08-18,PRNT,buy,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,305595,319069,305595,13474,4.41,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKK,sell,RBLX,ROBLOX CORP -CLASS A,771049103,equity,1338836,751787,1344012,-592225,-44.06,1.003866
2026-08-14,2026-08-14,2026-08-18,ARKK,sell,SHOP,SHOPIFY INC - CLASS A,82509L107,equity,1829471,1731021,1836544,-105523,-5.75,1.003866
2026-08-14,2026-08-14,2026-08-18,ARKK,sell,NTRA,NATERA INC,632307104,equity,234017,214609,234922,-20313,-8.65,1.003866
2026-08-14,2026-08-14,2026-08-18,ARKG,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1277904,1235876,1277904,-42028,-3.29,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKQ,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,233458,225424,233458,-8034,-3.44,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,sell,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,equity,231838,209815,231838,-22023,-9.50,1.000000
2026-08-14,2026-08-14,2026-08-18,ARKF,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,51677,44178,51677,-7499,-14.51,1.000000
