symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
CDNA,NASDAQ,14167L103,CAREDX INC,1535373,58497711.30,1,ARKG,ARKG=1535373
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3400033,55998543.51,2,ARKF|ARKK,ARKF=1153354;ARKK=2246679
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4474937,51775021.09,1,ARKG,ARKG=4474937
CERS,NASDAQ,157085101,CERUS CORP,15583896,45037459.44,2,ARKG|ARKK,ARKG=7241026;ARKK=8342870
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1779154,43019943.72,1,ARKG,ARKG=1779154
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3481144,42644014.00,2,ARKQ|ARKX,ARKQ=2406602;ARKX=1074542
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,158016,42436776.96,1,ARKW,ARKW=158016
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,21900,41297487.00,2,ARKF|ARKW,ARKF=13176;ARKW=8724
JOBY,NYSE,G65163100,JOBY AVIATION INC,5687507,41177550.68,2,ARKQ|ARKX,ARKQ=3350290;ARKX=2337217
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,51093,40157054.28,2,ARKQ|ARKX,ARKQ=35157;ARKX=15936
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1686222,39761114.76,1,ARKG,ARKG=1686222
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4782631,39074095.27,1,ARKG,ARKG=4782631
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,131870,37370639.30,1,ARKW,ARKW=131870
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,110867,36991883.22,4,ARKK|ARKQ|ARKW|ARKX,ARKK=76317;ARKQ=15831;ARKW=12301;ARKX=6418
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23557141,34864568.68,2,ARKG|ARKK,ARKG=10656607;ARKK=12900534
CAT,NYSE,149123101,CATERPILLAR INC,40904,33097062.56,1,ARKQ,ARKQ=40904
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63193,33025293.73,2,ARKF|ARKW,ARKF=25284;ARKW=37909
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5235642,32670406.08,1,ARKQ,ARKQ=5235642
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2047641,31431289.35,1,ARKG,ARKG=2047641
CCJ,NYSE,13321L108,CAMECO CORP,328281,28964232.63,1,ARKQ,ARKQ=328281
SYM,NASDAQ,87151X101,SYMBOTIC INC,663602,28495069.88,1,ARKQ,ARKQ=663602
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,532949,28395522.72,1,ARKG,ARKG=532949
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1194151,28325261.72,2,ARKF|ARKW,ARKF=566360;ARKW=627791
SNPS,NASDAQ,871607107,SYNOPSYS INC,70363,26198255.79,3,ARKQ|ARKX|PRNT,ARKQ=44205;ARKX=19128;PRNT=7030
P,NYSE,74624M102,EVERPURE INC-A,330559,24811758.54,1,ARKW,ARKW=330559
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,959550,24055918.50,1,ARKG,ARKG=959550
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,68016,24007607.52,1,ARKQ,ARKQ=68016
RBRK,NYSE,781154109,RUBRIK INC-A,332816,23822969.28,1,ARKW,ARKW=332816
PONY,NASDAQ,732908108,PONY AI INC,2873086,22812302.84,1,ARKQ,ARKQ=2873086
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7532105,22746957.10,1,ARKG,ARKG=7532105
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,147578,22443662.24,2,ARKF|ARKW,ARKF=83465;ARKW=64113
WRD,NASDAQ,950915108,WERIDE INC-ADR,3691552,21964734.40,1,ARKQ,ARKQ=3691552
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,631541,21295562.52,1,ARKW,ARKW=631541
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,190884,20516212.32,1,ARKQ,ARKQ=190884
NFLX,NASDAQ,64110L106,NETFLIX INC,267484,19571804.28,1,ARKW,ARKW=267484
FIG,NYSE,316841105,FIGMA INC-CL A,801418,19041691.68,2,ARKK|ARKW,ARKK=96;ARKW=801322
OKLO,NYSE,02156V109,OKLO INC,458417,18836354.53,1,ARKQ,ARKQ=458417
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1240957,17410626.71,1,ARKG,ARKG=1240957
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2429048,16954755.04,1,ARKW,ARKW=2429048
KDK,NASDAQ,500081104,KODIAK AI INC,3942721,16638282.62,1,ARKQ,ARKQ=3942721
SE,NYSE,81141R100,SEA LTD-ADR,154531,16417373.44,1,ARKF,ARKF=154531
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2747915,16267656.80,1,ARKG,ARKG=2747915
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,24235,15732877.30,2,ARKQ|ARKX,ARKQ=8582;ARKX=15653
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1045248,15145643.52,1,ARKF,ARKF=1045248
HEI,NYSE,422806109,HEICO CORP,41440,14676804.80,1,ARKX,ARKX=41440
MASS,NASDAQ,65443P102,908 DEVICES INC,1910054,14592812.56,1,ARKG,ARKG=1910054
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,295245,14065471.80,2,ARKQ|ARKX,ARKQ=396;ARKX=294849
GRMN,NYSE,B3Z5T14,GARMIN LTD,45621,13574528.55,1,ARKX,ARKX=45621
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,694741,13200079.00,1,ARKF,ARKF=694741
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,1648399,11835504.82,1,ARKG,ARKG=1648399
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,98192,10155016.64,1,ARKF,ARKF=98192
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,251361,9084186.54,1,ARKF,ARKF=251361
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13618,7818229.98,1,ARKX,ARKX=13618
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,352969,7200567.60,1,ARKG,ARKG=352969
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,148840,5017396.40,1,ARKF,ARKF=148840
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6777557,4879841.04,1,ARKG,ARKG=6777557
SECZ,NYSE,81517B101,SECURITIZE CORP,658772,4657518.04,1,ARKF,ARKF=658772
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,20230,4133393.60,1,ARKX,ARKX=20230
PAYP,NASDAQ,70450C101,PAYPAY CORP,238982,3845220.38,1,ARKF,ARKF=238982
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,40508,3606832.32,1,ARKF,ARKF=40508
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3144368.54,1,PRNT,PRNT=13382
PTC,NASDAQ,69370C100,PTC INC,23019,3137489.70,1,PRNT,PRNT=23019
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2854168.98,1,PRNT,PRNT=207727
HPQ,NYSE,40434L105,HP INC,90898,2441520.28,1,PRNT,PRNT=90898
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2250677.66,1,PRNT,PRNT=1461479
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2220185.70,1,PRNT,PRNT=822291
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2208266.06,1,PRNT,PRNT=275002
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2193008.43,1,PRNT,PRNT=342123
PRLB,NYSE,743713109,PROTO LABS INC,28649,2152685.86,1,PRNT,PRNT=28649
VELO,NASDAQ,92259N302,VELO3D INC,209897,2037050.39,1,PRNT,PRNT=209897
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,1936287.64,1,PRNT,PRNT=22804
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1152937.50,1,PRNT,PRNT=2750
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1101588.84,1,PRNT,PRNT=6897
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1099558.88,1,PRNT,PRNT=3097
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1067188.30,1,PRNT,PRNT=4265
AME,NYSE,031100100,AMETEK INC,4110,986441.10,1,PRNT,PRNT=4110
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,948032.47,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,395579,731821.15,1,ARKF,ARKF=395579
ROKU,NASDAQ,77543R102,ROKU INC,3554,515649.86,1,ARKF,ARKF=3554
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4367,507969.44,1,ARKF,ARKF=4367
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,50920,259182.80,2,ARKQ|ARKX,ARKQ=35664;ARKX=15256
MMM,NYSE,88579Y101,3M CO,509,89619.63,1,PRNT,PRNT=509
ATI,NYSE,01741R102,ATI INC,444,80763.60,1,PRNT,PRNT=444
JBL,NYSE,466313103,JABIL INC,249,76821.48,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,74549.08,1,PRNT,PRNT=148
AVNT,NYSE,05368V106,AVIENT CORP,2007,73616.76,1,PRNT,PRNT=2007
KMT,NYSE,489170100,KENNAMETAL INC,2150,71638.00,1,PRNT,PRNT=2150
MTRN,NYSE,576690101,MATERION CORP,340,70757.40,1,PRNT,PRNT=340
