symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
NVDA,NASDAQ,67066G104,NVIDIA CORP,1395572,303606688.60,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=101153;ARKK=639590;ARKQ=329001;ARKW=183964;ARKX=141864
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4683801,292362858.42,3,ARKK|ARKQ|ARKX,ARKK=1392951;ARKQ=2277760;ARKX=1013090
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2734391,241145942.29,2,ARKK|ARKW,ARKK=1977813;ARKW=756578
XYZ,NYSE,852234103,BLOCK INC,3018097,238369301.06,3,ARKF|ARKK|ARKW,ARKF=604543;ARKK=1648088;ARKW=765466
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8348018,227733931.04,2,ARKG|ARKK,ARKG=2253392;ARKK=6094626
TER,NASDAQ,880770102,TERADYNE INC,584016,213224241.60,3,ARKK|ARKQ|ARKX,ARKK=172118;ARKQ=330155;ARKX=81743
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,446188,186716292.36,4,ARKK|ARKQ|ARKW|ARKX,ARKK=155445;ARKQ=163463;ARKW=93341;ARKX=33939
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28263253,176927963.78,3,ARKK|ARKQ|ARKX,ARKK=14090336;ARKQ=9070926;ARKX=5101991
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,281845,167675227.40,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=156218;ARKW=81544
AVGO,NASDAQ,11135F101,BROADCOM INC,391908,165541939.20,3,ARKK|ARKQ|ARKW,ARKK=207587;ARKQ=90479;ARKW=93842
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,711749,163709387.49,2,ARKK|ARKW,ARKK=553057;ARKW=158692
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12855157,154518987.14,2,ARKG|ARKK,ARKG=2680791;ARKK=10174366
NTRA,NASDAQ,632307104,NATERA INC,471366,150059366.10,2,ARKG|ARKK,ARKG=234799;ARKK=236567
ILMN,NASDAQ,452327109,ILLUMINA INC,747131,143292254.49,2,ARKG|ARKK,ARKG=351791;ARKK=395340
BLSH,NYSE,G16910120,BULLISH,5803303,142413055.62,3,ARKF|ARKK|ARKW,ARKF=745851;ARKK=4189313;ARKW=868139
XE,NASDAQ,98386P102,X-ENERGY INC,6731778,138943897.92,3,ARKK|ARKQ|ARKX,ARKK=4607031;ARKQ=1507327;ARKX=617420
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7632902,138155526.20,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5384581;ARKW=1513855
RKLB,NASDAQ,773121108,ROCKET LAB,1573995,125982559.80,2,ARKQ|ARKX,ARKQ=986401;ARKX=587594
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,429860,124539039.20,3,ARKQ|ARKX|PRNT,ARKQ=219769;ARKX=206269;PRNT=3822
DE,NYSE,244199105,DEERE & CO,198192,120754421.76,3,ARKK|ARKQ|ARKX,ARKK=34964;ARKQ=95334;ARKX=67894
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1477054,115032965.52,2,ARKG|ARKK,ARKG=489953;ARKK=987101
LLY,NYSE,532457108,ELI LILLY & CO,90586,111596516.84,2,ARKG|ARKK,ARKG=62098;ARKK=28488
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33642109,110682538.61,2,ARKG|ARKK,ARKG=13334707;ARKK=20307402
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,564421,106760232.15,2,ARKQ|ARKX,ARKQ=333993;ARKX=230428
PSNL,NASDAQ,71535D106,PERSONALIS INC,6583620,95462490.00,1,ARKG,ARKG=6583620
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,2560927,94882345.35,3,ARKF|ARKK|ARKW,ARKF=379082;ARKK=1353507;ARKW=828338
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,544095,91886763.60,3,ARKK|ARKQ|ARKX,ARKK=290820;ARKQ=180185;ARKX=73090
ABSI,NASDAQ,00091E109,ABSCI CORP,10058429,90626445.29,1,ARKG,ARKG=10058429
VCYT,NASDAQ,92337F107,VERACYTE INC,1865679,86324967.33,2,ARKG|ARKK,ARKG=837040;ARKK=1028639
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,276778,85964479.02,3,ARKF|ARKK|ARKW,ARKF=11351;ARKK=161069;ARKW=104358
DASH,NASDAQ,25809K105,DOORDASH INC - A,378189,79366743.54,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=150992;ARKW=93876;ARKX=76840
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,445733,74531014.93,1,ARKG,ARKG=445733
CDNA,NASDAQ,14167L103,CAREDX INC,1497433,70484171.31,1,ARKG,ARKG=1497433
TRMB,NASDAQ,896239100,TRIMBLE INC,1127654,65900099.76,2,ARKQ|ARKX,ARKQ=679190;ARKX=448464
TOST,NYSE,888787108,TOAST INC-CLASS A,1827909,65238072.21,2,ARKF|ARKW,ARKF=1113239;ARKW=714670
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,274340,61770394.40,2,ARKF|ARKW,ARKF=79132;ARKW=195208
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3373939,61135774.68,2,ARKF|ARKK,ARKF=1137249;ARKK=2236690
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4364317,57521698.06,1,ARKG,ARKG=4364317
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3428942,54108704.76,2,ARKQ|ARKX,ARKQ=2369352;ARKX=1059590
JOBY,NYSE,G65163100,JOBY AVIATION INC,5603125,49363531.25,2,ARKQ|ARKX,ARKQ=3298430;ARKX=2304695
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4664411,45244786.70,1,ARKG,ARKG=4664411
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,171624,44756106.72,1,ARKW,ARKW=171624
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1735174,44160178.30,1,ARKG,ARKG=1735174
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24083,43935580.22,2,ARKF|ARKW,ARKF=12996;ARKW=11087
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1644542,42560746.96,1,ARKG,ARKG=1644542
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,110150,39380828.00,4,ARKK|ARKQ|ARKW|ARKX,ARKK=75981;ARKQ=15586;ARKW=12249;ARKX=6334
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2076083,38968077.91,1,ARKG,ARKG=2076083
CERS,NASDAQ,157085101,CERUS CORP,15455153,38946985.56,2,ARKG|ARKK,ARKG=7082433;ARKK=8372720
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,44410,37572636.40,2,ARKQ|ARKX,ARKQ=29836;ARKX=14574
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5154597,35979087.06,1,ARKQ,ARKQ=5154597
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67811,34707026.02,2,ARKF|ARKW,ARKF=26476;ARKW=41335
RBRK,NYSE,781154109,RUBRIK INC-A,331406,32447961.46,1,ARKW,ARKW=331406
CAT,NYSE,149123101,CATERPILLAR INC,38681,32398431.98,1,ARKQ,ARKQ=38681
P,NYSE,74624M102,EVERPURE INC-A,329159,32250998.82,1,ARKW,ARKW=329159
CCJ,NYSE,13321L108,CAMECO CORP,323201,31450689.31,1,ARKQ,ARKQ=323201
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,519789,29596785.66,1,ARKG,ARKG=519789
SNPS,NASDAQ,871607107,SYNOPSYS INC,69417,28577590.56,3,ARKQ|ARKX|PRNT,ARKQ=43525;ARKX=18862;PRNT=7030
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1134165,27526184.55,2,ARKF|ARKW,ARKF=509034;ARKW=625131
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,146142,26992427.40,2,ARKF|ARKW,ARKF=82300;ARKW=63842
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23236329,26721778.35,2,ARKG|ARKK,ARKG=10393167;ARKK=12843162
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,66966,26343085.08,1,ARKQ,ARKQ=66966
SYM,NASDAQ,87151X101,SYMBOTIC INC,653332,26205146.52,1,ARKQ,ARKQ=653332
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,935830,26193881.70,1,ARKG,ARKG=935830
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,628865,25613671.45,1,ARKW,ARKW=628865
PONY,NASDAQ,732908108,PONY AI INC,2841445,24038624.70,1,ARKQ,ARKQ=2841445
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7345905,23139600.75,1,ARKG,ARKG=7345905
WRD,NASDAQ,950915108,WERIDE INC-ADR,3634412,22969483.84,1,ARKQ,ARKQ=3634412
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,187934,20578773.00,1,ARKQ,ARKQ=187934
NFLX,NASDAQ,64110L106,NETFLIX INC,266351,20319917.79,1,ARKW,ARKW=266351
FIG,NYSE,316841105,FIGMA INC-CL A,797927,20259366.53,1,ARKW,ARKW=797927
OKLO,NYSE,02156V109,OKLO INC,451322,20079315.78,1,ARKQ,ARKQ=451322
SNOW,NYSE,833445109,SNOWFLAKE INC,56736,18989539.20,2,ARKK|ARKW,ARKK=1949;ARKW=54787
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2679995,18893964.75,1,ARKG,ARKG=2679995
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2418756,18285795.36,1,ARKW,ARKW=2418756
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1210297,17815571.84,1,ARKG,ARKG=1210297
SE,NYSE,81141R100,SEA LTD-ADR,152376,17492764.80,1,ARKF,ARKF=152376
KDK,NASDAQ,500081104,KODIAK AI INC,3905666,17145873.74,1,ARKQ,ARKQ=3905666
MASS,NASDAQ,65443P102,908 DEVICES INC,1862834,16392939.20,1,ARKG,ARKG=1862834
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1030653,14284850.58,1,ARKF,ARKF=1030653
HEI,NYSE,422806109,HEICO CORP,38481,14004775.14,1,ARKX,ARKX=38481
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,19608,13534422.00,2,ARKQ|ARKX,ARKQ=5579;ARKX=14029
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,13440504.42,1,ARKF,ARKF=685041
GRMN,NYSE,B3Z5T14,GARMIN LTD,41904,13122656.64,1,ARKX,ARKX=41904
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,96822,10524551.40,1,ARKF,ARKF=96822
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,178612,8809143.84,1,ARKX,ARKX=178612
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,344249,8582127.57,1,ARKG,ARKG=344249
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,8426934.00,1,ARKF,ARKF=247851
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13429,8099835.64,1,ARKX,ARKX=13429
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6610017,5222574.43,1,ARKG,ARKG=6610017
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,4953318.75,1,ARKF,ARKF=146765
SECZ,NYSE,81517B101,SECURITIZE CORP,649572,4495038.24,1,ARKF,ARKF=649572
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,3754642.00,1,ARKF,ARKF=39943
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,492239,3568732.75,1,ARKG,ARKG=492239
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,3508783.83,1,ARKF,ARKF=235647
PTC,NASDAQ,69370C100,PTC INC,23019,3476329.38,1,PRNT,PRNT=23019
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3426728.74,1,PRNT,PRNT=13382
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19950,3253645.50,1,ARKX,ARKX=19950
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,3026030.88,1,PRNT,PRNT=822291
VELO,NASDAQ,92259N302,VELO3D INC,209897,2718166.15,1,PRNT,PRNT=209897
HPQ,NYSE,40434L105,HP INC,90898,2708760.40,1,PRNT,PRNT=90898
PRLB,NYSE,743713109,PROTO LABS INC,28649,2568669.34,1,PRNT,PRNT=28649
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2436517.72,1,PRNT,PRNT=275002
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2422096.82,1,PRNT,PRNT=207727
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2382210.77,1,PRNT,PRNT=1461479
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2343542.55,1,PRNT,PRNT=342123
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2064446.12,1,PRNT,PRNT=22804
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1290428.70,1,PRNT,PRNT=6897
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1182812.45,1,PRNT,PRNT=4265
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1135669.90,1,PRNT,PRNT=3097
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1126812.50,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,1039336.80,1,PRNT,PRNT=4110
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,962410.68,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,729410.33,1,ARKF,ARKF=390059
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,569902.24,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,101316.36,1,PRNT,PRNT=444
MTRN,NYSE,576690101,MATERION CORP,340,95087.80,1,PRNT,PRNT=340
MMM,NYSE,88579Y101,3M CO,509,92658.36,1,PRNT,PRNT=509
AVNT,NYSE,05368V106,AVIENT CORP,2007,91619.55,1,PRNT,PRNT=2007
JBL,NYSE,466313103,JABIL INC,249,83820.87,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,82877.04,1,PRNT,PRNT=148
KMT,NYSE,489170100,KENNAMETAL INC,2150,67488.50,1,PRNT,PRNT=2150
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,490,2910.60,1,ARKQ,ARKQ=490
