symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2558021,1087926331.30,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1610899;ARKQ=552156;ARKW=336141;ARKX=58825
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1265741,684613992.08,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=53721;ARKK=569866;ARKQ=277328;ARKW=269085;ARKX=95741
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8579073,528470896.80,2,ARKG|ARKK,ARKG=2177399;ARKK=6401674
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,3334483,525314451.82,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1744786;ARKQ=779274;ARKW=328772;ARKX=481651
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,4404355,478533170.75,3,ARKF|ARKK|ARKW,ARKF=450884;ARKK=2995997;ARKW=957474
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,3691150,448954574.50,3,ARKF|ARKK|ARKW,ARKF=607914;ARKK=2434732;ARKW=648504
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7920640,440545996.80,2,ARKG|ARKK,ARKG=1986473;ARKK=5934167
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3867815,395484083.75,2,ARKG|ARKK,ARKG=1425356;ARKK=2442459
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2876313,361638833.49,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=250388;ARKK=1483417;ARKQ=586074;ARKW=356603;ARKX=199831
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2232092,355438330.08,3,ARKF|ARKK|ARKW,ARKF=254104;ARKK=1620808;ARKW=357180
AMZN,NASDAQ,023135106,AMAZON.COM INC,1444414,349114863.80,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=116647;ARKK=652144;ARKQ=266638;ARKW=258071;ARKX=150914
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,908069,324988814.41,4,ARKK|ARKQ|ARKW|ARKX,ARKK=350146;ARKQ=275667;ARKW=180040;ARKX=102216
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,8208097,320526187.85,2,ARKG|ARKK,ARKG=3014396;ARKK=5193701
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5489816,318134837.20,3,ARKF|ARKK|ARKW,ARKF=436872;ARKK=4035319;ARKW=1017625
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8494623,284399978.04,2,ARKG|ARKK,ARKG=2088877;ARKK=6405746
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,4436698,274853441.10,3,ARKF|ARKK|ARKW,ARKF=497583;ARKK=3158873;ARKW=780242
TER,NASDAQ,880770102,TERADYNE INC,590835,252487428.90,3,ARKK|ARKQ|ARKX,ARKK=153768;ARKQ=344687;ARKX=92380
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,14164587,244197479.88,2,ARKG|ARKK,ARKG=2845697;ARKK=11318890
NVDA,NASDAQ,67066G104,NVIDIA CORP,1165694,230317820.52,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=86893;ARKK=522134;ARKQ=295627;ARKW=125745;ARKX=135295
