symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2274198,203995560.60,2,ARKK|ARKW,ARKK=1676186;ARKW=598012
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,433181,189282769.76,4,ARKK|ARKQ|ARKW|ARKX,ARKK=144194;ARKQ=167790;ARKW=87892;ARKX=33305
ILMN,NASDAQ,452327109,ILLUMINA INC,833610,161520273.60,2,ARKG|ARKK,ARKG=358021;ARKK=475589
NTRA,NASDAQ,632307104,NATERA INC,561149,158159845.65,2,ARKG|ARKK,ARKG=238957;ARKK=322192
BLSH,NYSE,G16910120,BULLISH,6373470,158062056.00,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4609867;ARKW=996632
AVGO,NASDAQ,11135F101,BROADCOM INC,372975,149604002.25,3,ARKK|ARKQ|ARKW,ARKK=191563;ARKQ=86772;ARKW=94640
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,232719,146957394.12,3,ARKF|ARKK|ARKW,ARKF=37931;ARKK=130857;ARKW=63931
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,29260537,141913604.45,3,ARKK|ARKQ|ARKX,ARKK=14591557;ARKQ=9335397;ARKX=5333583
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,685286,136049829.58,2,ARKK|ARKW,ARKK=540079;ARKW=145207
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,35057879,131817625.04,2,ARKG|ARKK,ARKG=13415832;ARKK=21642047
RKLB,NASDAQ,773121108,ROCKET LAB,1545755,127602075.25,2,ARKQ|ARKX,ARKQ=968500;ARKX=577255
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,421008,122037588.96,3,ARKQ|ARKX|PRNT,ARKQ=213900;ARKX=203960;PRNT=3148
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,8216888,120706084.72,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5934885;ARKW=1526737
VCYT,NASDAQ,92337F107,VERACYTE INC,1980851,117464464.30,2,ARKG|ARKK,ARKG=851880;ARKK=1128971
ABSI,NASDAQ,00091E109,ABSCI CORP,9869625,113204598.75,1,ARKG,ARKG=9869625
LLY,NYSE,532457108,ELI LILLY & CO,91138,110910389.10,2,ARKG|ARKK,ARKG=60508;ARKK=30630
PSNL,NASDAQ,71535D106,PERSONALIS INC,7533555,110366580.75,1,ARKG,ARKG=7533555
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,531485,99382380.15,3,ARKK|ARKQ|ARKX,ARKK=276037;ARKQ=181667;ARKX=73781
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1390240,96468753.60,2,ARKG|ARKK,ARKG=444753;ARKK=945487
XE,NASDAQ,98386P102,X-ENERGY INC,5179985,85987751.00,3,ARKK|ARKQ|ARKX,ARKK=3529007;ARKQ=1116177;ARKX=534801
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,567889,84274727.60,2,ARKQ|ARKX,ARKQ=330963;ARKX=236926
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,453629,74431446.32,1,ARKG,ARKG=453629
DASH,NASDAQ,25809K105,DOORDASH INC - A,378877,72876990.95,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58081;ARKQ=151843;ARKW=94674;ARKX=74279
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,336084,66679065.60,2,ARKF|ARKW,ARKF=87696;ARKW=248388
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3575962,66584412.44,2,ARKF|ARKK,ARKF=1169459;ARKK=2406503
TRMB,NASDAQ,896239100,TRIMBLE INC,1260826,66458138.46,2,ARKQ|ARKX,ARKQ=778010;ARKX=482816
SNOW,NYSE,833445109,SNOWFLAKE INC,238674,63842908.26,2,ARKK|ARKW,ARKK=163697;ARKW=74977
FIG,NYSE,316841105,FIGMA INC-CL A,2648003,58944546.78,2,ARKK|ARKW,ARKK=1635598;ARKW=1012405
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,1088355,55081646.55,2,ARKQ|ARKX,ARKQ=535052;ARKX=553303
TOST,NYSE,888787108,TOAST INC-CLASS A,1865521,53820280.85,2,ARKF|ARKW,ARKF=1144769;ARKW=720752
CAT,NYSE,149123101,CATERPILLAR INC,57177,53654325.03,1,ARKQ,ARKQ=57177
CERS,NASDAQ,157085101,CERUS CORP,16123796,50789957.40,2,ARKG|ARKK,ARKG=7187326;ARKK=8936470
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,180836,48644884.00,1,ARKW,ARKW=180836
CDNA,NASDAQ,14167L103,CAREDX INC,1666440,48510068.40,1,ARKG,ARKG=1666440
JOBY,NYSE,G65163100,JOBY AVIATION INC,6018229,48085649.71,2,ARKQ|ARKX,ARKQ=3536986;ARKX=2481243
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,3483791,47379557.60,1,ARKG,ARKG=3483791
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,60616,46122108.24,2,ARKQ|ARKX,ARKQ=41877;ARKX=18739
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,128453,46100497.17,4,ARKK|ARKQ|ARKW|ARKX,ARKK=92614;ARKQ=16696;ARKW=12353;ARKX=6790
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,2661436,44978268.40,2,ARKQ|ARKX,ARKQ=1820904;ARKX=840532
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1673718,41324097.42,1,ARKG,ARKG=1673718
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,146324,40356159.20,1,ARKW,ARKW=146324
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22116,39981968.28,2,ARKF|ARKW,ARKF=13356;ARKW=8760
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,24396061,39277658.21,2,ARKG|ARKK,ARKG=10577575;ARKK=13818486
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1765960,38497928.00,1,ARKG,ARKG=1765960
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4747165,38072263.30,1,ARKG,ARKG=4747165
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5527404,34712097.12,1,ARKQ,ARKQ=5527404
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,54039,34126709.28,2,ARKQ|ARKX,ARKQ=36189;ARKX=17850
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2032455,34124919.45,1,ARKG,ARKG=2032455
CCJ,NYSE,13321L108,CAMECO CORP,346569,33180516.06,1,ARKQ,ARKQ=346569
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,279993,32901977.43,1,ARKQ,ARKQ=279993
SNPS,NASDAQ,871607107,SYNOPSYS INC,73525,32598779.25,3,ARKQ|ARKX|PRNT,ARKQ=46653;ARKX=20275;PRNT=6597
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1237729,32539895.41,2,ARKF|ARKW,ARKF=574270;ARKW=663459
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63703,30952013.64,2,ARKF|ARKW,ARKF=25634;ARKW=38069
SYM,NASDAQ,87151X101,SYMBOTIC INC,700574,30229768.10,1,ARKQ,ARKQ=700574
RBRK,NYSE,781154109,RUBRIK INC-A,334226,29662557.50,1,ARKW,ARKW=334226
P,NYSE,74624M102,EVERPURE INC-A,331959,26875400.64,1,ARKW,ARKW=331959
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,63557,26156883.35,1,ARKQ,ARKQ=63557
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,385242,24759503.34,1,ARKG,ARKG=385242
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,5531466,23398101.18,1,ARKG,ARKG=5531466
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,4255428,22681431.24,1,ARKG,ARKG=4255428
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,836221,22143132.08,1,ARKG,ARKG=836221
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,149014,21888666.46,2,ARKF|ARKW,ARKF=84630;ARKW=64384
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,634217,21474587.62,1,ARKW,ARKW=634217
WRD,NASDAQ,950915108,WERIDE INC-ADR,3547329,19687675.95,1,ARKQ,ARKQ=3547329
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2727539,19529179.24,1,ARKG,ARKG=2727539
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3145396,19407093.32,1,ARKW,ARKW=3145396
ROKU,NASDAQ,77543R102,ROKU INC,133752,18760055.52,2,ARKF|ARKW,ARKF=92650;ARKW=41102
OKLO,NYSE,02156V109,OKLO INC,380055,18725309.85,1,ARKQ,ARKQ=380055
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1176887,18500663.64,1,ARKG,ARKG=1176887
KDK,NASDAQ,500081104,KODIAK AI INC,3517611,18221224.98,1,ARKQ,ARKQ=3517611
NFLX,NASDAQ,64110L106,NETFLIX INC,230709,17411608.23,1,ARKW,ARKW=230709
SE,NYSE,81141R100,SEA LTD-ADR,156686,17096009.46,1,ARKF,ARKF=156686
HEI,NYSE,422806109,HEICO CORP,46256,16288125.28,1,ARKX,ARKX=46256
MASS,NASDAQ,65443P102,908 DEVICES INC,1895888,15413569.44,1,ARKG,ARKG=1895888
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1059843,14488053.81,1,ARKF,ARKF=1059843
PONY,NASDAQ,732908108,PONY AI INC,2104373,14162430.29,1,ARKQ,ARKQ=2104373
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,704441,14081775.59,1,ARKF,ARKF=704441
GRMN,NYSE,B3Z5T14,GARMIN LTD,56617,13843422.67,1,ARKX,ARKX=56617
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,254871,10143865.80,1,ARKF,ARKF=254871
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,99562,9659505.24,1,ARKF,ARKF=99562
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,14455,7491448.30,1,ARKX,ARKX=14455
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,1438227,7378104.51,2,ARKQ|ARKX,ARKQ=856098;ARKX=582129
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6727295,6474348.71,1,ARKG,ARKG=6727295
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,150915,5046597.60,1,ARKF,ARKF=150915
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,21470,4796827.40,1,ARKX,ARKX=21470
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,21470,4790386.40,1,ARKX,ARKX=21470
XMTR,NASDAQ,98423F109,XOMETRY INC-A,46048,4312395.20,1,PRNT,PRNT=46048
PAYP,NASDAQ,70450C101,PAYPAY CORP,242317,3787414.71,1,ARKF,ARKF=242317
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41073,3639067.80,1,ARKF,ARKF=41073
DDD,NYSE,88554D205,3D SYSTEMS CORP,1032786,3211964.46,1,PRNT,PRNT=1032786
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,419784,2909103.12,1,PRNT,PRNT=419784
VELO,NASDAQ,92259N302,VELO3D INC,194753,2849236.39,1,PRNT,PRNT=194753
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,235538,2800546.82,1,PRNT,PRNT=235538
HPQ,NYSE,40434L105,HP INC,113869,2747658.97,1,PRNT,PRNT=113869
PRLB,NYSE,743713109,PROTO LABS INC,35418,2662725.24,1,PRNT,PRNT=35418
PTC,NASDAQ,69370C100,PTC INC,21049,2605655.71,1,PRNT,PRNT=21049
ADSK,NASDAQ,052769106,AUTODESK INC,12226,2550099.08,1,PRNT,PRNT=12226
SSYS,NASDAQ,M85548101,STRATASYS LTD,257471,2237422.99,1,PRNT,PRNT=257471
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1247498,1871247.00,1,PRNT,PRNT=1247498
MOG.A,NYSE,615394202,MOOG INC-CLASS A,3455,1411229.30,1,PRNT,PRNT=3455
GE,NYSE,369604301,GENERAL ELECTRIC,3610,1296134.40,1,PRNT,PRNT=3610
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7530,1227088.80,1,PRNT,PRNT=7530
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4193,1032945.55,1,PRNT,PRNT=4193
AME,NYSE,031100100,AMETEK INC,4186,975296.14,1,PRNT,PRNT=4186
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5264,937886.88,1,PRNT,PRNT=5264
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,401099,918516.71,1,ARKF,ARKF=401099
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4427,492016.78,1,ARKF,ARKF=4427
MTRN,NYSE,576690101,MATERION CORP,455,116812.15,1,PRNT,PRNT=455
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,178,105187.32,1,PRNT,PRNT=178
ATI,NYSE,01741R102,ATI INC,487,91731.32,1,PRNT,PRNT=487
JBL,NYSE,466313103,JABIL INC,245,81464.95,1,PRNT,PRNT=245
MMM,NYSE,88579Y101,3M CO,470,73009.80,1,PRNT,PRNT=470
AVNT,NYSE,05368V106,AVIENT CORP,2015,72499.70,1,PRNT,PRNT=2015
KMT,NYSE,489170100,KENNAMETAL INC,1979,65584.06,1,PRNT,PRNT=1979
DCH,NYSE,024061103,DAUCH CORPORATION,12067,61487.87,2,PRNT|PRNT,PRNT=5681
BNTX,NASDAQ,09075V102,BIONTECH SE-ADR,307,28544.86,1,ARKG,ARKG=307
