symbol,company,exchange,price,week52_low,week52_high,range_pct,off_high_pct,off_low_pct,ark_mark,mark_drift_pct,total_market_value,funds,status
XYZ,BLOCK INC,NYSE,84.8500,48.2100,86.9200,94.65,-2.38,76.00,83.1000,2.11,260748105.30,ARKF|ARKK|ARKW,ok
BEAM,BEAM THERAPEUTICS INC,NASDAQ,30.4800,16.0200,38.2600,65.02,-20.33,90.26,30.1900,0.96,248339317.20,ARKG|ARKK,ok
KTOS,KRATOS DEFENSE & SECURITY,NASDAQ,53.6900,43.0900,134.0000,11.66,-59.93,24.60,52.9300,1.44,240162200.15,ARKK|ARKQ|ARKX,ok
CRWV,COREWEAVE INC-CL A,NASDAQ,86.8000,60.5500,153.2000,28.33,-43.34,43.35,88.0100,-1.37,232151369.84,ARKK|ARKW,ok
TER,TERADYNE INC,NASDAQ,372.0600,109.5600,487.9100,69.38,-23.74,239.59,363.1000,2.47,205932891.20,ARKK|ARKQ|ARKX,ok
CBRS,CEREBRAS SYSTEMS INC - A,NASDAQ,186.6700,160.8100,386.3400,11.47,-51.68,16.08,182.1500,2.48,193613063.80,ARKK|ARKW,ok
BLSH,BULLISH,NYSE,33.5600,20.5500,74.9800,23.90,-55.24,63.31,33.1100,1.36,185475829.77,ARKF|ARKK|ARKW,ok
BMNR,BITMINE IMMERSION TECHNOLOGI,NYSE,25.6300,12.8000,65.6000,24.30,-60.93,100.23,24.9100,2.89,183641427.27,ARKF|ARKK|ARKW,ok
TSM,TAIWAN SEMICONDUCTOR-SP ADR,NYSE,427.3000,225.6300,479.0000,79.60,-10.79,89.38,417.6900,2.30,181444118.31,ARKK|ARKQ|ARKW|ARKX,ok
AVGO,BROADCOM INC,NASDAQ,371.5400,287.1700,495.0000,40.60,-24.94,29.38,355.5900,4.49,175118829.66,ARKK|ARKQ|ARKW,ok
NTLA,INTELLIA THERAPEUTICS INC,NASDAQ,13.1100,7.9500,28.2500,25.42,-53.59,64.91,13.1900,-0.61,163869473.54,ARKG|ARKK,ok
ACHR,ARCHER AVIATION INC-A,NYSE,5.9300,4.3000,14.6200,15.79,-59.44,37.91,5.9000,0.51,160651141.30,ARKK|ARKQ|ARKX,ok
ILMN,ILLUMINA INC,NASDAQ,227.6900,88.0000,231.8100,97.14,-1.78,158.74,224.8400,1.27,159020788.08,ARKG|ARKK,ok
META,META PLATFORMS INC-CLASS A,NASDAQ,571.1000,520.2600,790.8000,18.79,-27.78,9.77,576.1400,-0.87,157962032.22,ARKF|ARKK|ARKW,ok
NTRA,NATERA INC,NASDAQ,338.7000,157.4250,343.1800,97.59,-1.31,115.15,338.4500,0.07,155011115.35,ARKG|ARKK,ok
RKLB,ROCKET LAB,NASDAQ,67.5300,37.5700,151.0000,26.41,-55.28,79.74,66.1800,2.04,132707246.46,ARKK|ARKQ|ARKX,ok
WGS,GENEDX HOLDINGS CORP,NASDAQ,89.2400,32.2100,170.8700,41.13,-47.77,177.06,90.2850,-1.16,132400063.39,ARKG|ARKK,ok
PSNL,PERSONALIS INC,NASDAQ,16.8000,4.6520,18.8900,85.32,-11.06,261.13,17.0800,-1.64,120714129.76,ARKG,ok
NET,CLOUDFLARE INC - CLASS A,NYSE,308.2300,158.8300,332.2200,86.16,-7.22,94.06,284.8900,8.19,120261470.37,ARKF|ARKK|ARKW,ok
XE,X-ENERGY INC,NASDAQ,18.4700,13.2900,37.1000,21.76,-50.22,38.98,18.2600,1.15,118017119.00,ARKK|ARKQ|ARKX,ok
RXRX,RECURSION PHARMACEUTICALS-A,NASDAQ,3.4400,2.7700,7.1800,15.19,-52.09,24.19,3.4900,-1.43,117485067.07,ARKG|ARKK,ok
LLY,ELI LILLY & CO,NYSE,1176.1000,712.0500,1292.6500,79.93,-9.02,65.17,1189.4100,-1.12,111540490.98,ARKG|ARKK,ok
LHX,L3HARRIS TECHNOLOGIES INC,NYSE,261.9800,258.5400,379.2300,2.85,-30.92,1.33,262.9600,-0.37,109726634.00,ARKQ|ARKX|PRNT,ok
ABSI,ABSCI CORP,NASDAQ,9.4200,2.2400,12.0550,73.15,-21.86,320.54,9.2200,2.17,99555835.86,ARKG,ok
BWXT,BWX TECHNOLOGIES INC,NYSE,155.8500,147.7400,241.8200,8.62,-35.55,5.49,153.1600,1.76,97863113.60,ARKK|ARKQ|ARKX,ok
DE,DEERE & CO,NYSE,622.6600,433.0000,674.1900,78.64,-7.64,43.80,634.5400,-1.87,95018557.76,ARKQ|ARKX,ok
DASH,DOORDASH INC - A,NASDAQ,231.8900,143.3000,285.5000,62.30,-18.78,61.82,236.9300,-2.13,88145541.76,ARKF|ARKQ|ARKW|ARKX,ok
VCYT,VERACYTE INC,NASDAQ,45.2500,28.5500,60.9100,51.61,-25.71,58.49,44.2900,2.17,83203858.35,ARKG|ARKK,ok
GH,GUARDANT HEALTH INC,NASDAQ,168.5200,53.4000,176.5800,93.46,-4.56,215.58,170.9200,-1.40,81775819.40,ARKG,ok
AVAV,AEROVIRONMENT INC,NASDAQ,152.2800,135.2000,417.8600,6.04,-63.56,12.63,146.8800,3.68,80631685.44,ARKQ|ARKX,ok
CDNA,CAREDX INC,NASDAQ,52.3600,12.3700,53.6710,96.83,-2.44,323.28,50.9600,2.75,78257539.36,ARKG,ok
CMPS,COMPASS PATHWAYS PLC,NASDAQ,14.6400,4.4000,15.4000,93.09,-4.94,232.73,14.6100,0.21,68449530.15,ARKG,ok
TOST,TOAST INC-CLASS A,NYSE,35.1700,22.2600,45.6400,55.22,-22.94,58.00,36.9700,-4.87,67465369.96,ARKF|ARKW,ok
TRMB,TRIMBLE INC,NASDAQ,61.5400,47.9200,84.4200,37.32,-27.10,28.42,59.6800,3.12,65474390.88,ARKQ|ARKX,ok
SOFI,SOFI TECHNOLOGIES INC,NASDAQ,19.1800,14.8800,32.7300,24.09,-41.40,28.90,18.8400,1.80,61575544.44,ARKF|ARKK,ok
LUNR,INTUITIVE MACHINES INC,NASDAQ,16.1800,7.7800,46.7500,21.56,-65.39,107.97,16.1100,0.43,53883117.00,ARKQ|ARKX,ok
CRWD,CROWDSTRIKE HOLDINGS INC - A,NASDAQ,227.9600,85.6800,229.0800,99.22,-0.49,166.06,189.1800,20.50,49029969.78,ARKF|ARKW,ok
ADPT,ADAPTIVE BIOTECHNOLOGIES,NASDAQ,26.4400,12.0000,26.8700,97.11,-1.60,120.33,26.1600,1.07,48728650.56,ARKG,ok
NRIX,NURIX THERAPEUTICS INC,NASDAQ,26.8750,8.1950,28.2300,93.24,-4.80,227.94,26.7100,0.62,47154207.94,ARKG,ok
MELI,MERCADOLIBRE INC,NASDAQ,1930.7500,1495.0000,2548.5000,41.36,-24.24,29.15,1950.4400,-1.01,46880775.84,ARKF|ARKW,ok
ARCT,ARCTURUS THERAPEUTICS HOLDIN,NASDAQ,16.1700,5.5000,24.1700,57.15,-33.10,194.00,15.8300,2.15,45542324.29,ARKG,ok
CERS,CERUS CORP,NASDAQ,2.7200,1.1700,3.4700,67.39,-21.61,132.48,2.7400,-0.73,45280091.94,ARKG|ARKK,ok
RBLX,ROBLOX CORP -CLASS A,NYSE,38.1500,33.8800,142.0000,3.95,-73.13,12.60,37.5600,1.57,45255931.32,ARKF|ARKK|ARKW,ok
SDGR,SCHRODINGER INC,NASDAQ,20.4100,10.9450,23.0200,78.39,-11.34,86.48,19.4700,4.83,44615096.13,ARKG,ok
BFLY,BUTTERFLY NETWORK INC,NYSE,8.7200,1.4700,10.0500,84.50,-13.23,493.20,8.6400,0.93,43262631.36,ARKG,ok
DDOG,DATADOG INC - CLASS A,NASDAQ,242.9300,98.0100,292.7200,74.43,-17.01,147.86,227.6700,6.70,38907436.98,ARKW,ok
JOBY,JOBY AVIATION INC,NYSE,7.1500,6.6300,19.9800,3.90,-64.21,7.84,7.1400,0.14,38906238.42,ARKQ|ARKX,ok
IONS,IONIS PHARMACEUTICALS INC,NASDAQ,62.4300,42.1300,86.7400,45.51,-28.03,48.18,63.3600,-1.47,38837652.48,ARKG,ok
SPOT,SPOTIFY TECHNOLOGY SA,NYSE,527.2500,405.0000,745.0000,35.96,-29.23,30.19,550.0300,-4.14,37201829.08,ARKF|ARKW,ok
PACB,PACIFIC BIOSCIENCES OF CALIF,NASDAQ,1.5500,1.0700,2.7300,28.92,-43.22,44.86,1.5600,-0.64,36494329.56,ARKG|ARKK,ok
GOOGL,ALPHABET INC-CL A,NASDAQ,340.6500,206.2000,408.6100,66.42,-16.63,65.20,342.0000,-0.39,36264654.00,ARKK|ARKQ|ARKW|ARKX,ok
P,EVERPURE INC-A,NYSE,99.2400,56.7800,119.1000,68.13,-16.68,74.78,108.9000,-8.87,35692955.10,ARKW,ok
ALMR,ALAMAR BIOSCIENCES INC,NASDAQ,33.0000,18.8500,38.5400,71.86,-14.37,75.07,34.0800,-3.17,34237381.44,ARKG,ok
CCJ,CAMECO CORP,NYSE,106.3300,73.2000,135.2400,53.40,-21.38,45.26,107.3600,-0.96,34153470.56,ARKQ,ok
RBRK,RUBRIK INC-A,NYSE,107.0200,42.2500,107.9100,98.64,-0.82,153.30,96.1300,11.33,31722515.48,ARKW,ok
ESLT,ELBIT SYSTEMS LTD,NASDAQ,718.6900,453.0000,1016.0600,47.19,-29.27,58.65,722.4800,-0.52,31288441.36,ARKQ|ARKX,ok
AUR,AURORA INNOVATION INC,NASDAQ,5.6900,3.6000,8.5650,42.09,-33.57,58.06,5.7600,-1.22,29223659.52,ARKQ,ok
PRME,PRIME MEDICINE INC,NASDAQ,3.6400,2.6700,6.9400,22.72,-47.55,36.33,3.5800,1.68,28231468.30,ARKG,ok
DKNG,DRAFTKINGS INC-CL A,NASDAQ,24.2200,20.4600,48.7800,13.28,-50.35,18.38,24.7800,-2.26,28038693.90,ARKF|ARKW,ok
SNPS,SYNOPSYS INC,NASDAQ,464.8900,366.0000,615.7900,39.59,-24.51,27.02,410.0000,13.39,27839410.00,ARKQ|ARKX|PRNT,ok
ABNB,AIRBNB INC-CLASS A,NASDAQ,184.4000,110.8100,193.4530,89.05,-4.68,66.41,188.0700,-1.95,27433958.97,ARKF|ARKW,ok
CAT,CATERPILLAR INC,NYSE,817.0000,410.5200,1073.4600,61.31,-23.89,99.02,821.9300,-0.60,26409432.83,ARKQ,ok
SYM,SYMBOTIC INC,NASDAQ,41.1400,38.1850,87.8800,5.95,-53.19,7.74,40.6100,1.31,26114747.82,ARKQ,ok
GENB,GENERATE BIOMEDICINES INC,NASDAQ,15.7700,11.0000,22.6700,40.87,-30.44,43.36,16.1400,-2.29,25889560.68,ARKG,ok
GTLB,GITLAB INC-CL A,NASDAQ,44.8100,18.7300,52.3800,77.50,-14.45,139.24,41.3100,8.47,25867867.59,ARKW,ok
ISRG,INTUITIVE SURGICAL INC,NASDAQ,367.0700,328.5700,603.8800,13.98,-39.21,11.72,370.4200,-0.90,24416604.72,ARKQ,ok
NFLX,NETFLIX INC,NASDAQ,79.8400,65.0800,126.7100,23.95,-36.99,22.68,81.4600,-1.99,21604658.28,ARKW,ok
FIG,FIGMA INC-CL A,NYSE,30.6200,16.6000,72.1100,25.26,-57.54,84.46,27.0300,13.28,21476199.96,ARKW,ok
WRD,WERIDE INC-ADR,NASDAQ,6.0100,5.1800,12.5500,11.26,-52.11,16.02,5.9100,1.69,21141677.52,ARKQ,ok
MASS,908 DEVICES INC,NASDAQ,11.1000,5.0250,11.2490,97.61,-1.32,120.90,10.3700,7.04,20737635.64,ARKG,ok
PONY,PONY AI INC,NASDAQ,7.5200,6.3650,24.9200,6.22,-69.82,18.15,7.2800,3.30,20360485.60,ARKQ,ok
OKLO,OKLO INC,NYSE,42.5300,36.6100,193.8400,3.77,-78.06,16.17,41.6000,2.24,18479843.20,ARKQ,ok
GENI,GENIUS SPORTS LTD,NYSE,7.9600,3.8250,13.7300,41.75,-42.02,108.10,7.6200,4.46,18352495.68,ARKW,ok
SE,SEA LTD-ADR,NYSE,118.3200,77.0500,199.3000,33.76,-40.63,53.56,119.1200,-0.67,18151029.12,ARKF,ok
BIDU,BAIDU INC - SPON ADR,NASDAQ,96.9400,88.6600,165.3000,10.80,-41.36,9.34,93.2600,3.95,17251607.84,ARKQ,ok
SNOW,SNOWFLAKE INC,NYSE,329.1100,118.3000,341.9500,94.26,-3.75,178.20,315.3700,4.36,17204694.98,ARKW,ok
NU,NU HOLDINGS LTD/CAYMAN ISL-A,NYSE,14.8800,11.2000,18.9800,47.30,-21.60,32.86,15.1700,-1.91,16415851.42,ARKF,ok
KDK,KODIAK AI INC,NASDAQ,3.9700,3.7600,11.3500,2.77,-65.02,5.59,3.9500,0.51,15184830.95,ARKQ,ok
FUTU,FUTU HOLDINGS LTD-ADR,NASDAQ,124.5700,80.5000,202.5300,36.11,-38.49,54.75,127.3400,-2.18,13676188.66,ARKF,ok
HEI,HEICO CORP,NYSE,337.0100,256.1100,376.8600,67.00,-10.57,31.59,346.1500,-2.64,12733820.05,ARKX,ok
SCTX,SCRIBE THERAPEUTICS INC,NASDAQ,28.8400,17.3100,39.6000,51.73,-27.17,66.61,31.7000,-9.02,12444595.80,ARKG,ok
TDY,TELEDYNE TECHNOLOGIES INC,NYSE,626.5000,483.0200,697.6700,66.84,-10.20,29.70,633.5600,-1.11,11978718.92,ARKQ|ARKX,ok
GRMN,GARMIN LTD,NYSE,289.8700,186.6700,314.2800,80.87,-7.77,55.28,289.0200,0.29,11576985.12,ARKX,ok
FRNM,FREENOME INC,NASDAQ,13.9400,9.9500,14.4700,88.27,-3.66,40.10,14.0900,-1.06,10668905.73,ARKG,ok
KLAR,KLARNA GROUP PLC,NYSE,14.0100,12.0600,47.4800,5.51,-70.49,16.17,14.2100,-1.41,9734432.61,ARKF,ok
SECZ,SECURITIZE CORP,NYSE,6.6700,5.1400,13.7000,17.87,-51.31,29.77,6.8000,-1.91,8023102.40,ARKF,ok
ETOR,ETORO GROUP LTD-A,NASDAQ,32.2500,24.7400,47.7000,32.71,-32.39,30.36,30.5100,5.70,7561934.01,ARKF,ok
IRDM,IRIDIUM COMMUNICATIONS INC,NASDAQ,47.6400,15.6500,57.1800,77.03,-16.68,204.41,47.2000,0.93,7280411.20,ARKX,ok
LMT,LOCKHEED MARTIN CORP,NYSE,565.8900,437.2500,692.0000,50.50,-18.22,29.42,565.6200,0.05,7259732.70,ARKX,ok
QSI,QUANTUM-SI INC,NASDAQ,0.8031,0.6900,3.1000,4.69,-74.09,16.39,0.7906,1.58,5610005.10,ARKG,ok
Z,ZILLOW GROUP INC - C,NASDAQ,35.4300,29.2300,93.8800,9.59,-62.26,21.21,34.9500,1.37,5129436.75,ARKF,ok
KSPI,JSC KASPI.KZ ADR,NASDAQ,105.0100,68.5900,109.9400,88.08,-4.48,53.10,107.6800,-2.48,4301062.24,ARKF,ok
PAYP,PAYPAY CORP,NASDAQ,15.2000,12.0700,24.8900,24.41,-38.93,25.93,15.6300,-2.75,3683162.61,ARKF,ok
PTC,PTC INC,NASDAQ,158.9500,108.5000,217.6400,46.23,-26.97,46.50,151.6100,4.84,3489910.59,PRNT,ok
ADSK,AUTODESK INC,NASDAQ,270.5800,185.5000,329.0900,59.25,-17.78,45.87,254.7700,6.21,3409332.14,PRNT,ok
HONA,HONEYWELL AEROSPACE INC,NASDAQ,160.7500,150.0300,297.5000,7.27,-45.97,7.15,164.0100,-1.99,3127670.70,ARKX,ok
HPQ,HP INC,NYSE,29.6300,17.5600,32.1900,82.50,-7.95,68.74,30.5200,-2.92,2774206.96,PRNT,ok
DDD,3D SYSTEMS CORP,NYSE,3.4300,1.7000,4.1200,71.49,-16.75,101.76,3.3000,3.94,2713560.30,PRNT,ok
VELO,VELO3D INC,NASDAQ,12.9100,2.8700,31.7500,34.76,-59.34,349.83,12.4400,3.78,2611118.68,PRNT,ok
NNDM,NANO DIMENSION LTD - ADR,NASDAQ,1.5800,1.1900,2.3200,34.51,-31.90,32.77,1.5900,-0.63,2323751.61,PRNT,ok
MTLS,MATERIALISE NV-ADR,NASDAQ,7.4200,4.7800,7.5000,97.06,-1.07,55.23,6.6700,11.24,2281960.41,PRNT,ok
XRAY,DENTSPLY SIRONA INC,NASDAQ,11.0400,9.4100,14.8600,29.91,-25.71,17.32,10.9300,1.01,2270456.11,PRNT,ok
PRLB,PROTO LABS INC,NYSE,80.1000,45.1000,93.0000,73.07,-13.87,77.61,78.8500,1.59,2258973.65,PRNT,ok
SSYS,STRATASYS LTD,NASDAQ,7.9800,7.3400,12.8100,11.70,-37.70,8.72,7.9200,0.76,2178015.84,PRNT,ok
XMTR,XOMETRY INC-A,NASDAQ,96.2600,35.8600,106.0800,86.02,-9.26,168.43,88.0800,9.29,2008576.32,PRNT,ok
LECO,LINCOLN ELECTRIC HOLDINGS,NASDAQ,289.7300,216.2200,310.0000,78.39,-6.54,34.00,290.1200,-0.13,1237361.80,PRNT,ok
GE,GENERAL ELECTRIC,NYSE,342.7300,268.0100,388.8400,61.84,-11.86,27.88,354.3900,-3.29,1097545.83,PRNT,ok
KALU,KAISER ALUMINUM CORP,NASDAQ,156.7500,73.0800,199.8900,65.98,-21.58,114.49,155.5000,0.80,1072483.50,PRNT,ok
MOG.A,MOOG INC-CLASS A,NYSE,383.2300,190.9000,448.8500,74.56,-14.62,100.75,384.0300,-0.21,1056082.50,PRNT,ok
AME,AMETEK INC,NYSE,243.6700,179.2400,261.1600,78.65,-6.70,35.95,245.2000,-0.62,1007772.00,PRNT,ok
ALGN,ALIGN TECHNOLOGY INC,NASDAQ,158.8400,122.0000,200.4400,46.97,-20.75,30.20,159.1400,-0.19,870018.38,PRNT,ok
CNTN,CANTON STRATEGIC HOLDINGS IN,NASDAQ,2.3500,1.7500,7.2500,10.91,-67.59,34.29,2.2300,5.38,869831.57,ARKF,ok
BABA,ALIBABA GROUP HOLDING-SP ADR,NYSE,116.3100,91.9900,192.6700,24.16,-39.63,26.44,119.8300,-2.94,516107.81,ARKF,ok
ATI,ATI INC,NYSE,214.5200,74.4500,243.5700,82.82,-11.93,188.14,212.8600,0.78,94509.84,PRNT,ok
MMM,3M CO,NYSE,178.8300,139.3400,184.9000,86.68,-3.28,28.34,180.0000,-0.65,91620.00,PRNT,ok
AVNT,AVIENT CORP,NYSE,44.2600,27.4800,46.6400,87.58,-5.10,61.06,44.7800,-1.16,89873.46,PRNT,ok
MTRN,MATERION CORP,NYSE,246.1500,107.7200,304.5800,70.32,-19.18,128.51,236.0500,4.28,80257.00,PRNT,ok
JBL,JABIL INC,NYSE,312.2200,189.6000,428.9300,51.23,-27.21,64.67,310.9100,0.42,77416.59,PRNT,ok
CRS,CARPENTER TECHNOLOGY,NYSE,490.5800,228.0000,625.9900,65.98,-21.63,115.17,483.7000,1.42,71587.60,PRNT,ok
KMT,KENNAMETAL INC,NYSE,30.2100,20.3500,43.8100,42.03,-31.04,48.45,30.0100,0.67,64521.50,PRNT,ok
