trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-09-11,2026-09-11,2026-09-15,ARKX,sell,IRDM,IRIDIUM COMMUNICATIONS INC,46269C102,equity,154246,99746,154246,-54500,-35.33,1.000000
2026-09-11,2026-09-11,2026-09-15,ARKK,sell,ILMN,ILLUMINA INC,452327109,equity,340441,329134,338454,-9320,-2.75,0.994164
2026-09-11,2026-09-11,2026-09-15,ARKK,sell,GOOGL,ALPHABET INC-CL A,02079K305,equity,1884,93,1873,-1780,-95.03,0.994164
2026-09-11,2026-09-11,2026-09-15,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,7877137,7534180,7867328,-333148,-4.23,0.998755
2026-09-11,2026-09-11,2026-09-15,ARKG,sell,NTLA,INTELLIA THERAPEUTICS INC,45826J105,equity,2770933,2750966,2767483,-16517,-0.60,0.998755
2026-09-11,2026-09-11,2026-09-15,ARKW,sell,GOOGL,ALPHABET INC-CL A,02079K305,equity,556,201,556,-355,-63.85,1.000000
2026-09-11,2026-09-11,2026-09-15,ARKK,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,200857,191398,199685,-8287,-4.15,0.994164
2026-09-11,2026-09-11,2026-09-15,ARKW,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,79533,75787,79533,-3746,-4.71,1.000000
2026-09-11,2026-09-11,2026-09-15,ARKF,sell,,BRERA HOLDINGS PLC-CL B,G13311132,equity,50337,47967,50337,-2370,-4.71,1.000000
2026-09-11,2026-09-11,2026-09-15,ARKF,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,895191,888501,895191,-6690,-0.75,1.000000
2026-09-11,2026-09-11,2026-09-15,IZRL,exit,TEVA,TEVA PHARMACEUTICAL-SP ADR,881624209,equity,68295,0,68295,-68295,-100.00,1.000000
