symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,4607532,1872639230.76,4,ARKK|ARKQ|ARKW|ARKX,ARKK=3287305;ARKQ=876441;ARKW=347618;ARKX=96168
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,2375611,1215291319.27,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=57405;ARKK=1267368;ARKQ=541542;ARKW=291201;ARKX=218095
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,8314936,774868885.84,3,ARKF|ARKK|ARKW,ARKF=469304;ARKK=6809422;ARKW=1036210
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,15126422,723345500.04,2,ARKG|ARKK,ARKG=1900932;ARKK=13225490
ROKU,NASDAQ,77543R102,ROKU INC,4989173,716744593.18,3,ARKF|ARKK|ARKW,ARKF=188837;ARKK=4204010;ARKW=596326
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,14065564,700465087.20,2,ARKG|ARKK,ARKG=1804529;ARKK=12261035
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,6466336,699916208.64,3,ARKF|ARKK|ARKW,ARKF=632754;ARKK=5131745;ARKW=701837
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,4744543,607254058.57,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=238210;ARKK=2900617;ARKQ=930249;ARKW=348251;ARKX=327216
AMZN,NASDAQ,023135106,AMAZON.COM INC,2404934,573697005.70,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=115018;ARKK=1348094;ARKQ=423223;ARKW=271710;ARKX=246889
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,3547748,566859175.44,3,ARKF|ARKK|ARKW,ARKF=244961;ARKK=2961741;ARKW=341046
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,6953328,541247051.52,3,ARKF|ARKK|ARKW,ARKF=478046;ARKK=5725092;ARKW=750190
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,1478894,529680675.04,4,ARKK|ARKQ|ARKW|ARKX,ARKK=684534;ARKQ=437517;ARKW=189713;ARKX=167130
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,6945966,529074230.22,2,ARKG|ARKK,ARKG=1577340;ARKK=5368626
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,15281751,440725698.84,2,ARKG|ARKK,ARKG=2738276;ARKK=12543475
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,15132403,439293659.09,2,ARKG|ARKK,ARKG=1897573;ARKK=13234830
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,7197723,415668503.25,3,ARKK|ARKQ|ARKX,ARKK=2247917;ARKQ=3281761;ARKX=1668045
NVDA,NASDAQ,67066G104,NVIDIA CORP,1995975,409554110.25,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=90433;ARKK=1078786;ARKQ=469177;ARKW=136081;ARKX=221498
TER,NASDAQ,880770102,TERADYNE INC,1015185,409322592.00,3,ARKK|ARKQ|ARKX,ARKK=317076;ARKQ=547097;ARKX=151012
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,9028191,391010952.21,3,ARKF|ARKK|ARKW,ARKF=414007;ARKK=7609932;ARKW=1004252
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,3755325,377597928.75,2,ARKK|ARKW,ARKK=3141040;ARKW=614285
DE,NYSE,244199105,DEERE & CO,648209,374327733.32,3,ARKK|ARKQ|ARKX,ARKK=265758;ARKQ=236097;ARKX=146354
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,711060,301439665.80,4,ARKK|ARKQ|ARKW|ARKX,ARKK=303307;ARKQ=259302;ARKW=92702;ARKX=55749
XYZ,NYSE,852234103,BLOCK INC,4087638,284172593.76,3,ARKF|ARKK|ARKW,ARKF=594145;ARKK=2804547;ARKW=688946
BLSH,NYSE,G16910120,BULLISH,10233984,278466704.64,3,ARKF|ARKK|ARKW,ARKF=776603;ARKK=8477219;ARKW=980162
RKLB,NASDAQ,773121108,ROCKET LAB,2715153,278004515.67,2,ARKQ|ARKX,ARKQ=1706390;ARKX=1008763
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,52826685,268359559.80,3,ARKK|ARKQ|ARKX,ARKK=29450475;ARKQ=14427333;ARKX=8948877
ILMN,NASDAQ,452327109,ILLUMINA INC,1486832,239335347.04,2,ARKG|ARKK,ARKG=339160;ARKK=1147672
AVGO,NASDAQ,11135F101,BROADCOM INC,619427,236664473.89,3,ARKK|ARKQ|ARKW,ARKK=385584;ARKQ=134016;ARKW=99827
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,14613071,235416573.81,3,ARKF|ARKK|ARKW,ARKF=794786;ARKK=12207815;ARKW=1610470
NTRA,NASDAQ,632307104,NATERA INC,986813,209273432.91,2,ARKG|ARKK,ARKG=226886;ARKK=759927
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,675552,207928150.08,3,ARKQ|ARKX|PRNT,ARKQ=330522;ARKX=341882;PRNT=3148
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,960264,185763070.80,3,ARKK|ARKQ|ARKX,ARKK=555908;ARKQ=280619;ARKX=123737
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,1631402,184054773.64,3,ARKF|ARKK|ARKW,ARKF=70822;ARKK=1422573;ARKW=138007
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,310063,175636736.67,3,ARKF|ARKK|ARKW,ARKF=36957;ARKK=212424;ARKW=60682
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,14426698,174707312.78,2,ARKG|ARKK,ARKG=2832928;ARKK=11593770
VCYT,NASDAQ,92337F107,VERACYTE INC,3643227,172433933.91,2,ARKG|ARKK,ARKG=828412;ARKK=2814815
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,755048,161580272.00,2,ARKK|ARKW,ARKK=658115;ARKW=96933
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,51263740,161480781.00,2,ARKG|ARKK,ARKG=10834578;ARKK=40429162
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,908675,155001781.50,2,ARKQ|ARKX,ARKQ=511383;ARKX=397292
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,2302543,137968376.56,2,ARKG|ARKK,ARKG=395536;ARKK=1907007
XE,NASDAQ,98386P102,X-ENERGY INC,7189850,133659311.50,3,ARKK|ARKQ|ARKX,ARKK=4850320;ARKQ=1530440;ARKX=809090
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,4224278,112450280.36,2,ARKQ|ARKX,ARKQ=2813958;ARKX=1410320
TRMB,NASDAQ,896239100,TRIMBLE INC,2012340,101462182.80,2,ARKQ|ARKX,ARKQ=1202276;ARKX=810064
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,5556396,92125045.68,2,ARKF|ARKK,ARKF=1230658;ARKK=4325738
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,1903167,89772387.39,2,ARKQ|ARKX,ARKQ=830222;ARKX=1072945
JOBY,NYSE,G65163100,JOBY AVIATION INC,9629273,88107847.95,2,ARKQ|ARKX,ARKQ=5466178;ARKX=4163095
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,235119,84567601.92,4,ARKK|ARKQ|ARKW|ARKX,ARKK=185332;ARKQ=25624;ARKW=13029;ARKX=11134
FIG,NYSE,316841105,FIGMA INC-CL A,4553580,84423373.20,2,ARKK|ARKW,ARKK=3485652;ARKW=1067928
