symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,892096,308834714.24,4,ARKK|ARKQ|ARKW|ARKX,ARKK=336790;ARKQ=273177;ARKW=185493;ARKX=96636
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,5361541,281480902.50,3,ARKF|ARKK|ARKW,ARKF=432112;ARKK=3880969;ARKW=1048460
NVDA,NASDAQ,67066G104,NVIDIA CORP,1138507,236001116.03,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=85949;ARKK=502163;ARKQ=292957;ARKW=129553;ARKX=127885
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8485531,231570140.99,2,ARKG|ARKK,ARKG=2324792;ARKK=6160739
XYZ,NYSE,852234103,BLOCK INC,2832904,227708823.52,3,ARKF|ARKK|ARKW,ARKF=588583;ARKK=1522050;ARKW=722271
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4608224,222162479.04,3,ARKK|ARKQ|ARKX,ARKK=1280365;ARKQ=2297297;ARKX=1030562
TER,NASDAQ,880770102,TERADYNE INC,576822,215754500.88,3,ARKK|ARKQ|ARKX,ARKK=147909;ARKQ=341573;ARKX=87340
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2291517,182358922.86,2,ARKK|ARKW,ARKK=1656441;ARKW=635076
DE,NYSE,244199105,DEERE & CO,306245,179729065.60,3,ARKK|ARKQ|ARKX,ARKK=106782;ARKQ=120856;ARKX=78607
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,417923,177454285.03,4,ARKK|ARKQ|ARKW|ARKX,ARKK=135524;ARKQ=161886;ARKW=88262;ARKX=32251
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,259098,166809883.38,3,ARKF|ARKK|ARKW,ARKF=42568;ARKK=141695;ARKW=74835
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,13611879,156128252.13,2,ARKG|ARKK,ARKG=2835877;ARKK=10776002
BLSH,NYSE,G16910120,BULLISH,6098807,151067449.39,3,ARKF|ARKK|ARKW,ARKF=766971;ARKK=4330999;ARKW=1000837
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28001278,147846747.84,3,ARKK|ARKQ|ARKX,ARKK=13772570;ARKQ=9048059;ARKX=5180649
ILMN,NASDAQ,452327109,ILLUMINA INC,765469,147375746.57,2,ARKG|ARKK,ARKG=362916;ARKK=402553
AVGO,NASDAQ,11135F101,BROADCOM INC,358800,138676200.00,3,ARKK|ARKQ|ARKW,ARKK=180037;ARKQ=83724;ARKW=95039
NTRA,NASDAQ,632307104,NATERA INC,514238,137394108.84,2,ARKG|ARKK,ARKG=242224;ARKK=272014
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,653258,136250021.06,2,ARKK|ARKW,ARKK=507439;ARKW=145819
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7864289,135501699.47,3,ARKF|ARKK|ARKW,ARKF=755266;ARKK=5575845;ARKW=1533178
VCYT,NASDAQ,92337F107,VERACYTE INC,1924273,114551971.69,2,ARKG|ARKK,ARKG=863540;ARKK=1060733
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,407759,113238751.89,3,ARKQ|ARKX|PRNT,ARKQ=206376;ARKX=197483;PRNT=3900
LLY,NYSE,532457108,ELI LILLY & CO,92842,109127415.22,2,ARKG|ARKK,ARKG=64048;ARKK=28794
XE,NASDAQ,98386P102,X-ENERGY INC,6421888,107823499.52,3,ARKK|ARKQ|ARKX,ARKK=4406708;ARKQ=1418937;ARKX=596243
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,34284912,105597528.96,2,ARKG|ARKK,ARKG=13757207;ARKK=20527705
RKLB,NASDAQ,773121108,ROCKET LAB,1493298,103216757.76,2,ARKQ|ARKX,ARKQ=934420;ARKX=558878
PSNL,NASDAQ,71535D106,PERSONALIS INC,6792220,91287436.80,1,ARKG,ARKG=6792220
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,506129,87605868.61,3,ARKK|ARKQ|ARKX,ARKK=259411;ARKQ=175283;ARKX=71435
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,585715,87177820.60,2,ARKQ|ARKX,ARKQ=345543;ARKX=240172
ABSI,NASDAQ,00091E109,ABSCI CORP,10372352,86297968.64,1,ARKG,ARKG=10372352
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1339203,82561864.95,2,ARKG|ARKK,ARKG=450836;ARKK=888367
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,459833,70027967.57,1,ARKG,ARKG=459833
DASH,NASDAQ,25809K105,DOORDASH INC - A,371573,69870586.92,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58081;ARKQ=146503;ARKW=95073;ARKX=71916
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,337132,64442781.80,2,ARKF|ARKW,ARKF=87696;ARKW=249436
TRMB,NASDAQ,896239100,TRIMBLE INC,1218086,63157759.10,2,ARKQ|ARKX,ARKQ=750638;ARKX=467448
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3430408,60512397.12,2,ARKF|ARKK,ARKF=1169459;ARKK=2260949
CDNA,NASDAQ,14167L103,CAREDX INC,1559520,60103900.80,1,ARKG,ARKG=1559520
SNOW,NYSE,833445109,SNOWFLAKE INC,214335,58241249.55,2,ARKK|ARKW,ARKK=142818;ARKW=71517
TOST,NYSE,888787108,TOAST INC-CLASS A,1868562,56748227.94,2,ARKF|ARKW,ARKF=1144769;ARKW=723793
FIG,NYSE,316841105,FIGMA INC-CL A,2553334,55994614.62,2,ARKK|ARKW,ARKK=1536658;ARKW=1016676
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4324014,52666490.52,1,ARKG,ARKG=4324014
CERS,NASDAQ,157085101,CERUS CORP,15681646,48926735.52,2,ARKG|ARKK,ARKG=7285776;ARKK=8395870
CAT,NYSE,149123101,CATERPILLAR INC,53013,47179979.61,1,ARKQ,ARKQ=53013
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,181599,46269609.21,1,ARKW,ARKW=181599
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,58557,45360008.91,2,ARKQ|ARKX,ARKQ=40413;ARKX=18144
JOBY,NYSE,G65163100,JOBY AVIATION INC,5814783,44541237.78,2,ARKQ|ARKX,ARKQ=3412522;ARKX=2402261
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,122217,42427631.55,4,ARKK|ARKQ|ARKW|ARKX,ARKK=87106;ARKQ=16120;ARKW=12405;ARKX=6586
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1790149,40421564.42,1,ARKG,ARKG=1790149
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22152,40375342.80,2,ARKF|ARKW,ARKF=13356;ARKW=8796
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1696642,39837154.16,1,ARKG,ARKG=1696642
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,139668,38032993.08,1,ARKW,ARKW=139668
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,2570610,37633730.40,2,ARKQ|ARKX,ARKQ=1756836;ARKX=813774
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,52206,33802340.88,2,ARKQ|ARKX,ARKQ=34917;ARKX=17289
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5332896,33650573.76,1,ARKQ,ARKQ=5332896
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23704961,33186945.40,2,ARKG|ARKK,ARKG=10722467;ARKK=12982494
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4812186,32819108.52,1,ARKG,ARKG=4812186
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,673852,31832768.48,2,ARKQ|ARKX,ARKQ=222511;ARKX=451341
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,63863,31499147.49,2,ARKF|ARKW,ARKF=25634;ARKW=38229
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2060296,31110469.60,1,ARKG,ARKG=2060296
CCJ,NYSE,13321L108,CAMECO CORP,334377,29652552.36,1,ARKQ,ARKQ=334377
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1240528,29586592.80,2,ARKF|ARKW,ARKF=574270;ARKW=666258
SYM,NASDAQ,87151X101,SYMBOTIC INC,675926,28970188.36,1,ARKQ,ARKQ=675926
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,536239,28629800.21,1,ARKG,ARKG=536239
SNPS,NASDAQ,871607107,SYNOPSYS INC,71842,27951566.94,3,ARKQ|ARKX|PRNT,ARKQ=45021;ARKX=19646;PRNT=7175
RBRK,NYSE,781154109,RUBRIK INC-A,335636,25441208.80,1,ARKW,ARKW=335636
P,NYSE,74624M102,EVERPURE INC-A,333359,24775240.88,1,ARKW,ARKW=333359
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,965480,24281822.00,1,ARKG,ARKG=965480
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,69276,24250756.56,1,ARKQ,ARKQ=69276
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7372345,23001716.40,1,ARKG,ARKG=7372345
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,149285,21511968.50,2,ARKF|ARKW,ARKF=84630;ARKW=64655
WRD,NASDAQ,950915108,WERIDE INC-ADR,3614354,21396975.68,1,ARKQ,ARKQ=3614354
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,194424,21040565.28,1,ARKQ,ARKQ=194424
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3158667,21005135.55,1,ARKW,ARKW=3158667
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,636893,20921935.05,1,ARKW,ARKW=636893
OKLO,NYSE,02156V109,OKLO INC,466931,20605665.03,1,ARKQ,ARKQ=466931
PONY,NASDAQ,732908108,PONY AI INC,2745314,18970119.74,1,ARKQ,ARKQ=2745314
NFLX,NASDAQ,64110L106,NETFLIX INC,269750,18523732.50,1,ARKW,ARKW=269750
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1248622,17967670.58,1,ARKG,ARKG=1248622
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,2404113,17153346.26,1,ARKG,ARKG=2404113
SE,NYSE,81141R100,SEA LTD-ADR,156686,16649454.36,1,ARKF,ARKF=156686
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2764895,16561721.05,1,ARKG,ARKG=2764895
KDK,NASDAQ,500081104,KODIAK AI INC,3784387,16537771.19,1,ARKQ,ARKQ=3784387
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1059843,15251140.77,1,ARKF,ARKF=1059843
HEI,NYSE,422806109,HEICO CORP,44794,15247877.60,1,ARKX,ARKX=44794
MASS,NASDAQ,65443P102,908 DEVICES INC,1921859,14125663.65,1,ARKG,ARKG=1921859
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,704441,13405512.23,1,ARKF,ARKF=704441
GRMN,NYSE,B3Z5T14,GARMIN LTD,54815,12971969.75,1,ARKX,ARKX=54815
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,99562,10320596.92,1,ARKF,ARKF=99562
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,254871,9644318.64,1,ARKF,ARKF=254871
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13996,7097231.64,1,ARKX,ARKX=13996
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6819442,5701053.51,1,ARKG,ARKG=6819442
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,150915,4806642.75,1,ARKF,ARKF=150915
HON,NASDAQ,438516205,HONEYWELL INTERNATIONAL INC,20790,4778789.40,1,ARKX,ARKX=20790
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,920805,4751353.80,2,ARKQ|ARKX,ARKQ=550402;ARKX=370403
ROKU,NASDAQ,77543R102,ROKU INC,29197,4212251.19,1,ARKF,ARKF=29197
SECZ,NYSE,81517B101,SECURITIZE CORP,553468,4173148.72,1,ARKF,ARKF=553468
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,20790,4160910.60,1,ARKX,ARKX=20790
PAYP,NASDAQ,70450C101,PAYPAY CORP,242317,3724412.29,1,ARKF,ARKF=242317
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41073,3658782.84,1,ARKF,ARKF=41073
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,212012,2893963.80,1,PRNT,PRNT=212012
ADSK,NASDAQ,052769106,AUTODESK INC,13658,2883886.70,1,PRNT,PRNT=13658
PTC,NASDAQ,69370C100,PTC INC,23493,2837249.61,1,PRNT,PRNT=23493
XMTR,NASDAQ,98423F109,XOMETRY INC-A,23274,2440278.90,1,PRNT,PRNT=23274
VELO,NASDAQ,92259N302,VELO3D INC,214226,2427180.58,1,PRNT,PRNT=214226
PRLB,NYSE,743713109,PROTO LABS INC,29239,2363973.15,1,PRNT,PRNT=29239
SSYS,NASDAQ,M85548101,STRATASYS LTD,280674,2349241.38,1,PRNT,PRNT=280674
DDD,NYSE,88554D205,3D SYSTEMS CORP,839253,2333123.34,1,PRNT,PRNT=839253
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,349180,2304588.00,1,PRNT,PRNT=349180
HPQ,NYSE,40434L105,HP INC,92773,2301698.13,1,PRNT,PRNT=92773
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1491627,2222524.23,1,PRNT,PRNT=1491627
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7039,1157000.43,1,PRNT,PRNT=7039
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2806,1137496.28,1,PRNT,PRNT=2806
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4352,1083735.04,1,PRNT,PRNT=4352
GE,NYSE,369604301,GENERAL ELECTRIC,3160,1076612.00,1,PRNT,PRNT=3160
AME,NYSE,031100100,AMETEK INC,4194,997165.44,1,PRNT,PRNT=4194
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5579,990272.50,1,PRNT,PRNT=5579
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,401099,866373.84,1,ARKF,ARKF=401099
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4427,522253.19,1,ARKF,ARKF=4427
ATI,NYSE,01741R102,ATI INC,453,89336.13,1,PRNT,PRNT=453
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,151,88937.49,1,PRNT,PRNT=151
MMM,NYSE,88579Y101,3M CO,519,88624.44,1,PRNT,PRNT=519
MTRN,NYSE,576690101,MATERION CORP,346,88171.18,1,PRNT,PRNT=346
JBL,NYSE,466313103,JABIL INC,254,81008.22,1,PRNT,PRNT=254
AVNT,NYSE,05368V106,AVIENT CORP,2048,75571.20,1,PRNT,PRNT=2048
KMT,NYSE,489170100,KENNAMETAL INC,2194,75451.66,1,PRNT,PRNT=2194
