symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
ABCB,NYSE,03076K108,Ameris Bancorp,154000,9608000.00,1,Duquesne Family Office,Duquesne Family Office=154000
FCNCA,NASDAQ,31946M103,First Ctzns Bancshares Inc N,5183,9542000.00,1,Duquesne Family Office,Duquesne Family Office=5183
YPF,NYSE,984245100,Ypf Sociedad Anonima,430100,9122000.00,1,Duquesne Family Office,Duquesne Family Office=430100
SPRY,NASDAQ,82835W108,Ars Pharmaceuticals Inc,536900,7785000.00,1,Duquesne Family Office,Duquesne Family Office=536900
GEV,NYSE,36828A101,Ge Vernova Inc,29250,7458000.00,1,Duquesne Family Office,Duquesne Family Office=29250
SLN,NASDAQ,82686Q101,Silence Therapeutics Plc,387400,7043000.00,1,Duquesne Family Office,Duquesne Family Office=387400
TRP,NYSE,87807B107,Tc Energy Corp,115400,5485000.00,1,Duquesne Family Office,Duquesne Family Office=115400
SBUX,NASDAQ,855244109,Starbucks Corp,52305,5099000.00,1,Duquesne Family Office,Duquesne Family Office=52305
XPO,NYSE,983793100,Xpo Inc,46500,4999000.00,1,Duquesne Family Office,Duquesne Family Office=46500
PCVX,NASDAQ,92243G108,Vaxcyte Inc,42965,4910000.00,1,Duquesne Family Office,Duquesne Family Office=42965
WDC,NASDAQ,958102105,Western Digital Corp.,71405,4876000.00,1,Duquesne Family Office,Duquesne Family Office=71405
NAMS,NASDAQ,N62509109,Newamsterdam Pharma Company,287535,4773000.00,1,Duquesne Family Office,Duquesne Family Office=287535
RARE,NASDAQ,90400D108,Ultragenyx Pharmaceutical In,85445,4746000.00,1,Duquesne Family Office,Duquesne Family Office=85445
BCYC,NASDAQ,088786108,Bicycle Therapeutics Plc,190200,4304000.00,1,Duquesne Family Office,Duquesne Family Office=190200
ARM,NASDAQ,042068205,Arm Holdings Plc,21610,3090000.00,1,Duquesne Family Office,Duquesne Family Office=21610
IHS,NYSE,G4701H109,Ihs Holding Limited,770310,2303000.00,1,Duquesne Family Office,Duquesne Family Office=770310
TLSI,NASDAQ,89680M101,Trisalus Life Sciences Inc,426921,1968000.00,1,Duquesne Family Office,Duquesne Family Office=426921
PLTR,NASDAQ,69608A108,Palantir Technologies Inc,41710,1552000.00,1,Duquesne Family Office,Duquesne Family Office=41710
INSM,NASDAQ,457669307,Insmed Inc,20000,1460000.00,1,Duquesne Family Office,Duquesne Family Office=20000
NRIX,NASDAQ,67080M103,Nurix Therapeutics Inc,44200,993000.00,1,Duquesne Family Office,Duquesne Family Office=44200
IVVD,NASDAQ,00534A102,Invivyd Inc,571425,583000.00,1,Duquesne Family Office,Duquesne Family Office=571425
JOBY,NYSE,G65163100,Joby Aviation Inc,22492,113000.00,1,Duquesne Family Office,Duquesne Family Office=22492
