date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2019-12-31,Duquesne Family Office,464287655,IWM,Ishares Tr,equity,1550100,256805000.00,7.8837
2019-12-31,Duquesne Family Office,594918104,MSFT,Microsoft Corp,equity,1620433,255542000.00,7.8449
2019-12-31,Duquesne Family Office,98138H101,WDAY,Workday Inc,equity,1515555,249233000.00,7.6512
2019-12-31,Duquesne Family Office,64110L106,NFLX,Netflix Inc,equity,582860,188596000.00,5.7897
2019-12-31,Duquesne Family Office,369604103,,General Electric Co,equity,16657128,185894000.00,5.7068
2019-12-31,Duquesne Family Office,464287234,EEM,Ishares Tr,equity,4065100,182401000.00,5.5995
2019-12-31,Duquesne Family Office,46625H100,JPM,Jpmorgan Chase &amp; Co,equity,1286900,179394000.00,5.5072
2019-12-31,Duquesne Family Office,30303M102,META,Facebook Inc,equity,709008,145524000.00,4.4674
2019-12-31,Duquesne Family Office,02079K305,GOOGL,Alphabet Inc,equity,92189,123477000.00,3.7906
2019-12-31,Duquesne Family Office,46429B598,INDA,Ishares Tr,equity,3437850,120840000.00,3.7097
2019-12-31,Duquesne Family Office,00507V109,ATVIEUR,Activision Blizzard Inc,equity,1652355,98183000.00,3.0141
2019-12-31,Duquesne Family Office,75615P103,RETAEUR,Reata Pharmaceuticals Inc,equity,426719,87234000.00,2.6780
2019-12-31,Duquesne Family Office,437076102,HD,Home Depot Inc,equity,394500,86151000.00,2.6448
2019-12-31,Duquesne Family Office,40415F101,HDB,Hdfc Bank Ltd,equity,1286100,81500000.00,2.5020
2019-12-31,Duquesne Family Office,002824100,ABT,Abbott Labs,equity,916300,79590000.00,2.4433
2019-12-31,Duquesne Family Office,067901108,ABX,Barrick Gold Corporation,equity,4271600,79409000.00,2.4378
2019-12-31,Duquesne Family Office,81141R100,SE,Sea Ltd,equity,1746301,70236000.00,2.1562
2019-12-31,Duquesne Family Office,35671D857,FCX,Freeport-Mcmoran Inc,equity,4572051,59985000.00,1.8415
2019-12-31,Duquesne Family Office,31428X106,FDX,Fedex Corp,equity,336950,50950000.00,1.5641
2019-12-31,Duquesne Family Office,584688105,MDCOUSD,Medicines Co,equity,585500,49732000.00,1.5267
2019-12-31,Duquesne Family Office,693475105,PNC,Pnc Finl Svcs Group Inc,equity,296300,47298000.00,1.4520
2019-12-31,Duquesne Family Office,949746101,WFC,Wells Fargo Co New,equity,867900,46693000.00,1.4334
2019-12-31,Duquesne Family Office,008474108,AEM,Agnico Eagle Mines Ltd,equity,747500,46053000.00,1.4138
2019-12-31,Duquesne Family Office,56585A102,MPC,Marathon Pete Corp,equity,735000,44284000.00,1.3595
2019-12-31,Duquesne Family Office,023135106,AMZN,Amazon Com Inc,equity,22218,41055000.00,1.2603
2019-12-31,Duquesne Family Office,25470M109,DISH,Dish Network Corp,equity,966100,34268000.00,1.0520
2019-12-31,Duquesne Family Office,83304A106,SNAP,Snap Inc,equity,1957600,31968000.00,0.9814
2019-12-31,Duquesne Family Office,060505104,BAC,Bank Amer Corp,equity,759700,26757000.00,0.8214
2019-12-31,Duquesne Family Office,89610F101,1T7,Tricida Inc,equity,688344,25978000.00,0.7975
2019-12-31,Duquesne Family Office,31620M106,FIS,Fidelity Natl Information Sv,equity,181615,25261000.00,0.7755
2019-12-31,Duquesne Family Office,22266L106,COUPEUR,Coupa Software Inc,equity,154395,22580000.00,0.6932
2019-12-31,Duquesne Family Office,81762P102,NOW,Servicenow Inc,equity,79805,22531000.00,0.6917
2019-12-31,Duquesne Family Office,285512109,EA,Electronic Arts Inc,equity,161500,17363000.00,0.5330
2019-12-31,Duquesne Family Office,835699307,SONY,Sony Corp,equity,225600,15341000.00,0.4710
2019-12-31,Duquesne Family Office,34983P104,FTSVEUR,Forty Seven Inc,equity,385026,15158000.00,0.4653
2019-12-31,Duquesne Family Office,90353T100,UBER,Uber Technologies Inc,equity,483279,14373000.00,0.4412
2019-12-31,Duquesne Family Office,03272L108,PLANUSD,Anaplan Inc,equity,262849,13773000.00,0.4228
2019-12-31,Duquesne Family Office,02043Q107,ALNY,Alnylam Pharmaceuticals Inc,equity,116169,13379000.00,0.4107
2019-12-31,Duquesne Family Office,90214J101,,2U Inc,equity,543178,13031000.00,0.4000
2019-12-31,Duquesne Family Office,02156B103,AYXEUR,Alteryx Inc,equity,110337,11041000.00,0.3389
2019-12-31,Duquesne Family Office,01609W102,BABA,Alibaba Group Hldg Ltd,equity,50925,10801000.00,0.3316
2019-12-31,Duquesne Family Office,00724F101,ADBE,Adobe Inc,equity,30592,10090000.00,0.3098
2019-12-31,Duquesne Family Office,90138F102,TWLO,Twilio Inc,equity,91974,9039000.00,0.2775
2019-12-31,Duquesne Family Office,58733R102,MELI,Mercadolibre Inc,equity,15788,9030000.00,0.2772
2019-12-31,Duquesne Family Office,65343E108,NXTCEUR,Nextcure Inc,equity,141459,7968000.00,0.2446
2019-12-31,Duquesne Family Office,98954M200,Z,Zillow Group Inc,equity,169386,7782000.00,0.2389
2019-12-31,Duquesne Family Office,640268108,NKTREUR,Nektar Therapeutics,equity,310579,6704000.00,0.2058
2019-12-31,Duquesne Family Office,595112103,MU,Micron Technology Inc,equity,93009,5002000.00,0.1536
2019-12-31,Duquesne Family Office,N6596X109,,Nxp Semiconductors N V,equity,35614,4532000.00,0.1391
2019-12-31,Duquesne Family Office,Y2573F102,,Flex Ltd,equity,335235,4231000.00,0.1299
2019-12-31,Duquesne Family Office,98980L101,ZM,Zoom Video Communications In,equity,61700,4198000.00,0.1289
2019-12-31,Duquesne Family Office,22788C105,CRWD,Crowdstrike Hldgs Inc,equity,79940,3987000.00,0.1224
2019-12-31,Duquesne Family Office,47215P106,JD,Jd Com Inc,equity,108106,3809000.00,0.1169
2019-12-31,Duquesne Family Office,75606N109,RP,Realpage Inc,equity,64358,3459000.00,0.1062
2019-12-31,Duquesne Family Office,83200N103,SMARGBP,Smartsheet Inc,equity,56342,2531000.00,0.0777
2019-12-31,Duquesne Family Office,31188V100,FSLY,Fastly Inc,equity,116036,2329000.00,0.0715
2019-12-31,Duquesne Family Office,G98239109,XP,Xp Inc,equity,50000,1926000.00,0.0591
2019-12-31,Duquesne Family Office,23804L103,DDOG,Datadog Inc,equity,25810,975000.00,0.0299
2019-12-31,Duquesne Family Office,L5140P101,INTC,Intelsat S A,equity,25000,176000.00,0.0054
