trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,IWM,Ishares Tr,464287655,equity,0,1550100,0,1550100,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,EEM,Ishares Tr,464287234,equity,0,4065100,0,4065100,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,JPM,Jpmorgan Chase &amp; Co,46625H100,equity,0,1286900,0,1286900,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,GOOGL,Alphabet Inc,02079K305,equity,0,92189,0,92189,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,FCX,Freeport-Mcmoran Inc,35671D857,equity,0,4572051,0,4572051,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,FDX,Fedex Corp,31428X106,equity,0,336950,0,336950,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,PNC,Pnc Finl Svcs Group Inc,693475105,equity,0,296300,0,296300,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,WFC,Wells Fargo Co New,949746101,equity,0,867900,0,867900,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,MPC,Marathon Pete Corp,56585A102,equity,0,735000,0,735000,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,,Dish Network Corp,25470M109,equity,0,966100,0,966100,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,SNAP,Snap Inc,83304A106,equity,0,1957600,0,1957600,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,BAC,Bank Amer Corp,060505104,equity,0,759700,0,759700,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,,Tricida Inc,89610F101,equity,0,688344,0,688344,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,SONY,Sony Corp,835699307,equity,0,225600,0,225600,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,,Forty Seven Inc,34983P104,equity,0,385026,0,385026,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,ALNY,Alnylam Pharmaceuticals Inc,02043Q107,equity,0,116169,0,116169,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,,2U Inc,90214J101,equity,0,543178,0,543178,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,NXTC,Nextcure Inc,65343E108,equity,0,141459,0,141459,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,Z,Zillow Group Inc,98954M200,equity,0,169386,0,169386,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,NKTR,Nektar Therapeutics,640268108,equity,0,310579,0,310579,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,MU,Micron Technology Inc,595112103,equity,0,93009,0,93009,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,NXPI,Nxp Semiconductors N V,N6596X109,equity,0,35614,0,35614,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,,Flex Ltd,Y2573F102,equity,0,335235,0,335235,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,JD,Jd Com Inc,47215P106,equity,0,108106,0,108106,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,XP,Xp Inc,G98239109,equity,0,50000,0,50000,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,DDOG,Datadog Inc,23804L103,equity,0,25810,0,25810,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,new,,Intelsat S A,L5140P101,equity,0,25000,0,25000,,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,WDAY,Workday Inc,98138H101,equity,680487,1515555,680487,835068,122.72,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,META,Facebook Inc,30303M102,equity,142068,709008,142068,566940,399.06,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,NFLX,Netflix Inc,64110L106,equity,347172,582860,347172,235688,67.89,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,INDA,Ishares Tr,46429B598,equity,1476500,3437850,1476500,1961350,132.84,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,,Reata Pharmaceuticals Inc,75615P103,equity,173285,426719,173285,253434,146.25,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,HDB,Hdfc Bank Ltd,40415F101,equity,849000,1286100,849000,437100,51.48,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,,General Electric Co,369604103,equity,14845368,16657128,14845368,1811760,12.20,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,AEM,Agnico Eagle Mines Ltd,008474108,equity,586100,747500,586100,161400,27.54,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,UBER,Uber Technologies Inc,90353T100,equity,166882,483279,166882,316397,189.59,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,FIS,Fidelity Natl Information Sv,31620M106,equity,125305,181615,125305,56310,44.94,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,ABX,Barrick Gold Corporation,067901108,equity,3924300,4271600,3924300,347300,8.85,1.000000
2019-09-30,2019-09-30,2019-12-31,Duquesne Family Office,buy,FSLY,Fastly Inc,31188V100,equity,113826,116036,113826,2210,1.94,1.000000
