date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2014-12-31,Duquesne Family Office,09062X103,BIIB,Biogen Idec Inc,equity,359400,121998000.00,11.9607
2014-12-31,Duquesne Family Office,452327109,ILMN,Illumina Inc,equity,410100,75696000.00,7.4212
2014-12-31,Duquesne Family Office,87612E106,TGT,Target Corp,equity,760600,57737000.00,5.6605
2014-12-31,Duquesne Family Office,437076102,HD,Home Depot Inc,equity,529100,55540000.00,5.4451
2014-12-31,Duquesne Family Office,40415F101,HDB,HDFC Bank Ltd,equity,1003600,50933000.00,4.9935
2014-12-31,Duquesne Family Office,151020104,CELG,Celgene Corp,equity,434100,48558000.00,4.7606
2014-12-31,Duquesne Family Office,548661107,LOW,Lowe&apos;s Companies Inc,equity,669200,46041000.00,4.5139
2014-12-31,Duquesne Family Office,22160K105,COST,Costco Wholesale Corp,equity,285000,40399000.00,3.9607
2014-12-31,Duquesne Family Office,655664100,,Nordstrom Inc,equity,429400,34090000.00,3.3422
2014-12-31,Duquesne Family Office,30303M102,META,Facebook Inc,equity,430000,33549000.00,3.2891
2014-12-31,Duquesne Family Office,09609G100,,Bluebird Bio Inc,equity,355400,32597000.00,3.1958
2014-12-31,Duquesne Family Office,013817101,,Alcoa Inc,equity,1875600,29616000.00,2.9035
2014-12-31,Duquesne Family Office,98138H101,WDAY,Workday Inc,equity,330679,26987000.00,2.6458
2014-12-31,Duquesne Family Office,01609W102,BABA,Alibaba Group Hldg Ltd,equity,253900,26390000.00,2.5873
2014-12-31,Duquesne Family Office,969904101,WSM,Williams-Sonoma Inc,equity,347600,26306000.00,2.5790
2014-12-31,Duquesne Family Office,617446448,MS,Morgan Stanley,equity,663700,25752000.00,2.5247
2014-12-31,Duquesne Family Office,38141G104,GS,Goldman Sachs Grp Inc,equity,132500,25682000.00,2.5179
2014-12-31,Duquesne Family Office,949746101,WFC,Wells Fargo &amp; Co,equity,453000,24833000.00,2.4346
2014-12-31,Duquesne Family Office,501797104,,L Brands Inc,equity,271600,23507000.00,2.3046
2014-12-31,Duquesne Family Office,02376R102,AAL,American Air Grp Inc,equity,414600,22235000.00,2.1799
2014-12-31,Duquesne Family Office,247361702,DAL,Delta Air Lines Inc,equity,419900,20655000.00,2.0250
2014-12-31,Duquesne Family Office,02553E106,AEO,Amer Eagle Outfitters Inc,equity,1429200,19837000.00,1.9448
2014-12-31,Duquesne Family Office,456788108,INFY,Infosys Ltd,equity,623700,19622000.00,1.9237
2014-12-31,Duquesne Family Office,192446102,CTSH,Cognizant Tech Sol&apos;ns Corp,equity,369600,19463000.00,1.9082
2014-12-31,Duquesne Family Office,556099109,MGNX,Macrogenics Inc,equity,472500,16571000.00,1.6246
2014-12-31,Duquesne Family Office,55616P104,M,"Macy&apos;s, Inc",equity,250200,16451000.00,1.6129
2014-12-31,Duquesne Family Office,500255104,KSS,Kohl&apos;s Corp,equity,229900,14033000.00,1.3758
2014-12-31,Duquesne Family Office,344849104,,Foot Locker Inc,equity,210400,11820000.00,1.1588
2014-12-31,Duquesne Family Office,844741108,LUV,Southwest Airlines Co,equity,270000,11426000.00,1.1202
2014-12-31,Duquesne Family Office,57722W106,,Mattress Firm Hldg Corp,equity,176200,10234000.00,1.0033
2014-12-31,Duquesne Family Office,640268108,NKTR,Nektar Therapeutics,equity,655000,10153000.00,0.9954
2014-12-31,Duquesne Family Office,22822V101,CCI,Crown Castle Int&apos;l Corp,equity,119000,9365000.00,0.9181
2014-12-31,Duquesne Family Office,984245100,YPF,YPF S.A.,equity,298900,7912000.00,0.7757
2014-12-31,Duquesne Family Office,48205A109,,Juno Therapeutics Inc,equity,70000,3655000.00,0.3583
2014-12-31,Duquesne Family Office,92765X208,,Virgin America Inc,equity,8100,350000.00,0.0343
