trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,,SPDR Gold Trust,78463V907,equity,0,2880000,0,2880000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,WFC,Wells Fargo &amp; Co,949746101,equity,0,1679400,0,1679400,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,HAL,Halliburton Co,406216101,equity,0,1547000,0,1547000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,FCX,Freeport-McMoRan Inc,35671D857,equity,0,3547000,0,3547000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,C,Citigroup Inc,172967424,equity,0,1175000,0,1175000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,MSFT,Microsoft Corp,594918104,equity,0,1398100,0,1398100,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,,Dow Chemical Co,260543103,equity,0,1163300,0,1163300,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,JPM,JP Morgan Chase &amp; Co,46625H100,equity,0,777300,0,777300,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,AA,Alcoa Inc,013817101,equity,0,3650000,0,3650000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,NEM,Newmont Mining Corp,651639106,equity,0,1279900,0,1279900,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,JD,JD.Com Inc,47215P106,equity,0,593000,0,593000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,EBAY,EBay Inc,278642103,equity,0,327000,0,327000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,,SunTrust Banks Inc,867914103,equity,0,457100,0,457100,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,BBTUSD,BB&amp;T Corp,054937107,equity,0,485600,0,485600,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,PNC,"PNC Fin&apos;l Services Group, Inc",693475105,equity,0,204600,0,204600,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,AIG,Am Int&apos;l Grp Inc,026874784,equity,0,250300,0,250300,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,EMN,Eastman Chemical Co,277432100,equity,0,186000,0,186000,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,new,CTRPUSD,Ctrip.com Int&apos;l Ltd,22943F100,equity,0,201400,0,201400,,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,buy,META,Facebook Inc,30303M102,equity,252000,1872700,230535,1642165,712.33,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,buy,LYB,LyondellBasell Ind&apos;s NV,N53745100,equity,716950,716950,655882,61068,9.31,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,buy,HDB,HDFC Bank Ltd,40415F101,equity,1003600,1003600,918116,85484,9.31,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,buy,WDAY,Workday Inc,98138H101,equity,330679,330679,302513,28166,9.31,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,buy,AKAM,Akamai Tech Inc,00971T101,equity,355300,355300,325036,30264,9.31,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,sell,ILMN,Illumina Inc,452327109,equity,410100,206500,375169,-168669,-44.96,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,sell,CTSH,Cognizant Tech Sol&apos;s Corp,192446102,equity,726900,236800,664985,-428185,-64.39,0.914823
2015-03-31,2015-03-31,2015-06-30,Duquesne Family Office,sell,EOG,EOG Res&apos;s Inc,26875P101,equity,561600,310900,513764,-202864,-39.49,0.914823
