trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,C,Citigroup Inc,172967424,equity,0,1095200,0,1095200,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,CB,Chubb Limited,H1467J104,equity,0,206600,0,206600,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,CELG,Celgene Corp,151020104,equity,0,188100,0,188100,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,,Praxair Inc,74005P104,equity,0,184700,0,184700,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,VALE,Vale S A,91912E105,equity,0,2478800,0,2478800,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,NFLX,Netflix Inc,64110L106,equity,0,114500,0,114500,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,BNY,Bank New York Mellon Corp,064058100,equity,0,376000,0,376000,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,NVDA,Nvidia Corp,67066G104,equity,0,91500,0,91500,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,BIIB,Biogen Inc,09062X103,equity,0,48000,0,48000,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,REGN,Regeneron Pharmaceuticals,75886F107,equity,0,31800,0,31800,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,CF,Cf Inds Hldgs Inc,125269100,equity,0,391900,0,391900,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,GGAL,Grupo Financiero Galicia S A,399909100,equity,0,200000,0,200000,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,,Despegar Com Corp,G27358103,equity,0,300000,0,300000,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,new,INCY,Incyte Corp,45337C102,equity,0,75400,0,75400,,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,WDAY,Workday Inc,98138H101,equity,250300,785600,250300,535300,213.86,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,GOOGL,Alphabet Inc,02079K305,equity,174650,231850,174650,57200,32.75,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,CRM,Salesforce Com Inc,79466L302,equity,1081600,1526500,1081600,444900,41.13,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,JD,Jd Com Inc,47215P106,equity,1358800,2185100,1358800,826300,60.81,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,AMZN,Amazon Com Inc,023135106,equity,120003,145803,120003,25800,21.50,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,,Priceline Grp Inc,741503403,equity,62930,74090,62930,11160,17.73,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,2632100,2906100,2632100,274000,10.41,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,BABA,Alibaba Group Hldg Ltd,01609W102,equity,710200,777400,710200,67200,9.46,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,buy,IBB,Ishares Tr,464287556,equity,82400,110700,82400,28300,34.34,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,sell,,Potash Corp Sask Inc,73755L107,equity,2093500,609900,2093500,-1483600,-70.87,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,CMCSA,Comcast Corp New,20030N101,equity,1968400,0,1968400,-1968400,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,MRK,Merck &amp; Co Inc,58933Y105,equity,755500,0,755500,-755500,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,NOW,Servicenow Inc,81762P102,equity,428000,0,428000,-428000,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,ADSK,Autodesk Inc,052769106,equity,347800,0,347800,-347800,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,NTES,Netease Inc,64110W102,equity,85700,0,85700,-85700,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,PTC,Ptc Inc,69370C100,equity,449600,0,449600,-449600,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,DAL,Delta Air Lines Inc Del,247361702,equity,391000,0,391000,-391000,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,AAL,American Airls Group Inc,02376R102,equity,400000,0,400000,-400000,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,UAL,United Contl Hldgs Inc,910047109,equity,243500,0,243500,-243500,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,SBAC,Sba Communications Corp New,78410G104,equity,112000,0,112000,-112000,-100.00,1.000000
2017-06-30,2017-06-30,2017-09-30,Duquesne Family Office,exit,CCI,Crown Castle Intl Corp New,22822V101,equity,148000,0,148000,-148000,-100.00,1.000000
