symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
U,NYSE,91332U101,Unity Software Inc,882500,35335000.00,1,Duquesne Family Office,Duquesne Family Office=882500
LEN,NYSE,526057104,Lennar Corp,279424,35219000.00,1,Duquesne Family Office,Duquesne Family Office=279424
DHI,NYSE,23331A109,D R Horton Inc,205150,34767000.00,1,Duquesne Family Office,Duquesne Family Office=205150
CLF,NYSE,185899101,Cleveland-Cliffs Inc New,2715035,33123000.00,1,Duquesne Family Office,Duquesne Family Office=2715035
TBBB,NYSE,G0896C103,Bbb Foods Inc,1183125,31897000.00,1,Duquesne Family Office,Duquesne Family Office=1183125
PCT,NASDAQ,74623V103,Purecycle Technologies Inc,2303084,30286000.00,1,Duquesne Family Office,Duquesne Family Office=2303084
FWONK,NASDAQ,531229755,Liberty Media Corp Del,288400,30123000.00,1,Duquesne Family Office,Duquesne Family Office=288400
DAKT,NASDAQ,234264109,Daktronics Inc,1436936,30061000.00,1,Duquesne Family Office,Duquesne Family Office=1436936
DKS,NYSE,253393102,Dicks Sporting Goods Inc,132425,29427000.00,1,Duquesne Family Office,Duquesne Family Office=132425
FLUT,NYSE,G3643J108,Flutter Entmt Plc,115245,29272000.00,1,Duquesne Family Office,Duquesne Family Office=115245
OPCH,NASDAQ,68404L201,Option Care Health Inc,977685,27141000.00,1,Duquesne Family Office,Duquesne Family Office=977685
AEVA,NASDAQ,00835Q202,Aeva Technologies Inc,1839314,26670000.00,1,Duquesne Family Office,Duquesne Family Office=1839314
GOOGL,NASDAQ,02079K305,Alphabet Inc,102200,24845000.00,1,Duquesne Family Office,Duquesne Family Office=102200
ARM,NASDAQ,042068205,Arm Holdings Plc,167900,23756000.00,1,Duquesne Family Office,Duquesne Family Office=167900
NU,NYSE,G6683N103,Nu Hldgs Ltd,1454180,23281000.00,1,Duquesne Family Office,Duquesne Family Office=1454180
SMTC,NASDAQ,816850101,Semtech Corp,301515,21543000.00,1,Duquesne Family Office,Duquesne Family Office=301515
STX,NASDAQ,G7997R103,Seagate Technology Hldngs Pl,85900,20278000.00,1,Duquesne Family Office,Duquesne Family Office=85900
GPC,NYSE,372460105,Genuine Parts Co,144185,19984000.00,1,Duquesne Family Office,Duquesne Family Office=144185
ELVN,NASDAQ,29337E102,Enliven Therapeutics Inc,947405,19393000.00,1,Duquesne Family Office,Duquesne Family Office=947405
POST,NYSE,737446104,Post Hldgs Inc,176400,18959000.00,1,Duquesne Family Office,Duquesne Family Office=176400
SNDK,NASDAQ,80004C200,Sandisk Corp,166235,18652000.00,1,Duquesne Family Office,Duquesne Family Office=166235
SYF,NYSE,87165B103,Synchrony Financial,261825,18603000.00,1,Duquesne Family Office,Duquesne Family Office=261825
COGT,NASDAQ,19240Q201,Cogent Biosciences Inc,1059580,15216000.00,1,Duquesne Family Office,Duquesne Family Office=1059580
PTGX,NASDAQ,74366E102,Protagonist Therapeutics Inc,159700,10609000.00,1,Duquesne Family Office,Duquesne Family Office=159700
COF,NYSE,14040H105,Capital One Finl Corp,43920,9337000.00,1,Duquesne Family Office,Duquesne Family Office=43920
CMG,NYSE,169656105,Chipotle Mexican Grill Inc,233205,9139000.00,1,Duquesne Family Office,Duquesne Family Office=233205
SEI,NYSE,83418M103,Solaris Energy Infras Inc,145600,5820000.00,1,Duquesne Family Office,Duquesne Family Office=145600
MDB,NASDAQ,60937P106,Mongodb Inc,17710,5497000.00,1,Duquesne Family Office,Duquesne Family Office=17710
TXRH,NASDAQ,882681109,Texas Roadhouse Inc,29800,4951000.00,1,Duquesne Family Office,Duquesne Family Office=29800
ECHO,NASDAQ,278768106,Echostar Corp,60765,4640000.00,1,Duquesne Family Office,Duquesne Family Office=60765
YPF,NYSE,984245100,Ypf Sociedad Anonima,114695,2786000.00,1,Duquesne Family Office,Duquesne Family Office=114695
CHYM,NASDAQ,16935C109,Chime Finl Inc,43230,872000.00,1,Duquesne Family Office,Duquesne Family Office=43230
