trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,new,HLF,Herbalife Ltd.,G4412G101,equity,0,79032,0,79032,,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,new,XLB,Mat&apos;ls Select Sctr SPDR Tst,81369Y100,equity,0,120400,0,120400,,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,new,DXJ,WisdomTree Jpn Hdgd Eq Fnd,97717W851,equity,0,102000,0,102000,,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,DAL,Delta Air Lines Inc.,247361702,equity,72249,3110000,72249,3037751,4204.56,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,WDAY,Workday Inc.,98138H101,equity,32397,505500,32397,473103,1460.33,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,GILD,Gilead Sciences Inc.,375558103,equity,31311,610700,31311,579389,1850.43,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,,Cubist Pharm&apos;s Inc.,229678107,equity,19944,413000,19944,393056,1970.80,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,,Google Inc.,38259P508,equity,196543,223250,196543,26707,13.59,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,,CBS Corp,124857202,equity,99890,481700,99890,381810,382.23,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,BIIB,Biogen Idec Inc.,09062X103,equity,19691,91500,19691,71809,364.68,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,BA,Boeing Co,097023105,equity,10162,99200,10162,89038,876.19,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,buy,JNJ,Johnson &amp; Johnson,478160104,equity,11076,129000,11076,117924,1064.68,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,PG,Procter &amp; Gamble Co,742718109,equity,43599,0,43599,-43599,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,,US Airways Group Inc.,90341W108,equity,38817,0,38817,-38817,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,CHTR,Charter Comm&apos;s Inc,16117M305,equity,33687,0,33687,-33687,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,VZ,Verizon Comm&apos;s Inc.,92343V104,equity,23811,0,23811,-23811,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,LYB,LyondellBasell Ind&apos;s NV,N53745100,equity,14445,0,14445,-14445,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,XLF,Select Sector SPDR TR,81369Y605,equity,10616,0,10616,-10616,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,BSX,Boston Scientific Corp,101137107,equity,9270,0,9270,-9270,-100.00,1.000000
2013-06-30,2013-06-30,2013-09-30,Duquesne Family Office,exit,XLK,Select Sector SPDR TR,81369Y803,equity,6256,0,6256,-6256,-100.00,1.000000
