date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2024-09-30,Duquesne Family Office,632307104,NTRA,Natera Inc,equity,3566850,452812000.00,15.8689
2024-09-30,Duquesne Family Office,22266T109,CPNG,Coupang Inc,equity,11696092,287139000.00,10.0629
2024-09-30,Duquesne Family Office,19247G107,COHR,Coherent Corp,equity,2978530,264821000.00,9.2807
2024-09-30,Duquesne Family Office,980745103,WWD,Woodward Inc,equity,1057715,181409000.00,6.3575
2024-09-30,Duquesne Family Office,G7997R103,STX,Seagate Technology Hldngs Pl,equity,1640369,179670000.00,6.2966
2024-09-30,Duquesne Family Office,718172109,PM,Philip Morris Intl Inc,equity,1134635,137745000.00,4.8273
2024-09-30,Duquesne Family Office,78464A698,KRE,Spdr Ser Tr,equity,2053323,116218000.00,4.0729
2024-09-30,Duquesne Family Office,58733R102,MELI,Mercadolibre Inc,equity,48110,98720000.00,3.4597
2024-09-30,Duquesne Family Office,35671D857,FCX,Freeport-Mcmoran Inc,equity,1376935,68737000.00,2.4089
2024-09-30,Duquesne Family Office,G3643J108,FLUT,Flutter Entmt Plc,equity,260953,61820000.00,2.1665
2024-09-30,Duquesne Family Office,49456B101,KMI,Kinder Morgan Inc Del,equity,2612000,57699000.00,2.0221
2024-09-30,Duquesne Family Office,878742204,TECK,Teck Resources Ltd,equity,1017085,53133000.00,1.8621
2024-09-30,Duquesne Family Office,92840M102,VST,Vistra Corp,equity,391355,46391000.00,1.6258
2024-09-30,Duquesne Family Office,11135F101,AVGO,Broadcom Inc,equity,239980,41397000.00,1.4508
2024-09-30,Duquesne Family Office,254709108,,Discover Finl Svcs,equity,284865,39964000.00,1.4005
2024-09-30,Duquesne Family Office,04351P101,ASND,Ascendis Pharma A/S,equity,265040,39573000.00,1.3868
2024-09-30,Duquesne Family Office,59522J103,MAA,Mid-Amer Apt Cmntys Inc,equity,238720,37933000.00,1.3294
2024-09-30,Duquesne Family Office,133131102,CPT,Camden Ppty Tr,equity,290915,35937000.00,1.2594
2024-09-30,Duquesne Family Office,234264109,DAKT,Daktronics Inc,equity,2568355,33157000.00,1.1620
2024-09-30,Duquesne Family Office,929740108,WAB,Wabtec,equity,179650,32655000.00,1.1444
2024-09-30,Duquesne Family Office,G6700G107,NVT,Nvent Electric Plc,equity,451065,31692000.00,1.1107
2024-09-30,Duquesne Family Office,05961W105,BMA,Banco Macro Sa,equity,424130,26932000.00,0.9438
2024-09-30,Duquesne Family Office,881624209,TEVA,Teva Pharmaceutical Inds Ltd,equity,1427950,25732000.00,0.9018
2024-09-30,Duquesne Family Office,06738E204,BCS,Barclays Plc,equity,2007755,24394000.00,0.8549
2024-09-30,Duquesne Family Office,912909108,,United States Stl Corp,equity,663090,23427000.00,0.8210
2024-09-30,Duquesne Family Office,85205L107,,Springworks Therapeutics Inc,equity,705066,22590000.00,0.7917
2024-09-30,Duquesne Family Office,98980F104,GTM,Zoominfo Technologies Inc,equity,2140726,22092000.00,0.7742
2024-09-30,Duquesne Family Office,21874C102,CNM,Core &amp; Main Inc,equity,475195,21099000.00,0.7394
2024-09-30,Duquesne Family Office,172967424,C,Citigroup Inc,equity,327400,20495000.00,0.7183
2024-09-30,Duquesne Family Office,925050106,,Verona Pharma Plc,equity,686045,19738000.00,0.6917
2024-09-30,Duquesne Family Office,37950E259,ARGT,Global X Fds,equity,282000,18697000.00,0.6552
2024-09-30,Duquesne Family Office,594918104,MSFT,Microsoft Corp,equity,43095,18544000.00,0.6499
2024-09-30,Duquesne Family Office,00724F101,ADBE,Adobe Inc,equity,34495,17861000.00,0.6259
2024-09-30,Duquesne Family Office,22663K107,CRNX,Crinetics Pharmaceuticals In,equity,309000,15790000.00,0.5534
2024-09-30,Duquesne Family Office,G25508105,CRH,Crh Plc,equity,162500,15070000.00,0.5281
2024-09-30,Duquesne Family Office,399909100,GGAL,Grupo Financiero Galicia S.A,equity,355263,14953000.00,0.5240
2024-09-30,Duquesne Family Office,697435105,PANW,Palo Alto Networks Inc,equity,43712,14941000.00,0.5236
2024-09-30,Duquesne Family Office,88080T104,WULF,Terawulf Inc,equity,2944451,13780000.00,0.4829
2024-09-30,Duquesne Family Office,Y2573F102,FLEX,Flex Ltd,equity,348900,11664000.00,0.4088
2024-09-30,Duquesne Family Office,H1467J104,CB,Chubb Limited,equity,34800,10036000.00,0.3517
2024-09-30,Duquesne Family Office,052769106,ADSK,Autodesk Inc,equity,36400,10027000.00,0.3514
2024-09-30,Duquesne Family Office,55261F104,MTB,M &amp; T Bk Corp,equity,56200,10010000.00,0.3508
2024-09-30,Duquesne Family Office,89832Q109,TFC,Truist Finl Corp,equity,233500,9987000.00,0.3500
2024-09-30,Duquesne Family Office,874039100,TSM,Taiwan Semiconductor Mfg Ltd,equity,57355,9961000.00,0.3491
2024-09-30,Duquesne Family Office,902973304,USB,Us Bancorp Del,equity,217400,9942000.00,0.3484
2024-09-30,Duquesne Family Office,446150104,HBAN,Huntington Bancshares Inc,equity,671200,9867000.00,0.3458
2024-09-30,Duquesne Family Office,174610105,CFG,Citizens Finl Group Inc,equity,238600,9799000.00,0.3434
2024-09-30,Duquesne Family Office,493267108,KEY,Keycorp,equity,583900,9780000.00,0.3427
2024-09-30,Duquesne Family Office,320517105,FHN,First Horizon Corporation,equity,619700,9624000.00,0.3373
