trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,GILD,Gilead Sciences Inc,375558103,equity,0,217500,0,217500,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,AMGN,Amgen Inc,031162100,equity,0,158900,0,158900,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,HD,Home Depot Inc,437076102,equity,0,222400,0,222400,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,COST,Costco Wholesale Corp,22160K105,equity,0,158100,0,158100,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,KSS,Kohl&apos;s Corp,500255104,equity,0,323900,0,323900,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,LOW,Lowe&apos;s Co&apos;s Inc,548661107,equity,0,370900,0,370900,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,TGT,Target Corp,87612E106,equity,0,312300,0,312300,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,MRK,Merck &amp; Co,58933Y105,equity,0,329600,0,329600,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,Mellanox Tech&apos;s Ltd,M51363113,equity,0,389300,0,389300,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,VRTX,Vertex Pharms Inc,92532F100,equity,0,146600,0,146600,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,AEO,Am Eagle Outfitters Inc,02553E106,equity,0,1017000,0,1017000,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,WSM,Williams-Sonoma Inc,969904101,equity,0,217500,0,217500,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,M,"Macy&apos;s, Inc",55616P104,equity,0,246400,0,246400,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,SCHW,Charles Schwab Corp,808513105,equity,0,485700,0,485700,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,HDB,HDFC Bank Ltd,40415F101,equity,0,306000,0,306000,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,YPF,YPF S.A.,984245100,equity,0,298900,0,298900,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,L Brands Inc,501797104,equity,0,151300,0,151300,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,DIA,SPDR D.J. Ind&apos;l Avg ETF Tst,78467X109,equity,0,58300,0,58300,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,Nordstrom Inc,655664100,equity,0,143200,0,143200,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,Foot Locker Inc,344849104,equity,0,175400,0,175400,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,ARIAD Pharms Inc,04033A100,equity,0,1645000,0,1645000,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,NewLink Genetics Corp,651511107,equity,0,182500,0,182500,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,,Kite Pharma Inc,49803L109,equity,0,40000,0,40000,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,new,BABA,Alibaba Group Hldng Ltd,01609W102,equity,0,10000,0,10000,,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,buy,CELG,Celgene Corp,151020104,equity,276000,560600,276000,284600,103.12,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,buy,,McDermott Int&apos;l Inc,580037109,equity,3300000,4555000,3300000,1255000,38.03,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,sell,,Google Inc,38259P508,equity,259610,166810,259610,-92800,-35.75,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,sell,,Mkt Vctrs Gld Miners ETF,57060U100,equity,3895000,1546600,3895000,-2348400,-60.29,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,sell,,Walgreen Co,931422109,equity,1240000,648000,1240000,-592000,-47.74,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,sell,,Alcoa Inc,013817101,equity,5744000,4018000,5744000,-1726000,-30.05,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,sell,XLF,Fin&apos;l Slct Sctr SPDR Fnd,81369Y605,equity,441500,428700,441500,-12800,-2.90,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,,Google Inc,38259P706,equity,128910,0,128910,-128910,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,TEVA,Teva Pharm Ind&apos;s Ltd,881624209,equity,1241000,0,1241000,-1241000,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,META,Facebook Inc,30303M102,equity,948500,0,948500,-948500,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,,SanDisk Corp,80004C101,equity,330600,0,330600,-330600,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,EOG,EOG Resources Inc.,26875P101,equity,288200,0,288200,-288200,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,RRC,Range Res&apos;s Corp,75281A109,equity,363400,0,363400,-363400,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,,DISH Network Corp,25470M109,equity,414500,0,414500,-414500,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,HAL,Halliburton Co,406216101,equity,368700,0,368700,-368700,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,PBR,Petroleo Brasileiro SA,71654V408,equity,1717000,0,1717000,-1717000,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,PSX,Phillips 66,718546104,equity,303200,0,303200,-303200,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,BIDU,Baidu.com Inc.,056752108,equity,126000,0,126000,-126000,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,ATI,Allegheny Tech Inc.,01741R102,equity,510000,0,510000,-510000,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,,Pioneer Nat&apos;l Res&apos;s Co,723787107,equity,99800,0,99800,-99800,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,NXPI,NXP Semiconductors NV,N6596X109,equity,324400,0,324400,-324400,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,EQT,EQT Corp,26884L109,equity,175900,0,175900,-175900,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,,Canadian Pac Railway Ltd.,13645T100,equity,92000,0,92000,-92000,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,DVN,Devon Energy Corp,25179M103,equity,207500,0,207500,-207500,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,LEN,Lennar Corp,526057104,equity,370400,0,370400,-370400,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,AZN,Astrazeneca PLC,046353108,equity,208900,0,208900,-208900,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,XLK,Tech Select Sctr SPDR Fnd,81369Y803,equity,394400,0,394400,-394400,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,FLR,Fluor Corp,343412102,equity,192800,0,192800,-192800,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,DHI,D.R. Horton Inc.,23331A109,equity,494429,0,494429,-494429,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,HCA,HCA Hldgs Inc.,40412C101,equity,194600,0,194600,-194600,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,HUM,Humana Inc.,444859102,equity,83900,0,83900,-83900,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,OXY,Occidental Pete Corp,674599105,equity,103400,0,103400,-103400,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,FXI,IShares FTSE China 25 Idx Fnd,464287184,equity,281100,0,281100,-281100,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,AAL,American Air Group Inc.,02376R102,equity,240700,0,240700,-240700,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,SPWRQ,Sunpower Corp,867652406,equity,250800,0,250800,-250800,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,XLB,Mat&apos;s Select Sctr SPDR Trust,81369Y100,equity,202600,0,202600,-202600,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,SPY,SPDR S&amp;P 500 ETF Trust,78462F103,equity,51100,0,51100,-51100,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,VLO,Valero Energy Corporation,91913Y100,equity,198500,0,198500,-198500,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,XLI,Ind&apos;l Select Sctr SPDR,81369Y704,equity,183300,0,183300,-183300,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,EXPD,Expeditors Int&apos;l of Wash Inc.,302130109,equity,220000,0,220000,-220000,-100.00,1.000000
2014-06-30,2014-06-30,2014-09-30,Duquesne Family Office,exit,MPC,Marathon Pete Corp,56585A102,equity,123400,0,123400,-123400,-100.00,1.000000
