date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2024-03-31,Duquesne Family Office,493267108,KEY,Keycorp,equity,1657395,26203000.00,0.7037
2024-03-31,Duquesne Family Office,172967424,C,Citigroup Inc,equity,400345,25318000.00,0.6799
2024-03-31,Duquesne Family Office,558256103,MSGE,Madison Square Garden Entmt,equity,639800,25087000.00,0.6737
2024-03-31,Duquesne Family Office,68404L201,OPCH,Option Care Health Inc,equity,686205,23015000.00,0.6181
2024-03-31,Duquesne Family Office,234264109,DAKT,Daktronics Inc,equity,2073444,20652000.00,0.5546
2024-03-31,Duquesne Family Office,037833100,AAPL,Apple Inc,equity,114700,19669000.00,0.5282
2024-03-31,Duquesne Family Office,17243V102,CNK,Cinemark Hldgs Inc,equity,1078635,19383000.00,0.5206
2024-03-31,Duquesne Family Office,69608A108,PLTR,Palantir Technologies Inc,equity,769965,17717000.00,0.4758
2024-03-31,Duquesne Family Office,N82405106,STLA,Stellantis N.V,equity,588050,16666000.00,0.4476
2024-03-31,Duquesne Family Office,55826T102,SPHR,Sphere Entertainment Co,equity,336825,16531000.00,0.4440
2024-03-31,Duquesne Family Office,14040H105,COF,Capital One Finl Corp,equity,108495,16154000.00,0.4338
2024-03-31,Duquesne Family Office,78464A698,KRE,Spdr Ser Tr,equity,307200,15446000.00,0.4148
2024-03-31,Duquesne Family Office,46266C105,IQV,Iqvia Hldgs Inc,equity,60360,15264000.00,0.4099
2024-03-31,Duquesne Family Office,22663K107,CRNX,Crinetics Pharmaceuticals In,equity,309000,14464000.00,0.3884
2024-03-31,Duquesne Family Office,099502106,BAH,Booz Allen Hamilton Hldg Cor,equity,83841,12445000.00,0.3342
2024-03-31,Duquesne Family Office,06417N103,OZK,Bank Ozk Little Rock Ark,equity,234200,10647000.00,0.2859
2024-03-31,Duquesne Family Office,37950E259,ARGT,Global X Fds,equity,193900,10430000.00,0.2801
2024-03-31,Duquesne Family Office,05961W105,BMA,Banco Macro Sa,equity,208730,10057000.00,0.2701
2024-03-31,Duquesne Family Office,06738E204,BCS,Barclays Plc,equity,1051355,9935000.00,0.2668
2024-03-31,Duquesne Family Office,799566104,SANA,Sana Biotechnology Inc,equity,984000,9840000.00,0.2643
2024-03-31,Duquesne Family Office,75734B100,RDDT,Reddit Inc,equity,175000,8631000.00,0.2318
2024-03-31,Duquesne Family Office,36118A100,,Fusion Pharmaceuticals Inc,equity,399748,8523000.00,0.2289
2024-03-31,Duquesne Family Office,82686Q101,SLN,Silence Therapeutics Plc,equity,387400,8368000.00,0.2247
2024-03-31,Duquesne Family Office,874054109,TTWO,Take-Two Interactive Softwar,equity,55320,8214000.00,0.2206
2024-03-31,Duquesne Family Office,399909100,GGAL,Grupo Financiero Galicia S.A,equity,321863,8182000.00,0.2197
2024-03-31,Duquesne Family Office,21037T109,CEG,Constellation Energy Corp,equity,39081,7224000.00,0.1940
2024-03-31,Duquesne Family Office,12674W109,CABA,Cabaletta Bio Inc,equity,417000,7114000.00,0.1911
2024-03-31,Duquesne Family Office,629377508,NRG,Nrg Energy Inc,equity,96885,6558000.00,0.1761
2024-03-31,Duquesne Family Office,52490G102,LEGN,Legend Biotech Corp,equity,114500,6422000.00,0.1725
2024-03-31,Duquesne Family Office,92337F107,VCYT,Veracyte Inc,equity,259944,5760000.00,0.1547
2024-03-31,Duquesne Family Office,00130H105,AES,Aes Corp,equity,314750,5643000.00,0.1515
2024-03-31,Duquesne Family Office,65340P106,NXE,Nexgen Energy Ltd,equity,712000,5532000.00,0.1486
2024-03-31,Duquesne Family Office,03940C100,,Arcellx Inc,equity,74100,5154000.00,0.1384
2024-03-31,Duquesne Family Office,958102105,WDC,Western Digital Corp.,equity,73505,5016000.00,0.1347
2024-03-31,Duquesne Family Office,M87915274,TSEM,Tower Semiconductor Ltd,equity,146400,4897000.00,0.1315
2024-03-31,Duquesne Family Office,088786108,BCYC,Bicycle Therapeutics Plc,equity,190200,4736000.00,0.1272
2024-03-31,Duquesne Family Office,G61188101,,Liberty Global Ltd,equity,275275,4658000.00,0.1251
2024-03-31,Duquesne Family Office,G61188127,,Liberty Global Ltd,equity,261875,4619000.00,0.1240
2024-03-31,Duquesne Family Office,61559X104,MLTX,Moonlake Immunotherapeutics,equity,87500,4395000.00,0.1180
2024-03-31,Duquesne Family Office,88322Q108,TGTX,Tg Therapeutics Inc,equity,280000,4259000.00,0.1144
2024-03-31,Duquesne Family Office,89680M101,TLSI,Trisalus Life Sciences Inc,equity,315955,3081000.00,0.0827
2024-03-31,Duquesne Family Office,G4701H109,IHS,Ihs Holding Limited,equity,770310,2719000.00,0.0730
2024-03-31,Duquesne Family Office,879273209,TEO,Telecom Argentina Sa,equity,143051,1137000.00,0.0305
2024-03-31,Duquesne Family Office,67080M103,NRIX,Nurix Therapeutics Inc,equity,44200,650000.00,0.0175
2024-03-31,Duquesne Family Office,G29183103,,Eaton Corp Plc,equity,1090,341000.00,0.0092
2024-03-31,Duquesne Family Office,G65163100,JOBY,Joby Aviation Inc,equity,22492,121000.00,0.0032
