trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,PYPL,Paypal Hldgs Inc,70450Y103,equity,0,931198,0,931198,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,IQV,Iqvia Hldgs Inc,46266C105,equity,0,302855,0,302855,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,QCOM,Qualcomm Inc,747525103,equity,0,472150,0,472150,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,TAL,Tal Education Group,874080104,equity,0,312300,0,312300,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,,New Oriental Ed &amp; Tech Grp I,647581107,equity,0,80230,0,80230,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,LVS,Las Vegas Sands Corp,517834107,equity,0,176168,0,176168,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,TME,Tencent Music Entmt Group,88034P109,equity,0,213775,0,213775,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,new,LKNCY,Luckin Coffee Inc,54951L109,equity,0,21276,0,21276,,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,AMZN,Amazon Com Inc,023135106,equity,22218,180699,22218,158481,713.30,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,NFLX,Netflix Inc,64110L106,equity,582860,846651,582860,263791,45.26,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,META,Facebook Inc,30303M102,equity,709008,1243752,709008,534744,75.42,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,BABA,Alibaba Group Hldg Ltd,01609W102,equity,50925,412105,50925,361180,709.24,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,GOOGL,Alphabet Inc,02079K305,equity,92189,139712,92189,47523,51.55,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,ALNY,Alnylam Pharmaceuticals Inc,02043Q107,equity,116169,368419,116169,252250,217.14,1.000000
2019-12-31,2019-12-31,2020-03-31,Duquesne Family Office,buy,FIS,Fidelity Natl Information Sv,31620M106,equity,181615,345288,181615,163673,90.12,1.000000
