trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,COHR,Coherent Corp,19247G107,equity,0,2525070,0,2525070,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,,Discover Finl Svcs,254709108,equity,0,645205,0,645205,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,KMI,Kinder Morgan Inc Del,49456B101,equity,0,3880500,0,3880500,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,WAB,Wabtec,929740108,equity,0,386835,0,386835,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,META,Meta Platforms Inc,30303M102,equity,0,63930,0,63930,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,KEY,Keycorp,493267108,equity,0,1657395,0,1657395,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,C,Citigroup Inc,172967424,equity,0,400345,0,400345,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,MSGE,Madison Square Garden Entmt,558256103,equity,0,639800,0,639800,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,DAKT,Daktronics Inc,234264109,equity,0,2073444,0,2073444,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,AAPL,Apple Inc,037833100,equity,0,114700,0,114700,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,CNK,Cinemark Hldgs Inc,17243V102,equity,0,1078635,0,1078635,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,PLTR,Palantir Technologies Inc,69608A108,equity,0,769965,0,769965,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,STLA,Stellantis N.V,N82405106,equity,0,588050,0,588050,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,COF,Capital One Finl Corp,14040H105,equity,0,108495,0,108495,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,IQV,Iqvia Hldgs Inc,46266C105,equity,0,60360,0,60360,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,CRNX,Crinetics Pharmaceuticals In,22663K107,equity,0,309000,0,309000,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,OZK,Bank Ozk Little Rock Ark,06417N103,equity,0,234200,0,234200,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,ARGT,Global X Fds,37950E259,equity,0,193900,0,193900,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,BMA,Banco Macro Sa,05961W105,equity,0,208730,0,208730,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,BCS,Barclays Plc,06738E204,equity,0,1051355,0,1051355,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,SANA,Sana Biotechnology Inc,799566104,equity,0,984000,0,984000,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,RDDT,Reddit Inc,75734B100,equity,0,175000,0,175000,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,,Fusion Pharmaceuticals Inc,36118A100,equity,0,399748,0,399748,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,SLN,Silence Therapeutics Plc,82686Q101,equity,0,387400,0,387400,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,GGAL,Grupo Financiero Galicia S.A,399909100,equity,0,321863,0,321863,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,CABA,Cabaletta Bio Inc,12674W109,equity,0,417000,0,417000,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,NRG,Nrg Energy Inc,629377508,equity,0,96885,0,96885,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,LEGN,Legend Biotech Corp,52490G102,equity,0,114500,0,114500,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,VCYT,Veracyte Inc,92337F107,equity,0,259944,0,259944,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,AES,Aes Corp,00130H105,equity,0,314750,0,314750,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,NXE,Nexgen Energy Ltd,65340P106,equity,0,712000,0,712000,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,,Arcellx Inc,03940C100,equity,0,74100,0,74100,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,TSEM,Tower Semiconductor Ltd,M87915274,equity,0,146400,0,146400,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,BCYC,Bicycle Therapeutics Plc,088786108,equity,0,190200,0,190200,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,,Liberty Global Ltd,G61188101,equity,0,275275,0,275275,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,,Liberty Global Ltd,G61188127,equity,0,261875,0,261875,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,MLTX,Moonlake Immunotherapeutics,61559X104,equity,0,87500,0,87500,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,TGTX,Tg Therapeutics Inc,88322Q108,equity,0,280000,0,280000,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,TLSI,Trisalus Life Sciences Inc,89680M101,equity,0,315955,0,315955,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,TEO,Telecom Argentina Sa,879273209,equity,0,143051,0,143051,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,NRIX,Nurix Therapeutics Inc,67080M103,equity,0,44200,0,44200,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,new,,Eaton Corp Plc,G29183103,equity,0,1090,0,1090,,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,buy,NTRA,Natera Inc,632307104,equity,893030,1929380,893030,1036350,116.05,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,buy,WWD,Woodward Inc,980745103,equity,404635,954230,404635,549595,135.82,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,buy,GTM,Zoominfo Technologies Inc,98980F104,equity,924100,5881906,924100,4957806,536.50,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,buy,FLEX,Flex Ltd,Y2573F102,equity,1134400,3863155,1134400,2728755,240.55,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,buy,ANET,Arista Networks Inc,040413106,equity,234185,428252,234185,194067,82.87,1.000000
2023-12-31,2023-12-31,2024-03-31,Duquesne Family Office,buy,FCX,Freeport-Mcmoran Inc,35671D857,equity,471535,1378875,471535,907340,192.42,1.000000
