trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,,Walgreen Co,931422109,equity,0,1240000,0,1240000,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,MSFT,Microsoft Corp,594918104,equity,0,1724200,0,1724200,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,CCJ,Cameco Corp,13321L108,equity,0,1428200,0,1428200,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,,Monsanto Co,61166W101,equity,0,177500,0,177500,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,,SanDisk Corp,80004C101,equity,0,130800,0,130800,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,ST,Sensata Technologies Hldng NV,N7902X106,equity,0,248100,0,248100,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,NXPI,NXP Semiconductors NV,N6596X109,equity,0,179400,0,179400,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,EWA,ISh MSCI Australia Idx Fd,464286103,equity,0,397000,0,397000,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,XLB,Mat&apos;ls Select Sctr SPDR Tst,81369Y100,equity,0,209000,0,209000,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,ECH,ISh MSCI Chile Cap Inv Mkt Idx Fd,464286640,equity,0,67000,0,67000,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,new,EPHE,ISh MSCI Phillipines Inv Mkt Idx Fd,46429B408,equity,0,87300,0,87300,,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,buy,ADBE,Adobe Systems Inc,00724F101,equity,336800,976700,336800,639900,189.99,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,buy,,Google Inc.,38259P508,equity,233250,259610,233250,26360,11.30,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,buy,,Alcoa Inc.,013817101,equity,4000000,5000000,4000000,1000000,25.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,buy,XLV,Hlth Care Select Sctr SPDR,81369Y209,equity,188300,193300,188300,5000,2.66,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,sell,ILMN,Illumina Inc.,452327109,equity,506700,253300,506700,-253400,-50.01,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,sell,EQT,EQT Corp,26884L109,equity,284900,175900,284900,-109000,-38.26,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,sell,WDAY,Workday Inc.,98138H101,equity,505500,437079,505500,-68421,-13.54,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,sell,XLF,Fin&apos;l Select Sector SPDR Fnd,81369Y605,equity,699000,447600,699000,-251400,-35.97,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,SLB,Schlumberger Ltd.,806857108,equity,993000,0,993000,-993000,-100.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,DAL,Delta Air Lines Inc.,247361702,equity,3110000,0,3110000,-3110000,-100.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,AMZN,Amazon.com Inc.,023135106,equity,157700,0,157700,-157700,-100.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,FDX,Federal Express Corp.,31428X106,equity,356900,0,356900,-356900,-100.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,BMY,Bristol-Myers Squibb Co,110122108,equity,954200,0,954200,-954200,-100.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,GILD,Gilead Sciences Inc.,375558103,equity,610700,0,610700,-610700,-100.00,1.000000
2013-12-31,2013-12-31,2014-03-31,Duquesne Family Office,exit,HAL,Halliburton Co,406216101,equity,826700,0,826700,-826700,-100.00,1.000000
